Feature_A,Feature_A_noFeature_B,Feature_B,Feature_B_noFeature_B,Feature_C,Feature_C_noFeature_B,Constant_Feature,Constant_Feature_noFeature_B,Random_Feature,Random_Feature_noFeature_B,Outcome,Outcome_noFeature_B
3819,2675,7638,9538,-3819,-3057,1,1,0.9188575828424455,0.8871531201447668,B,B
3820,2679,7640,9538,-3820,-3062,1,1,0.022839723666746803,0.014927674388902079,B,B
3821,2679,7642,9538,-3821,-3062,1,1,0.8760485123540898,0.8468914914221589,B,B
3825,2682,7650,9538,-3825,-3064,1,1,0.6450188195042362,0.6049105647855177,B,B
3826,2688,7652,9538,-3826,-3066,1,1,0.9321888785258378,0.9239755549355453,B,B
3827,2688,7654,9538,-3827,-3066,1,1,0.48131658018935164,0.4409054793599425,B,B
3830,2689,7660,9538,-3830,-3068,1,1,0.38521765411458286,0.33461109054482485,B,B
3831,2692,7662,9538,-3831,-3071,1,1,0.8217196322816293,0.7750328015637515,B,B
3832,2692,7664,9538,-3832,-3071,1,1,0.3212084603628882,0.26377244133366806,B,B
3833,2693,7666,9538,-3833,-3073,1,1,0.9307509193767346,0.9143554077433366,B,B
3834,2695,7668,9538,-3834,-3075,1,1,0.42923268030772643,0.3939824335709884,B,B
3835,2696,7670,9538,-3835,-3076,1,1,0.017861588287862662,0.0038644681598412056,B,B
3837,2696,7674,9538,-3837,-3076,1,1,0.9057095121220498,0.8809225796706706,B,B
3838,2697,7676,9538,-3838,-3077,1,1,0.5577424683630335,0.5339369261069321,B,B
3840,2699,7680,9538,-3840,-3079,1,1,0.9832032561605589,0.9687904791429568,B,B
3841,2699,7682,9538,-3841,-3079,1,1,0.5820898925445773,0.540834462534557,B,B
3842,2700,7684,9538,-3842,-3080,1,1,0.1829132207633385,0.1378281844067265,B,B
3844,2702,7688,9538,-3844,-3083,1,1,0.9306592461203531,0.9060607157109178,B,B
3847,2702,7694,9538,-3847,-3083,1,1,0.813877878428495,0.7639860250737197,B,B
3850,2705,7700,9538,-3850,-3084,1,1,0.9508877065599509,0.927636691036431,B,B
3851,2706,7702,9538,-3851,-3087,1,1,0.6318818826183182,0.5850625834023614,B,B
3852,2706,7704,9538,-3852,-3087,1,1,0.11355114476142414,0.08518571984397771,B,B
3853,2709,7706,9538,-3853,-3090,1,1,0.7844100902206635,0.7281753149833974,B,B
3855,2710,7710,9538,-3855,-3092,1,1,0.3831540459761441,0.3206211616683612,B,B
3856,2712,7712,9538,-3856,-3093,1,1,0.40044082863582786,0.3541001588175644,B,B
3857,2712,7714,9538,-3857,-3093,1,1,0.5465910818323751,0.5172140322695878,B,B
3858,2714,7716,9538,-3858,-3095,1,1,0.4203815922469569,0.37076041926504044,B,B
3859,2719,7718,9538,-3859,-3098,1,1,0.7942978247515281,0.7434981974992501,B,B
3860,2719,7720,9538,-3860,-3098,1,1,0.503955689202559,0.4644897433830574,B,B
3862,2723,7724,9538,-3862,-3099,1,1,0.14315382122293185,0.11161245723735569,B,B
3863,2726,7726,9538,-3863,-3103,1,1,0.42809661840691404,0.38359182289743265,B,B
3864,2726,7728,9538,-3864,-3103,1,1,0.02490953780662175,0.014927674388902079,B,B
3865,2733,7730,9538,-3865,-3104,1,1,0.2754638135260413,0.20447145482616524,B,B
3866,2734,7732,9538,-3866,-3106,1,1,0.3453647343987786,0.2723810276710532,B,B
3869,2734,7738,9538,-3869,-3106,1,1,0.36143910617639674,0.28925589685817976,B,B
3870,2736,7740,9538,-3870,-3107,1,1,0.33181864651697945,0.26851316588012253,B,B
3873,2737,7746,9538,-3873,-3110,1,1,0.11191800894680659,0.08167606683765005,B,B
3874,2738,7748,9538,-3874,-3112,1,1,0.04417323165818032,0.035121154743001703,B,B
3875,2738,7750,9538,-3875,-3112,1,1,0.29706611948036943,0.22350250236830127,B,B
3876,2741,7752,9538,-3876,-3118,1,1,0.81407207839646,0.7715522176376897,B,B
3877,2742,7754,9538,-3877,-3119,1,1,0.7325163951366943,0.6925362445160747,B,B
3878,2742,7756,9538,-3878,-3119,1,1,0.4385819430080006,0.40529944517643124,B,B
3879,2744,7758,9538,-3879,-3121,1,1,0.3778578229661893,0.3206211616683612,B,B
3880,2746,7760,9538,-3880,-3123,1,1,0.5413778976091228,0.5110851577909193,B,B
3881,2746,7762,9538,-3881,-3123,1,1,0.5792770923094822,0.5363614037302173,B,B
3882,2747,7764,9538,-3882,-3124,1,1,0.5261528491770112,0.494833775220371,B,B
3883,2750,7766,9538,-3883,-3126,1,1,0.8034699950809594,0.7522054182851269,B,B
3884,2750,7768,9538,-3884,-3126,1,1,0.8054103766149219,0.7553192102423594,B,B
3886,2751,7772,9538,-3886,-3127,1,1,0.5906546620766847,0.5639798964492758,B,B
3887,2753,7774,9538,-3887,-3130,1,1,0.402299449801347,0.3622844436920112,B,B
3889,2754,7778,9538,-3889,-3132,1,1,0.3902981894231643,0.33581158310604886,B,B
3891,2754,7782,9538,-3891,-3132,1,1,0.018182873637350383,0.010785107547286787,B,B
3892,2759,7784,9538,-3892,-3135,1,1,0.34174465904969553,0.2691068211597738,B,B
3895,2761,7790,9538,-3895,-3138,1,1,0.154800040579269,0.11423361057948744,B,B
3896,2761,7792,9538,-3896,-3138,1,1,0.30476935968989904,0.241020076185557,B,B
3898,2762,7796,9538,-3898,-3140,1,1,0.3326822952035309,0.2691068211597738,B,B
3899,2764,7798,9538,-3899,-3141,1,1,0.5934102066822023,0.5643649797470728,B,B
3900,2764,7800,9538,-3900,-3141,1,1,0.9629068808731757,0.9534435387121504,B,B
3902,2765,7804,9538,-3902,-3144,1,1,0.6472052849507675,0.6108523749465351,B,B
3903,2767,7806,9538,-3903,-3145,1,1,0.7005016791124005,0.6447461750811035,B,B
3904,2767,7808,9538,-3904,-3145,1,1,0.3237002008617852,0.26377244133366806,B,B
3905,2769,7810,9538,-3905,-3146,1,1,0.7052354340022505,0.6488593729214684,B,B
3907,2772,7814,9538,-3907,-3150,1,1,0.9195830040043665,0.8896766932364099,B,B
3908,2774,7816,9538,-3908,-3151,1,1,0.14474782050691726,0.11161245723735569,B,B
3909,2774,7818,9538,-3909,-3151,1,1,0.3766683809576097,0.31288722673486835,B,B
3912,2775,7824,9538,-3912,-3153,1,1,0.8831985282530701,0.8527694037464577,B,B
3913,2776,7826,9538,-3913,-3155,1,1,0.8051749946424628,0.7553192102423594,B,B
3915,2776,7830,9538,-3915,-3155,1,1,0.4503191488664121,0.423648850762522,B,B
3918,2778,7836,9538,-3918,-3157,1,1,0.09594152750662288,0.07124125383624991,B,B
3920,2780,7840,9538,-3920,-3158,1,1,0.7135689705573459,0.6652796127508342,B,B
3921,2780,7842,9538,-3921,-3158,1,1,0.540280603234583,0.5089551691875212,B,B
3925,2783,7850,9538,-3925,-3161,1,1,0.37190625573338654,0.3070671375220516,B,B
3926,2784,7852,9538,-3926,-3162,1,1,0.18813426875584616,0.1511052467882985,B,B
3928,2784,7856,9538,-3928,-3162,1,1,0.5025668166323446,0.4578046602740826,B,B
3929,2786,7858,9538,-3929,-3166,1,1,0.7137302935961729,0.6652796127508342,B,B
3930,2788,7860,9538,-3930,-3167,1,1,0.03626598698575545,0.023446746327649093,B,B
3932,2790,7864,9538,-3932,-3168,1,1,0.834208836564482,0.7966462126278536,B,B
3933,2790,7866,9538,-3933,-3168,1,1,0.26043372446551627,0.18274601207146912,B,B
3934,2792,7868,9538,-3934,-3171,1,1,0.6830961699098478,0.6369045866801039,B,B
3937,2793,7874,9538,-3937,-3172,1,1,0.22746505964788877,0.16791369286963842,B,B
3939,2793,7878,9538,-3939,-3172,1,1,0.8908183043285887,0.8605368186122571,B,B
3940,2794,7880,9538,-3940,-3177,1,1,0.953741529423303,0.927636691036431,B,B
3941,2797,7882,9538,-3941,-3178,1,1,0.665852900832375,0.6148166275211174,B,B
3943,2797,7886,9538,-3943,-3178,1,1,0.2692461176530677,0.20420620977082515,B,B
3944,2798,7888,9538,-3944,-3181,1,1,0.392889840606231,0.3467922367848052,B,B
3946,2800,7892,9538,-3946,-3182,1,1,0.24369456464524086,0.1680533837169732,B,B
3947,2800,7894,9538,-3947,-3182,1,1,0.755508077932476,0.7147060332966533,B,B
3949,2801,7898,9538,-3949,-3184,1,1,0.9288163598928844,0.8965183846598592,B,B
3951,2802,7902,9538,-3951,-3187,1,1,0.3713386032062712,0.3025127166182384,B,B
3955,2804,7910,9538,-3955,-3191,1,1,0.971463909721215,0.9597358655455461,B,B
3956,2804,7912,9538,-3956,-3191,1,1,0.859656282883082,0.8195547680451946,B,B
3957,2805,7914,9538,-3957,-3192,1,1,0.46314620496926917,0.42787849076828455,B,B
3958,2807,7916,9538,-3958,-3193,1,1,0.5899804708669354,0.5639798964492758,B,B
3962,2807,7924,9538,-3962,-3193,1,1,0.9011246492320284,0.8713074291322984,B,B
3964,2808,7928,9538,-3964,-3197,1,1,0.5116825824148714,0.48573108297627376,B,B
3965,2810,7930,9538,-3965,-3198,1,1,0.43100342597261054,0.3939824335709884,B,B
3966,2810,7932,9538,-3966,-3198,1,1,0.9263092735943949,0.8896766932364099,B,B
3967,2812,7934,9538,-3967,-3202,1,1,0.8245885257024181,0.7845146213411933,B,B
3968,2813,7936,9538,-3968,-3203,1,1,0.9832822926733994,0.9722124503947794,B,B
3973,2813,7946,9538,-3973,-3203,1,1,0.6575663066577822,0.6147408709676349,B,B
3974,2817,7948,9538,-3974,-3205,1,1,0.299417659564298,0.2305366671079544,B,B
3976,2819,7952,9538,-3976,-3206,1,1,0.7270546162683199,0.6830623773615659,B,B
3977,2823,7954,9538,-3977,-3208,1,1,0.4281510410295214,0.38359182289743265,B,B
3978,2823,7956,9538,-3978,-3208,1,1,0.3712876520442545,0.29655900821439407,B,B
3979,2824,7958,9538,-3979,-3209,1,1,0.959988916788401,0.9396005944948667,B,B
3981,2826,7962,9538,-3981,-3211,1,1,0.039003887232151646,0.02890641259804505,B,B
3982,2826,7964,9538,-3982,-3211,1,1,0.30390962064463867,0.241020076185557,B,B
3984,2828,7968,9538,-3984,-3212,1,1,0.4290895296677807,0.3839774973189355,B,B
3985,2829,7970,9538,-3985,-3213,1,1,0.50666558854692,0.4737526404175101,B,B
3987,2829,7974,9538,-3987,-3213,1,1,0.6046820698589466,0.576504222584609,B,B
3988,2834,7976,9538,-3988,-3215,1,1,0.37081814996676676,0.29005724881410777,B,B
3989,2836,7978,9538,-3989,-3216,1,1,0.28430717789811866,0.22350250236830127,B,B
3990,2836,7980,9538,-3990,-3216,1,1,0.4414409064514413,0.40529944517643124,B,B
3991,2837,7982,9538,-3991,-3218,1,1,0.8277857815105562,0.7863143964531846,B,B
3993,2842,7986,9538,-3993,-3219,1,1,0.9928680711662328,0.9872597865727357,B,B
3994,2843,7988,9538,-3994,-3224,1,1,0.5567891776851271,0.5293669438787622,B,B
3995,2843,7990,9538,-3995,-3224,1,1,0.4419191516490707,0.41328736746549166,B,B
3996,2846,7992,9538,-3996,-3225,1,1,0.3082878163463665,0.2604983046074889,B,B
3997,2847,7994,9538,-3997,-3227,1,1,0.794714882638921,0.7472742435857463,B,B
3998,2847,7996,9538,-3998,-3227,1,1,0.5481251672007239,0.5244064236368436,B,B
3999,2848,7998,9538,-3999,-3228,1,1,0.15642071006919056,0.1274918551046238,B,B
4001,2850,8002,9538,-4001,-3232,1,1,0.9572525162118046,0.934540665405342,B,B
4002,2850,8004,9538,-4002,-3232,1,1,0.718126420378023,0.6691501012450989,B,B
4004,2852,8008,9538,-4004,-3235,1,1,0.43654850542197887,0.3947884433232508,B,B
4005,2854,8010,9538,-4005,-3236,1,1,0.48276786917044234,0.4409054793599425,B,B
4006,2854,8012,9538,-4006,-3238,1,1,0.0570927711202025,0.05450756459755113,B,B
4007,2855,8014,9538,-4007,-3238,1,1,0.17903660688151057,0.1312793687711078,B,B
4008,2856,8016,9538,-4008,-3239,1,1,0.9653496544492765,0.9597358655455461,B,B
4009,2860,8018,9538,-4009,-3242,1,1,0.7721979780357342,0.7239643516932773,B,B
4010,2860,8020,9538,-4010,-3242,1,1,0.1886734375218977,0.15342328920203419,B,B
4011,2862,8022,9538,-4011,-3243,1,1,0.7101689323409638,0.6540519974115205,B,B
4012,2867,8024,9538,-4012,-3245,1,1,0.22677887824861287,0.1658796473669636,B,B
4015,2867,8030,9538,-4015,-3245,1,1,0.9540595578630519,0.9303705705345104,B,B
4016,2868,8032,9538,-4016,-3246,1,1,0.7857559694543625,0.7349411616590555,B,B
4017,2869,8034,9538,-4017,-3248,1,1,0.23409016310930564,0.16791369286963842,B,B
4018,2869,8036,9538,-4018,-3248,1,1,0.6635520053366829,0.6147408709676349,B,B
4020,2871,8040,9538,-4020,-3249,1,1,0.5617308110579704,0.5339369261069321,B,B
4021,2872,8042,9538,-4021,-3252,1,1,0.5025529441486158,0.45163245954388,B,B
4023,2875,8046,9538,-4023,-3253,1,1,0.5872921243172161,0.5483874182006229,B,B
4024,2875,8048,9538,-4024,-3253,1,1,0.11657947960604742,0.08518571984397771,B,B
4026,2876,8052,9538,-4026,-3256,1,1,0.9314694365926618,0.9143554077433366,B,B
4027,2878,8054,9538,-4027,-3257,1,1,0.9574385347277676,0.934540665405342,B,B
4028,2878,8056,9538,-4028,-3257,1,1,0.909851470377962,0.8809225796706706,B,B
4029,2882,8058,9538,-4029,-3258,1,1,0.4690100950297247,0.42787849076828455,B,B
4030,2883,8060,9538,-4030,-3263,1,1,0.12470518964225419,0.1003296744209099,B,B
4031,2883,8062,9538,-4031,-3263,1,1,0.855115873473744,0.8066293354359845,B,B
4033,2886,8066,9538,-4033,-3264,1,1,0.9816594021612247,0.9624734981550711,B,B
4034,2887,8068,9538,-4034,-3266,1,1,0.8464958896503827,0.8066293354359845,B,B
4035,2887,8070,9538,-4035,-3266,1,1,0.06580128002183205,0.05450756459755113,B,B
4036,2890,8072,9538,-4036,-3267,1,1,0.6787358121825905,0.6194276180445482,B,B
4037,2894,8074,9538,-4037,-3269,1,1,0.6475011924962542,0.6108523749465351,B,B
4038,2896,8076,9538,-4038,-3270,1,1,0.9054351747306543,0.8718386085248406,B,B
4042,2896,8084,9538,-4042,-3270,1,1,0.9616194861954133,0.948732922882207,B,B
4043,2898,8086,9538,-4043,-3274,1,1,0.6004825759063434,0.5678276178771463,B,B
4045,2899,8090,9538,-4045,-3275,1,1,0.8413094324825174,0.7983384974668297,B,B
4047,2899,8094,9538,-4047,-3275,1,1,0.6179510215082826,0.576504222584609,B,B
4048,2902,8096,9538,-4048,-3279,1,1,0.5060264604618152,0.4708611622020543,B,B
4049,2908,8098,9538,-4049,-3280,1,1,0.37143864876884747,0.3070671375220516,B,B
4050,2908,8100,9538,-4050,-3280,1,1,0.30054845848519995,0.2305366671079544,B,B
4052,2909,8104,9538,-4052,-3286,1,1,0.5995953222369297,0.5678276178771463,B,B
4054,2912,8108,9538,-4054,-3290,1,1,0.8566272315853474,0.8114537583882862,B,B
4056,2912,8112,9538,-4056,-3290,1,1,0.42371596311269455,0.3750797499036297,B,B
4057,2913,8114,9538,-4057,-3292,1,1,0.09614687744942996,0.07124125383624991,B,B
4060,2915,8120,9538,-4060,-3294,1,1,0.11677041735645144,0.09812281723784155,B,B
4061,2917,8122,9538,-4061,-3298,1,1,0.7349459345430046,0.6925362445160747,B,B
4062,2917,8124,9538,-4062,-3298,1,1,0.8674599547793134,0.8317358872592439,B,B
4063,2919,8126,9538,-4063,-3300,1,1,0.8449771139351483,0.8049247086320629,B,B
4064,2924,8128,9538,-4064,-3301,1,1,0.1629789938977808,0.12942458033777282,B,B
4065,2924,8130,9538,-4065,-3301,1,1,0.6811244555251333,0.6364080175023646,B,B
4066,2925,8132,9538,-4066,-3303,1,1,0.5841107325634507,0.540834462534557,B,B
4068,2930,8136,9538,-4068,-3304,1,1,0.8699515612782058,0.8317358872592439,B,B
4070,2930,8140,9538,-4070,-3304,1,1,0.18805873446551347,0.1511052467882985,B,B
4071,2931,8142,9538,-4071,-3307,1,1,0.8593379562583192,0.8164632480994188,B,B
4072,2932,8144,9538,-4072,-3308,1,1,0.26630728812686544,0.18843633151403405,B,B
4073,2932,8146,9538,-4073,-3308,1,1,0.27547914424572006,0.20447145482616524,B,B
4074,2936,8148,9538,-4074,-3311,1,1,0.736704554151143,0.6977139168183455,B,B
4076,2938,8152,9538,-4076,-3313,1,1,0.0490188112002391,0.042141323626516125,B,B
4078,2943,8156,9538,-4078,-3314,1,1,0.7413285801180437,0.7084096773612025,B,B
4079,2943,8158,9538,-4079,-3314,1,1,0.450940951883794,0.423648850762522,B,B
4080,2944,8160,9538,-4080,-3316,1,1,0.987091235991612,0.9770743664240338,B,B
4081,2945,8162,9538,-4081,-3317,1,1,0.24397563643899667,0.17058478845316005,B,B
4083,2945,8166,9538,-4083,-3317,1,1,0.30068462700899634,0.24055981485762024,B,B
4084,2950,8168,9538,-4084,-3321,1,1,0.6739665717207093,0.6194276180445482,B,B
4085,2951,8170,9538,-4085,-3322,1,1,0.7375624466632442,0.7084096773612025,B,B
4086,2951,8172,9538,-4086,-3322,1,1,0.2253322360725405,0.16553209266029612,B,B
4089,2953,8178,9538,-4089,-3326,1,1,0.09519092401557439,0.060813072542556856,B,B
4090,2954,8180,9538,-4090,-3329,1,1,0.2070849693321044,0.16553209266029612,B,B
4091,2954,8182,9538,-4091,-3329,1,1,0.04782311203697054,0.03685484993142085,B,B
4093,2955,8186,9538,-4093,-3331,1,1,0.2014992323951068,0.15711928674634346,B,B
4094,2957,8188,9538,-4094,-3332,1,1,0.5250948256260165,0.494833775220371,B,B
4095,2958,8190,9538,-4095,-3334,1,1,0.9604839144627781,0.9452116991909318,B,B
4096,2958,8192,9538,-4096,-3334,1,1,0.10962923045904482,0.08062485441986278,B,B
4097,2960,8194,9538,-4097,-3339,1,1,0.6020182799747551,0.5742903008873838,B,B
4098,2962,8196,9538,-4098,-3341,1,1,0.697181596646752,0.6369045866801039,B,B
4100,2962,8200,9538,-4100,-3341,1,1,0.8193374591832222,0.7715522176376897,B,B
4102,2963,8204,9538,-4102,-3345,1,1,0.8767705326013489,0.8482181233587572,B,B
4103,2966,8206,9538,-4103,-3346,1,1,0.7786956999136501,0.7281753149833974,B,B
4105,2966,8210,9538,-4105,-3346,1,1,0.8759138175964162,0.8468914914221589,B,B
4106,2968,8212,9538,-4106,-3349,1,1,0.4232325037796473,0.3750797499036297,B,B
4108,2970,8216,9538,-4108,-3350,1,1,0.30585242104870247,0.25413723861324644,B,B
4109,2970,8218,9538,-4109,-3350,1,1,0.8739108583235988,0.8334432844070989,B,B
4112,2972,8224,9538,-4112,-3352,1,1,0.28224885081564033,0.22165672816496917,B,B
4113,2973,8226,9538,-4113,-3355,1,1,0.42631494800959535,0.3770821598830879,B,B
4115,2975,8230,9538,-4115,-3357,1,1,0.6238081212220997,0.578914645904586,B,B
4116,2975,8232,9538,-4116,-3357,1,1,0.8586107102346388,0.8164632480994188,B,B
4117,2976,8234,9538,-4117,-3359,1,1,0.4594357785277331,0.42595429888758674,B,B
4118,2981,8236,9538,-4118,-3360,1,1,0.8937896572641563,0.8605368186122571,B,B
4119,2981,8238,9538,-4119,-3360,1,1,0.983214427007821,0.9687904791429568,B,B
4120,2983,8240,9538,-4120,-3364,1,1,0.10474700044758356,0.07581916844292025,B,B
4121,2984,8242,9538,-4121,-3366,1,1,0.5145592104409674,0.4871715175426282,B,B
4122,2984,8244,9538,-4122,-3366,1,1,0.5496100474202048,0.5244064236368436,B,B
4123,2986,8246,9538,-4123,-3370,1,1,0.0037972582133400934,0.0038644681598412056,B,B
4124,2990,8248,9538,-4124,-3373,1,1,0.049481760582068546,0.049987341179931644,B,B
4125,2990,8250,9538,-4125,-3373,1,1,0.7643712466042002,0.7184314053505323,B,B
4126,2994,8252,9538,-4126,-3375,1,1,0.9006185621632993,0.8713074291322984,B,B
4127,2996,8254,9538,-4127,-3376,1,1,0.39997136316206006,0.3541001588175644,B,B
4128,2998,8256,9538,-4128,-3382,1,1,0.9614511263684571,0.9452116991909318,B,B
4133,2998,8266,9538,-4133,-3382,1,1,0.04885213517327747,0.03685484993142085,B,B
4134,3000,8268,9538,-4134,-3383,1,1,0.3491871141368056,0.27957556634464376,B,B
4135,3001,8270,9538,-4135,-3385,1,1,0.44588000461032185,0.4148394984028383,B,B
4136,3001,8272,9538,-4136,-3385,1,1,0.3660099431132563,0.29005724881410777,B,B
4137,3003,8274,9538,-4137,-3386,1,1,0.39074651553865725,0.33581158310604886,B,B
4139,3004,8278,9538,-4139,-3387,1,1,0.2627063073083564,0.18843633151403405,B,B
4140,3004,8280,9538,-4140,-3387,1,1,0.9992659262898665,0.9944740726572984,B,B
4141,3009,8282,9538,-4141,-3390,1,1,0.6539306551285781,0.6126882731315999,B,B
4142,3010,8284,9538,-4142,-3391,1,1,0.8269820275870222,0.7845146213411933,B,B
4143,3010,8286,9538,-4143,-3391,1,1,0.8948456711912626,0.861274705217188,B,B
4144,3011,8288,9538,-4144,-3393,1,1,0.15568797904460097,0.1274918551046238,B,B
4148,3013,8296,9538,-4148,-3394,1,1,0.1720008905016973,0.1312793687711078,B,B
4150,3014,8300,9538,-4150,-3398,1,1,0.5325332807096226,0.5057113325314054,B,B
4151,3014,8302,9538,-4151,-3398,1,1,0.7369647076681548,0.7035976698003591,B,B
4152,3016,8304,9538,-4152,-3399,1,1,0.7588188438272769,0.7184314053505323,B,B
4153,3019,8306,9538,-4153,-3401,1,1,0.7911643489455816,0.7434981974992501,B,B
4154,3019,8308,9538,-4154,-3401,1,1,0.003514259433588851,0.001821949410769741,B,B
4156,3022,8312,9538,-4156,-3403,1,1,0.10709432650746264,0.08062485441986278,B,B
4160,3025,8320,9538,-4160,-3406,1,1,0.6331519358276104,0.5934539532909999,B,B
4163,3025,8326,9538,-4163,-3406,1,1,0.5120361681062116,0.48573108297627376,B,B
4165,3029,8330,9538,-4165,-3407,1,1,0.5035021974562508,0.4578046602740826,B,B
4166,3035,8332,9538,-4166,-3409,1,1,0.5350707883426647,0.5089551691875212,B,B
4173,3035,8346,9538,-4173,-3409,1,1,0.4708132815416113,0.43821040098362085,B,B
4178,3037,8356,9538,-4178,-3414,1,1,0.7109533785356604,0.6540519974115205,B,B
4179,3038,8358,9538,-4179,-3416,1,1,0.8310155399538823,0.7966462126278536,B,B
4180,3040,8360,9538,-4180,-3418,1,1,0.5095817453337926,0.47584175381012384,B,B
4181,3040,8362,9538,-4181,-3418,1,1,0.9864953635580088,0.9770743664240338,B,B
4183,3041,8366,9538,-4183,-3419,1,1,0.5067090843379222,0.4737526404175101,B,B
4185,3045,8370,9538,-4185,-3421,1,1,0.9923536502972682,0.9872597865727357,B,B
4186,3045,8372,9538,-4186,-3421,1,1,0.29753191421876934,0.22565034474374557,B,B
4188,3046,8376,9538,-4188,-3422,1,1,0.5897320914213783,0.5618584628857307,B,B
4189,3047,8378,9538,-4189,-3430,1,1,0.037016088206689446,0.02890641259804505,B,B
4190,3047,8380,9538,-4190,-3430,1,1,0.7222155146781902,0.6802208630759197,B,B
4191,3049,8382,9538,-4191,-3431,1,1,0.722036672202419,0.6802208630759197,B,B
4194,3050,8388,9538,-4194,-3433,1,1,0.9901513309023601,0.9839841321275486,B,B
4195,3050,8390,9538,-4195,-3433,1,1,0.25703526893191886,0.17058478845316005,B,B
4197,3052,8394,9538,-4197,-3434,1,1,0.6315848005638368,0.5850625834023614,B,B
4198,2671,8396,9538,-4198,-3053,1,1,0.8442624487783071,0.8164632480994188,B,B
4200,2673,8400,9538,-4200,-3055,1,1,0.9332803276392121,0.9303705705345104,B,B
4202,2673,8404,9538,-4202,-3055,1,1,0.15487006280538884,0.1511052467882985,B,B
4204,2675,8408,9538,-4204,-3057,1,1,0.6927639295999511,0.7084096773612025,B,B
4205,2679,8410,9538,-4205,-3062,1,1,0.6486924281954487,0.6925362445160747,B,B
4207,2682,8414,9538,-4207,-3064,1,1,0.3542150198278661,0.3541001588175644,B,B
4208,2682,8416,9538,-4208,-3064,1,1,0.033048422349939655,0.02890641259804505,B,B
4209,2688,8418,9538,-4209,-3066,1,1,0.32152597440503305,0.3070671375220516,B,B
4210,2689,8420,9538,-4210,-3068,1,1,0.6528149350529918,0.6925362445160747,B,B
4213,2692,8426,9538,-4213,-3071,1,1,0.6269989314155414,0.6540519974115205,B,B
