sex,sex_norace,age,age_norace,age_cat,age_cat_norace,race,race_norace,juv_fel_count,juv_fel_count_norace,juv_misd_count,juv_misd_count_norace,juv_other_count,juv_other_count_norace,priors_count,priors_count_norace,c_charge_degree,c_charge_degree_norace,c_charge_desc,c_charge_desc_norace,decile_score,decile_score_norace,score_text,score_text_norace
Female,Female,21,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Possession Of Alprazolam,Possession Of Alprazolam,7,7,Medium,Low
Male,Male,47,39,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,28,20,F,F,Corrupt Public Servant,arrest case no charge,9,9,High,High
Male,Male,34,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,7,3,F,F,Possession of Cocaine,Possession of Cocaine,5,5,Medium,Medium
Female,Female,40,39,25 - 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,0,4,3,F,F,Grand Theft (Motor Vehicle),Grand Theft (Motor Vehicle),3,3,Low,Low
Male,Male,34,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,5,3,F,F,Possession Burglary Tools,arrest case no charge,2,1,Low,Low
Male,Male,56,51,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,0,13,5,F,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Female,Male,52,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Aggrav Battery w/Deadly Weapon,Aggrav Battery w/Deadly Weapon,1,1,Low,Low
Male,Male,56,51,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,False Imprisonment,False Imprisonment,2,1,Low,Low
Female,Female,37,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Exposes Culpable Negligence,Viol Injunct Domestic Violence,1,1,Low,Low
Female,Male,50,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,2,1,Low,Low
Male,Male,22,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Possession of Cocaine,Possession of Cocaine,5,5,Medium,Medium
Female,Female,43,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,F,Battery,Battery,1,1,Low,Low
Male,Male,30,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,2,1,Low,Low
Male,Male,24,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Pos Cannabis W/Intent Sel/Del,Pos Cannabis W/Intent Sel/Del,2,1,Low,Low
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,7,3,M,M,Battery,Battery,8,7,High,High
Female,Female,24,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Possession Of Heroin,Battery,4,3,Low,Low
Female,Female,74,67,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Felony Petit Theft,Felony Petit Theft,1,1,Low,Low
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,1,0,8,3,M,M,arrest case no charge,arrest case no charge,7,7,Medium,Medium
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,6,5,Medium,Low
Male,Male,36,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Female,Female,26,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,arrest case no charge,arrest case no charge,5,5,Medium,Low
Female,Female,39,34,25 - 45,25 - 45,Caucasian,African-American,0,1,1,0,0,0,11,5,F,F,Felony Petit Theft,Possession of Cocaine,6,5,Medium,Medium
Male,Male,22,21,Less than 25,Less than 25,African-American,African-American,0,1,1,0,0,0,3,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,4,3,Low,Low
Male,Male,28,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,3,3,Low,Low
Male,Male,51,45,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Possession Of Alprazolam,arrest case no charge,1,1,Low,Low
Female,Female,35,34,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,2,1,Low,Low
Female,Female,23,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,2,1,Low,Low
Male,Male,20,21,Less than 25,Less than 25,Other,African-American,0,1,0,0,0,0,0,0,F,F,Uttering a Forged Instrument,Felony Battery (Dom Strang),3,3,Low,Low
Female,Female,33,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,5,3,F,F,Aggravated Assault W/Dead Weap,Aggravated Assault W/Dead Weap,7,7,Medium,Medium
Male,Male,59,51,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,0,3,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,26,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,4,0,F,F,Tamper With Witness/Victim/CI,Tamper With Witness/Victim/CI,4,3,Low,Low
Male,Male,38,39,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,2,3,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,28,27,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,2,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,8,7,High,High
Male,Male,23,21,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,0,2,0,F,F,arrest case no charge,arrest case no charge,5,5,Medium,Medium
Male,Male,52,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,56,51,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,12,5,F,F,Possession of Cocaine,Possession of Cocaine,5,5,Medium,Medium
Male,Male,40,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,M,M,DUI Property Damage/Injury,Uttering a Forged Instrument,4,3,Low,Low
Male,Male,66,57,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,31,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,4,0,M,M,Battery,Battery,7,7,Medium,Medium
Male,Male,34,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,3,3,Low,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,9,3,F,F,arrest case no charge,arrest case no charge,9,9,High,Low
Male,Male,47,39,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,0,2,0,F,F,Possession of Cocaine,Possession of Cocaine,4,3,Low,Low
Male,Male,25,21,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,arrest case no charge,arrest case no charge,3,3,Low,Low
Male,Male,25,27,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,0,0,F,F,Felony Battery,Battery,2,1,Low,Low
Male,Male,49,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,F,Driving Under The Influence,arrest case no charge,1,1,Low,Low
Male,Male,31,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Battery on Law Enforc Officer,7,7,Medium,Low
Male,Male,30,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,1,0,1,0,F,F,Uttering a Forged Instrument,Uttering a Forged Instrument,3,3,Low,Low
Female,Female,53,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,6,3,F,F,Possession of Cocaine,Battery,5,5,Medium,Medium
Female,Female,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Fraudulent Use of Credit Card,arrest case no charge,5,5,Medium,Medium
Female,Female,59,51,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Driving Under The Influence,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,59,51,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,DUI Property Damage/Injury,DUI Property Damage/Injury,1,1,Low,Low
Male,Male,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,7,7,Medium,Low
Male,Male,51,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Criminal Mischief,Felony Driving While Lic Suspd,1,1,Low,Low
Male,Male,34,34,25 - 45,25 - 45,African-American,African-American,1,1,0,0,0,0,10,3,F,F,Possession Of Alprazolam,Possession Of Alprazolam,9,9,High,Low
Male,Male,30,27,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,1,0,F,F,Poss Unlaw Issue Driver Licenc,Driving Under The Influence,2,1,Low,Low
Male,Male,52,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Tampering With Physical Evidence,Grand Theft in the 3rd Degree,1,1,Low,Low
Female,Female,22,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Poss of Methylethcathinone,Possession of Cocaine,8,7,High,Low
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,2,0,F,F,Burglary Unoccupied Dwelling,Battery,2,1,Low,Low
Female,Male,47,45,Greater than 45,Greater than 45,Other,African-American,0,1,0,0,0,0,0,0,F,F,Aggravated Assault W/dead Weap,Aggravated Assault W/dead Weap,1,1,Low,Low
Male,Male,28,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,M,M,Driving License Suspended,Battery,2,1,Low,Low
Male,Male,27,27,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,2,1,Low,Low
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Felony Batt(Great Bodily Harm),Battery,2,1,Low,Low
Female,Female,28,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,5,5,Medium,Medium
Male,Male,43,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Uttering a Forged Instrument,Felony Driving While Lic Suspd,5,5,Medium,Medium
Male,Male,21,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,1,0,0,0,M,M,Burglary Structure Unoccup,Burglary Structure Unoccup,3,3,Low,Low
Female,Female,32,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,1,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,22,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,1,0,F,M,Tampering With Physical Evidence,DUI Level 0.15 Or Minor In Veh,4,3,Low,Low
Male,Male,51,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,3,0,F,F,Possession of Cocaine,Possession of Cocaine,1,1,Low,Low
Female,Female,37,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,3,0,F,M,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,41,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,3,0,M,M,Battery,Battery,5,5,Medium,Medium
Male,Male,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,8,7,High,Low
Male,Male,20,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Burglary Unoccupied Dwelling,Driving While License Revoked,7,7,Medium,Low
Female,Female,40,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,15,5,F,F,arrest case no charge,arrest case no charge,7,7,Medium,Low
Male,Male,21,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft (Motor Vehicle),Grand Theft (Motor Vehicle),7,7,Medium,Low
Male,Male,39,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,2,0,F,F,Poss Contr Subst W/o Prescript,Battery,2,1,Low,Low
Male,Male,24,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Possession of Cannabis,Possession of Cocaine,2,1,Low,Low
Male,Male,39,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,M,Possession of Cannabis,Grand Theft in the 3rd Degree,4,3,Low,Low
Female,Female,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,3,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,8,7,High,High
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Disorderly Conduct,Battery,2,1,Low,Low
Male,Male,22,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,1,0,1,0,F,F,"Poss3,4 Methylenedioxymethcath","Poss3,4 Methylenedioxymethcath",10,9,High,Low
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,0,1,3,0,0,0,3,0,M,M,Operating W/O Valid License,arrest case no charge,9,9,High,Low
Female,Female,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,3,0,M,M,PL/Unlaw Use Credit Card,Battery,6,5,Medium,Low
Male,Male,36,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Male,Male,45,39,Greater than 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,M,F,DUI Property Damage/Injury,DUI Property Damage/Injury,1,1,Low,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,1,0,0,0,7,3,F,F,Resist Officer w/Violence,Battery,10,9,High,High
Male,Male,33,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,2,1,Low,Low
Female,Female,35,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,4,0,M,M,Battery,Battery,7,7,Medium,Medium
Female,Female,38,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,4,0,F,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Female,Female,30,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,8,7,High,High
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,1,1,1,0,0,0,18,7,F,F,Grand Theft (Motor Vehicle),arrest case no charge,10,9,High,High
Male,Male,31,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,2,0,F,M,Grand Theft in the 3rd Degree,Aggravated Battery / Pregnant,2,1,Low,Low
Male,Male,34,34,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,0,0,F,M,Grand Theft (Motor Vehicle),Battery,2,1,Low,Low
Male,Male,38,34,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,2,0,F,F,Possession of Cocaine,Possession of Cocaine,7,7,Medium,Low
Male,Male,20,21,Less than 25,Less than 25,Caucasian,African-American,1,1,0,0,0,0,1,0,F,F,arrest case no charge,arrest case no charge,9,9,High,High
Male,Male,22,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Battery,4,3,Low,Low
Female,Female,36,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Driving While License Revoked,Driving While License Revoked,5,5,Medium,Low
Male,Male,21,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Resist/Obstruct W/O Violence,DUI Property Damage/Injury,4,3,Low,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,1,0,0,0,3,0,M,M,Battery,Battery,10,9,High,Low
Male,Male,23,21,Less than 25,Less than 25,Other,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,3,3,Low,Low
Female,Female,23,21,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,0,0,0,M,F,Possess Drug Paraphernalia,"Poss3,4 Methylenedioxymethcath",4,3,Low,Low
Female,Female,19,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Criminal Mischief Damage <$200,Criminal Mischief Damage <$200,4,3,Low,Low
Female,Male,39,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Lve/Scen/Acc/Veh/Prop/Damage,arrest case no charge,1,1,Low,Low
Female,Female,36,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,2,1,Low,Low
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,1,0,1,0,8,3,F,F,Poss Pyrrolidinovalerophenone,arrest case no charge,8,7,High,High
Female,Male,40,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Possession of Cocaine,arrest case no charge,2,1,Low,Low
Female,Female,28,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,F,Assault,Assault,2,1,Low,Low
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,1,0,0,0,9,3,F,F,Possession of Cocaine,Possession of Cocaine,9,9,High,High
Male,Male,22,21,Less than 25,Less than 25,African-American,African-American,1,1,0,0,0,0,1,0,M,M,Battery,Battery,7,7,Medium,Low
Female,Female,34,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,55,51,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,2,1,Low,Low
Male,Male,24,21,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,0,2,0,F,F,arrest case no charge,arrest case no charge,8,7,High,High
Female,Female,47,45,Greater than 45,Greater than 45,African-American,African-American,0,1,1,0,1,0,21,15,M,M,Battery,Battery,9,9,High,High
Male,Male,41,39,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,0,0,F,F,Possession of Cocaine,Possession of Cocaine,3,3,Low,Low
Male,Male,61,57,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,12,5,F,F,Felony Battery w/Prior Convict,Grand Theft (Motor Vehicle),3,3,Low,Low
Male,Male,57,51,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,3,0,F,F,Aggravated Assault W/dead Weap,Aggravated Assault W/dead Weap,1,1,Low,Low
Female,Female,38,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,2,0,M,F,Battery,Battery,3,3,Low,Low
Male,Male,23,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,M,Fleeing Or Attmp Eluding A Leo,Grand Theft in the 3rd Degree,2,1,Low,Low
Male,Male,23,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,3,0,F,F,Aggrav Battery w/Deadly Weapon,Aggrav Battery w/Deadly Weapon,5,5,Medium,Medium
Male,Male,20,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Deliver Cannabis,Possession of Cocaine,3,3,Low,Low
Male,Male,44,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Possession of Cocaine,Battery,8,7,High,High
Female,Male,38,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,M,M,DUI Property Damage/Injury,arrest case no charge,1,1,Low,Low
Male,Male,43,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,2,0,F,F,Crimin Mischief Damage $1000+,arrest case no charge,2,1,Low,Low
Male,Male,22,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Burglary Dwelling Armed,Battery,3,3,Low,Low
Male,Male,32,34,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,0,0,F,F,Neglect Child / No Bodily Harm,Possession of Cocaine,1,1,Low,Low
Male,Male,45,45,Greater than 45,Greater than 45,Other,African-American,0,1,0,0,0,0,0,0,M,M,DUI Property Damage/Injury,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,21,21,Less than 25,Greater than 45,African-American,African-American,0,1,1,0,0,0,2,0,F,F,Possession of Cannabis,Petit Theft,9,9,High,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,"Poss3,4 Methylenedioxymethcath","Poss3,4 Methylenedioxymethcath",3,3,Low,Low
Male,Male,46,45,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,0,13,7,F,F,Grand Theft in the 3rd Degree,Battery,3,3,Low,Low
Male,Male,62,57,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,22,15,F,F,Possession of Cocaine,Possession Of Methamphetamine,8,7,High,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Pos Cannabis W/Intent Sel/Del,Pos Cannabis W/Intent Sel/Del,4,3,Low,Low
Male,Male,37,34,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,1,0,F,F,Aggravated Battery On 65/Older,Driving While License Revoked,1,1,Low,Low
Male,Male,21,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,False Ownership Info/Pawn Item,Battery,3,3,Low,Low
Female,Female,39,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,2,0,F,F,Possession Of Cocaine,Driving While License Revoked,5,5,Medium,Medium
Male,Male,43,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,8,3,F,M,Criminal Mischief,Battery,3,3,Low,Low
Male,Male,22,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,6,5,Medium,Low
Female,Female,28,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,4,0,F,F,arrest case no charge,Possess Cannabis/20 Grams Or Less,7,7,Medium,Medium
Male,Male,27,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,7,3,F,F,Possession of Hydrocodone,Battery,8,7,High,High
