Feature A (i)	Feature A (i)-noRandom_Feature	Feature B (2i)	Feature B (2i)-noRandom_Feature	Feature C (-i)	Feature C (-i)-noRandom_Feature	Constant Feature	Constant Feature-noRandom_Feature	Random Feature	Random Feature-noRandom_Feature	Outcome	Outcome-noRandom_Feature
5028	4873	10056	9746	-5028	-4873	1	1	0.9676089740372462	0.40683512717298975	B	B
5029	4998	10058	9996	-5029	-5016	1	1	0.0008433609812288356	0.40683512717298975	B	B
5030	5229	10060	10458	-5030	-5230	1	1	0.8659373859054671	0.40683512717298975	B	B
5031	5229	10062	10458	-5031	-5230	1	1	0.8709967717676067	0.40683512717298975	B	B
5037	4935	10074	9870	-5037	-4937	1	1	0.774619562267884	0.40683512717298975	B	B
5038	4873	10076	9746	-5038	-4873	1	1	0.9478428924318192	0.40683512717298975	B	B
5039	4998	10078	9996	-5039	-5016	1	1	0.5631434112371083	0.40683512717298975	B	B
5040	5087	10080	10174	-5040	-5092	1	1	0.5659911602793513	0.40683512717298975	B	B
5041	4998	10082	9996	-5041	-5016	1	1	0.5136216594081822	0.40683512717298975	B	B
5042	5087	10084	10174	-5042	-5092	1	1	0.91480951657108	0.40683512717298975	B	B
5044	4935	10088	9870	-5044	-4937	1	1	0.26611699725946436	0.40683512717298975	B	B
5046	5229	10092	10458	-5046	-5230	1	1	0.7348846067662119	0.40683512717298975	B	B
5047	5087	10094	10174	-5047	-5092	1	1	0.15532556492724692	0.40683512717298975	B	B
5049	4998	10098	9996	-5049	-5016	1	1	0.014571590802392786	0.40683512717298975	B	B
5051	4935	10102	9870	-5051	-4937	1	1	0.7864466728329781	0.40683512717298975	B	B
5056	5087	10112	10174	-5056	-5092	1	1	0.6230375551345783	0.40683512717298975	B	B
5057	4778	10114	9556	-5057	-4797	1	1	0.21188255156115288	0.40683512717298975	B	B
5058	5229	10116	10458	-5058	-5230	1	1	0.7644753193524119	0.40683512717298975	B	B
5060	4778	10120	9556	-5060	-4797	1	1	0.1850458171972882	0.40683512717298975	B	B
5061	5229	10122	10458	-5061	-5230	1	1	0.3580183324878117	0.40683512717298975	B	B
5064	5290	10128	10580	-5064	-5312	1	1	0.3040464339503136	0.40683512717298975	B	B
5065	4935	10130	9870	-5065	-4937	1	1	0.9636944454366797	0.40683512717298975	B	B
5067	4998	10134	9996	-5067	-5016	1	1	0.45455361798347904	0.40683512717298975	B	B
5069	4935	10138	9870	-5069	-4937	1	1	0.9693729282381394	0.40683512717298975	B	B
5070	4778	10140	9556	-5070	-4797	1	1	0.17604895191611503	0.40683512717298975	B	B
5071	4778	10142	9556	-5071	-4797	1	1	0.20082979385427102	0.40683512717298975	B	B
5072	4998	10144	9996	-5072	-5016	1	1	0.7855166711319199	0.40683512717298975	B	B
5073	5167	10146	10334	-5073	-5195	1	1	0.08617064546406394	0.40683512717298975	B	B
5074	5290	10148	10580	-5074	-5312	1	1	0.3645500084328399	0.40683512717298975	B	B
5075	5167	10150	10334	-5075	-5195	1	1	0.8884407647275709	0.40683512717298975	B	B
5076	5087	10152	10174	-5076	-5092	1	1	0.5315044884367357	0.40683512717298975	B	B
5077	5087	10154	10174	-5077	-5092	1	1	0.05118633645565407	0.40683512717298975	B	B
5078	5229	10156	10458	-5078	-5230	1	1	0.8653295802841964	0.40683512717298975	B	B
5079	4998	10158	9996	-5079	-5016	1	1	0.7959405673120427	0.40683512717298975	B	B
5082	5087	10164	10174	-5082	-5092	1	1	0.5242585116992085	0.40683512717298975	B	B
5084	4998	10168	9996	-5084	-5016	1	1	0.3959126872631198	0.40683512717298975	B	B
5088	4998	10176	9996	-5088	-5016	1	1	0.443599254405197	0.40683512717298975	B	B
5090	5087	10180	10174	-5090	-5092	1	1	0.552143606909082	0.40683512717298975	B	B
5092	5087	10184	10174	-5092	-5092	1	1	0.6640917281552415	0.40683512717298975	B	B
5093	5087	10186	10174	-5093	-5092	1	1	0.5167462272100819	0.40683512717298975	B	B
5094	5290	10188	10580	-5094	-5312	1	1	0.8750523871850592	0.40683512717298975	B	B
5095	5167	10190	10334	-5095	-5195	1	1	0.9242069702129302	0.40683512717298975	B	B
5096	4935	10192	9870	-5096	-4937	1	1	0.9658713792173621	0.40683512717298975	B	B
5098	4998	10196	9996	-5098	-5016	1	1	0.43084345791172196	0.40683512717298975	B	B
5099	5167	10198	10334	-5099	-5195	1	1	0.059568034576598206	0.40683512717298975	B	B
5100	4873	10200	9746	-5100	-4873	1	1	0.1676576743945677	0.40683512717298975	B	B
5101	5167	10202	10334	-5101	-5195	1	1	0.10836846163781699	0.40683512717298975	B	B
5103	5087	10206	10174	-5103	-5092	1	1	0.6185616736968093	0.40683512717298975	B	B
5104	4998	10208	9996	-5104	-5016	1	1	0.9407400612469655	0.40683512717298975	B	B
5105	4998	10210	9996	-5105	-5016	1	1	0.25747225539637275	0.40683512717298975	B	B
5106	5087	10212	10174	-5106	-5092	1	1	0.6827160525262556	0.40683512717298975	B	B
5107	5167	10214	10334	-5107	-5195	1	1	0.6559493976536193	0.40683512717298975	B	B
5108	5087	10216	10174	-5108	-5092	1	1	0.3840642056889294	0.40683512717298975	B	B
5109	5087	10218	10174	-5109	-5092	1	1	0.3945250687515027	0.40683512717298975	B	B
5110	5229	10220	10458	-5110	-5230	1	1	0.9127593601633454	0.40683512717298975	B	B
5111	5087	10222	10174	-5111	-5092	1	1	0.03449481338110738	0.40683512717298975	B	B
5112	4873	10224	9746	-5112	-4873	1	1	0.2075176095297434	0.40683512717298975	B	B
5113	5167	10226	10334	-5113	-5195	1	1	0.6011610304852129	0.40683512717298975	B	B
5115	5167	10230	10334	-5115	-5195	1	1	0.5487576631530597	0.40683512717298975	B	B
5116	5087	10232	10174	-5116	-5092	1	1	0.001852810683583228	0.40683512717298975	B	B
5118	5167	10236	10334	-5118	-5195	1	1	0.09400017621207846	0.40683512717298975	B	B
5119	5290	10238	10580	-5119	-5312	1	1	0.338526242820692	0.40683512717298975	B	B
5121	4873	10242	9746	-5121	-4873	1	1	0.20254581160592577	0.40683512717298975	B	B
5123	5167	10246	10334	-5123	-5195	1	1	0.6061848691921133	0.40683512717298975	B	B
5124	5087	10248	10174	-5124	-5092	1	1	0.39440334408760935	0.40683512717298975	B	B
5125	5290	10250	10580	-5125	-5312	1	1	0.8263425515120277	0.40683512717298975	B	B
5126	5290	10252	10580	-5126	-5312	1	1	0.7140438429410529	0.40683512717298975	B	B
5127	5167	10254	10334	-5127	-5195	1	1	0.05912162075637073	0.40683512717298975	B	B
5128	5087	10256	10174	-5128	-5092	1	1	0.4394600531766458	0.40683512717298975	B	B
5129	5229	10258	10458	-5129	-5230	1	1	0.9025552190788354	0.40683512717298975	B	B
5131	5290	10262	10580	-5131	-5312	1	1	0.7175815086345512	0.40683512717298975	B	B
5132	5087	10264	10174	-5132	-5092	1	1	0.5452061126667364	0.40683512717298975	B	B
5135	4998	10270	9996	-5135	-5016	1	1	0.7688401684508309	0.40683512717298975	B	B
5136	5344	10272	10688	-5136	-5366	1	1	0.279783069459154	0.40683512717298975	B	B
5137	4873	10274	9746	-5137	-4873	1	1	0.18772960339659084	0.40683512717298975	B	B
5138	5087	10276	10174	-5138	-5092	1	1	0.4127659443871443	0.40683512717298975	B	B
5139	5290	10278	10580	-5139	-5312	1	1	0.728604532769909	0.40683512717298975	B	B
5141	5087	10282	10174	-5141	-5092	1	1	0.15732210265061608	0.40683512717298975	B	B
5142	5087	10284	10174	-5142	-5092	1	1	0.048098116585384765	0.40683512717298975	B	B
5145	5344	10290	10688	-5145	-5366	1	1	0.3214002253673759	0.40683512717298975	B	B
5146	5167	10292	10334	-5146	-5195	1	1	0.6509830568683026	0.40683512717298975	B	B
5147	5167	10294	10334	-5147	-5195	1	1	0.5104047757500149	0.40683512717298975	B	B
5150	5167	10300	10334	-5150	-5195	1	1	0.01851096233516103	0.40683512717298975	B	B
5151	4998	10302	9996	-5151	-5016	1	1	0.9335552318738451	0.40683512717298975	B	B
5154	4998	10308	9996	-5154	-5016	1	1	0.9315902741970327	0.40683512717298975	B	B
5155	4998	10310	9996	-5155	-5016	1	1	0.23244355929604532	0.40683512717298975	B	B
5156	5229	10312	10458	-5156	-5230	1	1	0.582537627789942	0.40683512717298975	B	B
5157	5290	10314	10580	-5157	-5312	1	1	0.3658606941143284	0.40683512717298975	B	B
5158	4998	10316	9996	-5158	-5016	1	1	0.7727300561692416	0.40683512717298975	B	B
5160	5167	10320	10334	-5160	-5195	1	1	0.022185335541667572	0.40683512717298975	B	B
5161	5229	10322	10458	-5161	-5230	1	1	0.05686515404583836	0.40683512717298975	B	B
5162	5087	10324	10174	-5162	-5092	1	1	0.7793573198673707	0.40683512717298975	B	B
5163	5087	10326	10174	-5163	-5092	1	1	0.9439888497038574	0.40683512717298975	B	B
5164	5087	10328	10174	-5164	-5092	1	1	0.9416363813193819	0.40683512717298975	B	B
5166	5290	10332	10580	-5166	-5312	1	1	0.34394625120281785	0.40683512717298975	B	B
5168	5229	10336	10458	-5168	-5230	1	1	0.9857717531918516	0.40683512717298975	B	B
5169	5167	10338	10334	-5169	-5195	1	1	0.3842281942914275	0.40683512717298975	B	B
5172	5229	10344	10458	-5172	-5230	1	1	0.6424145982950707	0.40683512717298975	B	B
5173	5167	10346	10334	-5173	-5195	1	1	0.5423606049738098	0.40683512717298975	B	B
5175	5229	10350	10458	-5175	-5230	1	1	0.6048896447861067	0.40683512717298975	B	B
5179	5087	10358	10174	-5179	-5092	1	1	0.4510155190547783	0.40683512717298975	B	B
5180	5167	10360	10334	-5180	-5195	1	1	0.14974948721306924	0.40683512717298975	B	B
5181	5167	10362	10334	-5181	-5195	1	1	0.1431937361763479	0.40683512717298975	B	B
5182	5087	10364	10174	-5182	-5092	1	1	0.4627858932606661	0.40683512717298975	B	B
5183	5229	10366	10458	-5183	-5230	1	1	0.5856758887970422	0.40683512717298975	B	B
5184	5344	10368	10688	-5184	-5366	1	1	0.8613404262525491	0.40683512717298975	B	B
5185	5437	10370	10874	-5185	-5441	1	1	0.325252607208695	0.40683512717298975	B	B
5188	5229	10376	10458	-5188	-5230	1	1	0.058055863947706565	0.40683512717298975	B	B
5191	4935	10382	9870	-5191	-4937	1	1	0.20051742289309005	0.40683512717298975	B	B
5192	5229	10384	10458	-5192	-5230	1	1	0.09325787692822507	0.40683512717298975	B	B
5193	5344	10386	10688	-5193	-5366	1	1	0.33389409827057437	0.40683512717298975	B	B
5195	5167	10390	10334	-5195	-5195	1	1	0.014454281775754252	0.40683512717298975	B	B
5198	5087	10396	10174	-5198	-5092	1	1	0.7995195827890836	0.40683512717298975	B	B
5201	5290	10402	10580	-5201	-5312	1	1	0.6499095060994966	0.40683512717298975	B	B
5202	5087	10404	10174	-5202	-5092	1	1	0.2299326684293156	0.40683512717298975	B	B
5203	5087	10406	10174	-5203	-5092	1	1	0.2609606372954797	0.40683512717298975	B	B
5204	5167	10408	10334	-5204	-5195	1	1	0.5138995509532749	0.40683512717298975	B	B
5205	5167	10410	10334	-5205	-5195	1	1	0.6858886272114586	0.40683512717298975	B	B
5206	5167	10412	10334	-5206	-5195	1	1	0.15167798519304254	0.40683512717298975	B	B
5207	5344	10414	10688	-5207	-5366	1	1	0.8617767550130003	0.40683512717298975	B	B
5208	5290	10416	10580	-5208	-5312	1	1	0.07359670945780727	0.40683512717298975	B	B
5209	5167	10418	10334	-5209	-5195	1	1	0.02934915721353648	0.40683512717298975	B	B
5210	5229	10420	10458	-5210	-5230	1	1	0.8993360997424313	0.40683512717298975	B	B
5211	5344	10422	10688	-5211	-5366	1	1	0.8758266274724348	0.40683512717298975	B	B
5212	5290	10424	10580	-5212	-5312	1	1	0.07779264926151785	0.40683512717298975	B	B
5215	5437	10430	10874	-5215	-5441	1	1	0.28818761053423314	0.40683512717298975	B	B
5216	5087	10432	10174	-5216	-5092	1	1	0.2228457884286288	0.40683512717298975	B	B
5217	5167	10434	10334	-5217	-5195	1	1	0.6619389164588547	0.40683512717298975	B	B
5219	5087	10438	10174	-5219	-5092	1	1	0.7927245207347263	0.40683512717298975	B	B
5220	5290	10440	10580	-5220	-5312	1	1	0.9872281829784695	0.40683512717298975	B	B
5223	5167	10446	10334	-5223	-5195	1	1	0.43084017934406293	0.40683512717298975	B	B
5224	5167	10448	10334	-5224	-5195	1	1	0.2401940639130672	0.40683512717298975	B	B
5225	5087	10450	10174	-5225	-5092	1	1	0.4848173846184588	0.40683512717298975	B	B
5226	5290	10452	10580	-5226	-5312	1	1	0.5477978306134171	0.40683512717298975	B	B
5228	5167	10456	10334	-5228	-5195	1	1	0.5330153111137755	0.40683512717298975	B	B
5230	5229	10460	10458	-5230	-5230	1	1	0.04743741345035879	0.40683512717298975	B	B
5231	5344	10462	10688	-5231	-5366	1	1	0.8308408604824963	0.40683512717298975	B	B
5232	5087	10464	10174	-5232	-5092	1	1	0.9391160824883276	0.40683512717298975	B	B
5233	4935	10466	9870	-5233	-4937	1	1	0.20479149534265284	0.40683512717298975	B	B
5234	5290	10468	10580	-5234	-5312	1	1	0.05794504250511345	0.40683512717298975	B	B
5235	5167	10470	10334	-5235	-5195	1	1	0.12647172223635617	0.40683512717298975	B	B
5236	5229	10472	10458	-5236	-5230	1	1	0.022327946760442696	0.40683512717298975	B	B
5237	5344	10474	10688	-5237	-5366	1	1	0.7376129868779303	0.40683512717298975	B	B
5238	5290	10476	10580	-5238	-5312	1	1	0.07546127645275635	0.40683512717298975	B	B
5240	5229	10480	10458	-5240	-5230	1	1	0.11316552254251067	0.40683512717298975	B	B
5241	5290	10482	10580	-5241	-5312	1	1	0.5560969731854732	0.40683512717298975	B	B
5243	5344	10486	10688	-5243	-5366	1	1	0.07263698750266989	0.40683512717298975	B	B
5244	5344	10488	10688	-5244	-5366	1	1	0.7419939595555657	0.40683512717298975	B	B
5247	4998	10494	9996	-5247	-5016	1	1	0.2182364517615022	0.40683512717298975	B	B
5248	5437	10496	10874	-5248	-5441	1	1	0.7570056622367977	0.40683512717298975	B	B
5249	5167	10498	10334	-5249	-5195	1	1	0.2728334624625507	0.40683512717298975	B	B
5250	5229	10500	10458	-5250	-5230	1	1	0.522010721439777	0.40683512717298975	B	B
5251	4998	10502	9996	-5251	-5016	1	1	0.1770233786502159	0.40683512717298975	B	B
5252	5167	10504	10334	-5252	-5195	1	1	0.7845526215831992	0.40683512717298975	B	B
5253	5229	10506	10458	-5253	-5230	1	1	0.5280325793755398	0.40683512717298975	B	B
5254	5229	10508	10458	-5254	-5230	1	1	0.5438088723616952	0.40683512717298975	B	B
5257	5167	10514	10334	-5257	-5195	1	1	0.767330992556063	0.40683512717298975	B	B
5259	5167	10518	10334	-5259	-5195	1	1	0.7749054488486943	0.40683512717298975	B	B
5260	5437	10520	10874	-5260	-5441	1	1	0.8742130781269516	0.40683512717298975	B	B
5261	5229	10522	10458	-5261	-5230	1	1	0.42284913778235267	0.40683512717298975	B	B
5262	4998	10524	9996	-5262	-5016	1	1	0.17168995386369057	0.40683512717298975	B	B
5264	5344	10528	10688	-5264	-5366	1	1	0.5707143756900209	0.40683512717298975	B	B
5265	5437	10530	10874	-5265	-5441	1	1	0.745916407252705	0.40683512717298975	B	B
5266	5437	10532	10874	-5266	-5441	1	1	0.836630823140524	0.40683512717298975	B	B
5271	5167	10542	10334	-5271	-5195	1	1	0.9837695389596135	0.40683512717298975	B	B
5272	5167	10544	10334	-5272	-5195	1	1	0.4630727030444246	0.40683512717298975	B	B
5274	5519	10548	11038	-5274	-5519	1	1	0.2938664342738727	0.40683512717298975	B	B
5275	5229	10550	10458	-5275	-5230	1	1	0.7042456298930451	0.40683512717298975	B	B
5276	4998	10552	9996	-5276	-5016	1	1	0.19909557578013637	0.40683512717298975	B	B
5277	5437	10554	10874	-5277	-5441	1	1	0.7396260187825805	0.40683512717298975	B	B
5278	5344	10556	10688	-5278	-5366	1	1	0.9997604042324827	0.40683512717298975	B	B
5280	5290	10560	10580	-5280	-5312	1	1	0.644607601588327	0.40683512717298975	B	B
5281	5229	10562	10458	-5281	-5230	1	1	0.41836948577420563	0.40683512717298975	B	B
5282	5344	10564	10688	-5282	-5366	1	1	0.0701697560997313	0.40683512717298975	B	B
5284	5167	10568	10334	-5284	-5195	1	1	0.9608831939496413	0.40683512717298975	B	B
5285	5229	10570	10458	-5285	-5230	1	1	0.4221386719491863	0.40683512717298975	B	B
5286	5437	10572	10874	-5286	-5441	1	1	0.8416007793950352	0.40683512717298975	B	B
5287	5290	10574	10580	-5287	-5312	1	1	0.4007919482145337	0.40683512717298975	B	B
5288	5290	10576	10580	-5288	-5312	1	1	0.8767847464886103	0.40683512717298975	B	B
5289	5344	10578	10688	-5289	-5366	1	1	0.6169145382560259	0.40683512717298975	B	B
5290	5290	10580	10580	-5290	-5312	1	1	0.005587647729556333	0.40683512717298975	B	B
5291	5290	10582	10580	-5291	-5312	1	1	0.905241990830248	0.40683512717298975	B	B
5292	5519	10584	11038	-5292	-5519	1	1	0.2865507641619167	0.40683512717298975	B	B
5293	5167	10586	10334	-5293	-5195	1	1	0.23737033152258713	0.40683512717298975	B	B
5294	5087	10588	10174	-5294	-5092	1	1	0.18872275449636344	0.40683512717298975	B	B
5295	5229	10590	10458	-5295	-5230	1	1	0.6670476810508106	0.40683512717298975	B	B
5296	5519	10592	11038	-5296	-5519	1	1	0.7650504588350444	0.40683512717298975	B	B
5298	5344	10596	10688	-5298	-5366	1	1	0.3774518772762553	0.40683512717298975	B	B
5299	5344	10598	10688	-5299	-5366	1	1	0.9071629249543626	0.40683512717298975	B	B
5300	5087	10600	10174	-5300	-5092	1	1	0.18142219760340705	0.40683512717298975	B	B
5301	5344	10602	10688	-5301	-5366	1	1	0.6093154238491372	0.40683512717298975	B	B
5302	5437	10604	10874	-5302	-5441	1	1	0.3335143104688182	0.40683512717298975	B	B
5303	5344	10606	10688	-5303	-5366	1	1	0.6450611585702635	0.40683512717298975	B	B
5305	5290	10610	10580	-5305	-5312	1	1	0.39846085970830203	0.40683512717298975	B	B
5306	5344	10612	10688	-5306	-5366	1	1	0.9114305801203519	0.40683512717298975	B	B
5308	5229	10616	10458	-5308	-5230	1	1	0.1430291169815937	0.40683512717298975	B	B
5310	5344	10620	10688	-5310	-5366	1	1	0.07340035731857308	0.40683512717298975	B	B
5311	5290	10622	10580	-5311	-5312	1	1	0.5402293370495801	0.40683512717298975	B	B
5312	5290	10624	10580	-5312	-5312	1	1	0.3834581458732895	0.40683512717298975	B	B
5314	5167	10628	10334	-5314	-5195	1	1	0.9830973646491348	0.40683512717298975	B	B
5315	5229	10630	10458	-5315	-5230	1	1	0.47570479234007723	0.40683512717298975	B	B
5316	5229	10632	10458	-5316	-5230	1	1	0.13558932989253802	0.40683512717298975	B	B
5318	5437	10636	10874	-5318	-5441	1	1	0.33836221589285975	0.40683512717298975	B	B
5319	5290	10638	10580	-5319	-5312	1	1	0.019977049983589512	0.40683512717298975	B	B
5321	5437	10642	10874	-5321	-5441	1	1	0.9869055815430456	0.40683512717298975	B	B
5323	5229	10646	10458	-5323	-5230	1	1	0.7685371488358171	0.40683512717298975	B	B
5324	5437	10648	10874	-5324	-5441	1	1	0.8617016942099673	0.40683512717298975	B	B
5325	5344	10650	10688	-5325	-5366	1	1	0.644581359725334	0.40683512717298975	B	B
5326	5437	10652	10874	-5326	-5441	1	1	0.3389072119142629	0.40683512717298975	B	B
5327	5437	10654	10874	-5327	-5441	1	1	0.6417182181878269	0.40683512717298975	B	B
5329	5290	10658	10580	-5329	-5312	1	1	0.6606880839187464	0.40683512717298975	B	B
5331	5087	10662	10174	-5331	-5092	1	1	0.21463524526215938	0.40683512717298975	B	B
5332	5437	10664	10874	-5332	-5441	1	1	0.06815492004792734	0.40683512717298975	B	B
5334	5344	10668	10688	-5334	-5366	1	1	0.5853450171125806	0.40683512717298975	B	B
5335	5519	10670	11038	-5335	-5519	1	1	0.8576818758292415	0.40683512717298975	B	B
5338	5290	10676	10580	-5338	-5312	1	1	0.4317177112546112	0.40683512717298975	B	B
5340	5344	10680	10688	-5340	-5366	1	1	0.6016217722577313	0.40683512717298975	B	B
5342	5519	10684	11038	-5342	-5519	1	1	0.32977130726220794	0.40683512717298975	B	B
5343	5344	10686	10688	-5343	-5366	1	1	0.051014880770150484	0.40683512717298975	B	B
5344	5344	10688	10688	-5344	-5366	1	1	0.051054678337834725	0.40683512717298975	B	B
5345	5344	10690	10688	-5345	-5366	1	1	0.9064896671833333	0.40683512717298975	B	B
5347	5290	10694	10580	-5347	-5312	1	1	0.6753754663034105	0.40683512717298975	B	B
5348	5344	10696	10688	-5348	-5366	1	1	0.600787432682414	0.40683512717298975	B	B
5350	5229	10700	10458	-5350	-5230	1	1	0.9763244885979361	0.40683512717298975	B	B
5351	5290	10702	10580	-5351	-5312	1	1	0.5018626793170837	0.40683512717298975	B	B
5353	5290	10706	10580	-5353	-5312	1	1	0.6687989100321617	0.40683512717298975	B	B
5355	5229	10710	10458	-5355	-5230	1	1	0.4631830846892987	0.40683512717298975	B	B
5357	5229	10714	10458	-5357	-5230	1	1	0.486203470719474	0.40683512717298975	B	B
5358	5290	10716	10580	-5358	-5312	1	1	0.24973827059032694	0.40683512717298975	B	B
5359	5290	10718	10580	-5359	-5312	1	1	0.5057929310816888	0.40683512717298975	B	B
5360	5167	10720	10334	-5360	-5195	1	1	0.19579394430057417	0.40683512717298975	B	B
5362	5229	10724	10458	-5362	-5230	1	1	0.93135421350243	0.40683512717298975	B	B
5363	5437	10726	10874	-5363	-5441	1	1	0.06471629867701789	0.40683512717298975	B	B
5364	5519	10728	11038	-5364	-5519	1	1	0.8439807944380313	0.40683512717298975	B	B
5367	5290	10734	10580	-5367	-5312	1	1	0.5452782769437312	0.40683512717298975	B	B
5368	5290	10736	10580	-5368	-5312	1	1	0.2601526216567486	0.40683512717298975	B	B
5369	5290	10738	10580	-5369	-5312	1	1	0.2498416107564263	0.40683512717298975	B	B
5370	5344	10740	10688	-5370	-5366	1	1	0.9108926017949189	0.40683512717298975	B	B
5372	5290	10744	10580	-5372	-5312	1	1	0.16120366818909626	0.40683512717298975	B	B
5374	5437	10748	10874	-5374	-5441	1	1	0.5648598793001979	0.40683512717298975	B	B
5375	5572	10750	11144	-5375	-5572	1	1	0.8586645145115397	0.40683512717298975	B	B
5376	5229	10752	10458	-5376	-5230	1	1	0.9408659622418746	0.40683512717298975	B	B
5377	5344	10754	10688	-5377	-5366	1	1	0.6677737194056045	0.40683512717298975	B	B
5378	5437	10756	10874	-5378	-5441	1	1	0.5704144763133351	0.40683512717298975	B	B
5379	5344	10758	10688	-5379	-5366	1	1	0.405562271310831	0.40683512717298975	B	B
5380	5167	10760	10334	-5380	-5195	1	1	0.20538534576324674	0.40683512717298975	B	B
5381	5290	10762	10580	-5381	-5312	1	1	0.45892495420304047	0.40683512717298975	B	B
5382	5437	10764	10874	-5382	-5441	1	1	0.018721979969131608	0.40683512717298975	B	B
5383	5290	10766	10580	-5383	-5312	1	1	0.12373358693971659	0.40683512717298975	B	B
5385	5437	10770	10874	-5385	-5441	1	1	0.9268382147623735	0.40683512717298975	B	B
5386	5290	10772	10580	-5386	-5312	1	1	0.13535015514548676	0.40683512717298975	B	B
5388	5437	10776	10874	-5388	-5441	1	1	0.03455060986737557	0.40683512717298975	B	B
5391	5167	10782	10334	-5391	-5195	1	1	0.18655377937203754	0.40683512717298975	B	B
5392	5229	10784	10458	-5392	-5230	1	1	0.1792654166346218	0.40683512717298975	B	B
5393	5229	10786	10458	-5393	-5230	1	1	0.18570870554930918	0.40683512717298975	B	B
5395	5572	10790	11144	-5395	-5572	1	1	0.8651941154180883	0.40683512717298975	B	B
5396	5290	10792	10580	-5396	-5312	1	1	0.11077492771857467	0.40683512717298975	B	B
5398	5290	10796	10580	-5398	-5312	1	1	0.23434018789851407	0.40683512717298975	B	B
5399	5344	10798	10688	-5399	-5366	1	1	0.4271252023242865	0.40683512717298975	B	B
5400	5519	10800	11038	-5400	-5519	1	1	0.7329991614508937	0.40683512717298975	B	B
