age,age_nosex,workclass,workclass_nosex,fnlwgt,fnlwgt_nosex,education,education_nosex,education_num,education_num_nosex,marital_status,marital_status_nosex,occupation,occupation_nosex,relationship,relationship_nosex,race,race_nosex,sex,sex_nosex,capital_gain,capital_gain_nosex,capital_loss,capital_loss_nosex,hours_per_week,hours_per_week_nosex,native_country,native_country_nosex,income_per_year,income_per_year_nosex
72,47,Private,Private,128529,29240,HS-grad,Masters,9,14,Widowed,Divorced,Other-service,Prof-specialty,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,28,35,United-States,United-States,<=50K,>50K
22,33,Private,Private,200973,97180,Assoc-acdm,HS-grad,12,9,Never-married,Married-civ-spouse,Other-service,Exec-managerial,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,12,43,United-States,United-States,<=50K,<=50K
22,27,Private,Private,118235,181291,HS-grad,Bachelors,9,13,Never-married,Separated,Sales,Prof-specialty,Not-in-family,Not-in-family,Amer-Indian-Eskimo,Asian-Pac-Islander,Male,Male,0,0,0,0,55,35,United-States,Philippines,<=50K,>50K
23,46,Local-gov,Private,250165,82726,Bachelors,Assoc-acdm,13,12,Never-married,Divorced,Prof-specialty,Machine-op-inspct,Own-child,Own-child,White,White,Female,Male,594,0,0,0,40,35,United-States,United-States,<=50K,>50K
47,24,Private,Private,269620,376755,Some-college,Some-college,10,10,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Exec-managerial,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,48,?,United-States,<=50K,<=50K
46,40,Private,Private,212162,219267,5th-6th,Some-college,3,10,Married-civ-spouse,Married-civ-spouse,Other-service,Other-service,Husband,Unmarried,Black,White,Male,Male,0,0,0,0,40,38,United-States,United-States,<=50K,>50K
25,44,Private,Private,147638,191893,Bachelors,HS-grad,13,9,Never-married,Never-married,Adm-clerical,Other-service,Own-child,Own-child,Asian-Pac-Islander,White,Female,Male,0,0,0,0,40,24,India,United-States,<=50K,<=50K
42,31,Private,Local-gov,304605,143570,Some-college,Bachelors,10,13,Married-civ-spouse,Separated,Craft-repair,Protective-serv,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,90,United-States,United-States,<=50K,>50K
45,37,Self-emp-not-inc,Private,165267,147202,9th,Assoc-voc,5,11,Married-civ-spouse,Married-civ-spouse,Transport-moving,Adm-clerical,Husband,Not-in-family,Black,White,Male,Male,0,7688,0,0,40,35,United-States,United-States,<=50K,>50K
28,23,Private,Private,122037,435604,Bachelors,Assoc-voc,13,11,Married-civ-spouse,Never-married,Prof-specialty,Exec-managerial,Husband,Own-child,White,White,Male,Male,0,0,0,0,55,40,United-States,United-States,>50K,<=50K
63,30,Self-emp-inc,Private,165611,106546,Bachelors,Bachelors,13,13,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Sales,Husband,Own-child,White,White,Male,Male,0,0,0,0,35,45,United-States,United-States,<=50K,>50K
21,31,Private,Private,262634,230563,7th-8th,Some-college,4,10,Never-married,Never-married,Farming-fishing,Other-service,Not-in-family,Unmarried,White,Black,Male,Male,0,0,0,0,36,30,United-States,United-States,<=50K,<=50K
46,24,Private,?,280766,112683,HS-grad,HS-grad,9,9,Divorced,Never-married,Protective-serv,?,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,40,32,Cuba,United-States,<=50K,<=50K
21,32,Private,Private,226668,198028,Assoc-voc,Some-college,11,10,Never-married,Married-civ-spouse,Craft-repair,Exec-managerial,Not-in-family,Own-child,Other,White,Male,Male,0,3464,0,0,40,35,United-States,United-States,<=50K,<=50K
37,27,Private,Private,130200,176557,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Exec-managerial,Adm-clerical,Husband,Own-child,White,White,Male,Male,0,0,0,0,70,35,United-States,United-States,>50K,<=50K
17,35,Private,Local-gov,98005,104256,11th,HS-grad,7,9,Never-married,Never-married,Sales,Adm-clerical,Own-child,Unmarried,White,Amer-Indian-Eskimo,Female,Male,0,0,0,0,20,47,United-States,United-States,<=50K,<=50K
47,27,Private,Private,308857,168981,Bachelors,Bachelors,13,13,Divorced,Never-married,Exec-managerial,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,1876,50,35,United-States,United-States,<=50K,<=50K
51,30,Private,Self-emp-not-inc,108914,171818,HS-grad,Bachelors,9,13,Married-civ-spouse,Never-married,Handlers-cleaners,Sales,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,60,United-States,?,<=50K,<=50K
64,33,Local-gov,Self-emp-not-inc,210464,37379,Masters,HS-grad,14,9,Widowed,Never-married,Prof-specialty,Machine-op-inspct,Unmarried,Own-child,Black,White,Female,Male,0,0,0,0,40,60,United-States,United-States,<=50K,<=50K
30,34,Private,Private,172748,213366,HS-grad,Bachelors,9,16,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,39,United-States,United-States,<=50K,>50K
27,29,Private,Private,192140,192984,HS-grad,Some-college,9,10,Never-married,Never-married,Adm-clerical,Sales,Not-in-family,Unmarried,White,White,Female,Male,0,0,0,0,20,43,United-States,United-States,<=50K,<=50K
21,26,Private,Local-gov,126568,425092,HS-grad,Masters,9,14,Never-married,Never-married,Adm-clerical,Prof-specialty,Other-relative,Not-in-family,White,White,Male,Male,0,2174,0,0,40,40,United-States,United-States,<=50K,<=50K
50,39,Private,Self-emp-not-inc,179339,146659,HS-grad,HS-grad,9,9,Divorced,Never-married,Adm-clerical,Machine-op-inspct,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,45,35,United-States,United-States,<=50K,<=50K
43,37,Local-gov,Self-emp-inc,31621,38360,Some-college,Some-college,10,10,Divorced,Married-civ-spouse,Adm-clerical,Exec-managerial,Unmarried,Own-child,White,White,Female,Male,0,3103,0,0,20,43,United-States,United-States,<=50K,>50K
39,51,Private,Private,365009,204304,Bachelors,HS-grad,13,10,Never-married,Never-married,Handlers-cleaners,Exec-managerial,Own-child,Not-in-family,White,White,Male,Male,0,0,0,0,40,50,United-States,United-States,<=50K,>50K
20,40,Private,Private,344698,113401,Some-college,Some-college,10,10,Never-married,Separated,Machine-op-inspct,Adm-clerical,Own-child,Unmarried,White,White,Male,Male,0,4934,0,0,30,41,United-States,United-States,<=50K,>50K
42,53,Private,Private,159911,270495,HS-grad,7th-8th,9,4,Married-civ-spouse,Married-civ-spouse,Other-service,Other-service,Wife,Own-child,White,Asian-Pac-Islander,Female,Male,0,0,0,0,24,35,United-States,Vietnam,<=50K,<=50K
25,58,Private,Federal-gov,389456,81169,Some-college,Some-college,10,10,Never-married,Married-civ-spouse,Craft-repair,Tech-support,Own-child,Not-in-family,White,Asian-Pac-Islander,Male,Male,0,0,0,1408,30,35,United-States,United-States,<=50K,>50K
48,29,Private,Private,167472,130849,Some-college,Bachelors,10,13,Divorced,Never-married,Craft-repair,Tech-support,Not-in-family,Unmarried,White,White,Male,Male,0,0,0,0,40,35,United-States,United-States,<=50K,>50K
17,33,Private,Private,201412,423052,10th,HS-grad,6,9,Never-married,Married-civ-spouse,Farming-fishing,Machine-op-inspct,Own-child,Own-child,White,Other,Male,Male,594,0,0,0,5,35,United-States,United-States,<=50K,<=50K
26,57,Self-emp-not-inc,Private,331861,227915,Bachelors,Masters,13,14,Never-married,Married-civ-spouse,Sales,Machine-op-inspct,Not-in-family,Own-child,White,White,Male,Male,0,0,0,0,60,52,United-States,United-States,>50K,>50K
58,69,Private,State-gov,97541,32954,Masters,HS-grad,14,9,Married-civ-spouse,Never-married,Exec-managerial,Craft-repair,Husband,Own-child,White,White,Male,Male,0,0,0,0,46,35,United-States,United-States,>50K,<=50K
34,20,Private,Private,71865,184756,9th,Preschool,5,10,Married-civ-spouse,Never-married,Machine-op-inspct,Adm-clerical,Wife,Own-child,Other,White,Female,Male,0,0,0,0,40,12,Portugal,United-States,<=50K,<=50K
29,56,Private,Private,196564,392160,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Adm-clerical,Sales,Husband,Unmarried,White,White,Male,Male,0,0,0,0,40,25,United-States,Mexico,<=50K,<=50K
19,49,Private,Private,218956,162205,Some-college,5th-6th,10,3,Never-married,Married-civ-spouse,Tech-support,Prof-specialty,Own-child,Not-in-family,White,White,Male,Male,0,0,0,0,20,35,United-States,United-States,<=50K,<=50K
27,34,Private,Private,37359,288548,Bachelors,HS-grad,13,9,Never-married,Never-married,Prof-specialty,Machine-op-inspct,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,40,35,?,United-States,<=50K,<=50K
41,70,Private,Private,184630,76142,Bachelors,HS-grad,13,9,Divorced,Never-married,Handlers-cleaners,Tech-support,Not-in-family,Other-relative,White,White,Male,Male,4416,0,0,0,40,32,United-States,United-States,<=50K,<=50K
17,44,Local-gov,Private,161955,212888,11th,Bachelors,7,13,Never-married,Never-married,Adm-clerical,Exec-managerial,Own-child,Not-in-family,Amer-Indian-Eskimo,White,Female,Male,0,0,0,0,30,45,United-States,United-States,<=50K,<=50K
24,37,Private,Private,200089,343506,HS-grad,Bachelors,9,13,Married-civ-spouse,Never-married,Other-service,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,9562,0,0,40,35,Guatemala,United-States,<=50K,>50K
39,58,Self-emp-not-inc,Local-gov,193026,221324,Doctorate,Bachelors,16,13,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,55,50,United-States,United-States,>50K,<=50K
72,42,Self-emp-not-inc,Self-emp-not-inc,336423,93099,5th-6th,Some-college,3,10,Married-civ-spouse,Married-civ-spouse,Farming-fishing,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,25,United-States,United-States,<=50K,<=50K
52,41,State-gov,Private,184529,210259,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Protective-serv,Sales,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,35,United-States,United-States,>50K,<=50K
30,28,Private,Private,153876,50814,Assoc-acdm,HS-grad,12,9,Never-married,Never-married,Prof-specialty,Adm-clerical,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,53,40,United-States,United-States,<=50K,<=50K
22,47,Private,Local-gov,269687,120773,Some-college,Masters,10,14,Never-married,Married-civ-spouse,Sales,Prof-specialty,Own-child,Not-in-family,White,White,Male,Male,0,7688,0,0,35,52,United-States,United-States,<=50K,>50K
27,24,Private,Private,153805,249351,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Craft-repair,Machine-op-inspct,Unmarried,Not-in-family,Other,White,Male,Male,0,0,0,0,45,40,Ecuador,United-States,<=50K,<=50K
43,58,Private,?,151504,207887,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Craft-repair,Other-service,Husband,Own-child,White,White,Male,Male,0,7688,0,0,40,47,United-States,United-States,<=50K,>50K
45,18,Private,Private,330087,301762,Assoc-acdm,HS-grad,12,9,Never-married,Divorced,Farming-fishing,Adm-clerical,Not-in-family,Own-child,White,White,Male,Male,0,0,0,0,40,25,United-States,United-States,<=50K,<=50K
59,50,Private,Private,164970,187053,HS-grad,Some-college,9,10,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Exec-managerial,Husband,Not-in-family,Black,White,Male,Male,0,0,0,0,60,43,United-States,United-States,<=50K,>50K
23,69,Private,Private,239539,541737,Some-college,Some-college,10,10,Never-married,Married-civ-spouse,Craft-repair,Adm-clerical,Own-child,Other-relative,Asian-Pac-Islander,White,Male,Male,0,2050,0,0,40,24,?,United-States,>50K,<=50K
55,84,Self-emp-not-inc,Private,50215,224498,Assoc-voc,Masters,11,14,Married-civ-spouse,Never-married,Other-service,Prof-specialty,Wife,Not-in-family,White,White,Female,Male,0,0,0,0,42,57,United-States,United-States,<=50K,<=50K
51,47,Local-gov,Private,80123,126242,Some-college,Masters,10,13,Married-civ-spouse,Never-married,Protective-serv,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,35,52,United-States,United-States,<=50K,>50K
54,19,?,Private,55139,352542,Bachelors,12th,13,8,Married-civ-spouse,Never-married,?,?,Husband,Own-child,White,White,Male,Male,0,0,0,0,43,17,United-States,United-States,<=50K,<=50K
44,24,?,Private,276096,358740,Some-college,Some-college,10,10,Never-married,Never-married,?,Prof-specialty,Other-relative,Not-in-family,White,Black,Male,Male,0,0,0,0,45,35,United-States,United-States,<=50K,<=50K
41,48,Private,?,222813,178002,Assoc-acdm,Bachelors,12,13,Married-civ-spouse,Married-civ-spouse,Sales,?,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,45,5,United-States,United-States,>50K,<=50K
24,53,Private,Private,172232,28929,HS-grad,HS-grad,9,9,Married-civ-spouse,Divorced,Machine-op-inspct,Machine-op-inspct,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,42,43,United-States,United-States,<=50K,<=50K
54,58,Self-emp-not-inc,Private,386773,48102,Some-college,Some-college,10,10,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Sales,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,60,39,United-States,United-States,<=50K,<=50K
38,22,Private,Private,87556,188794,Some-college,Some-college,10,10,Married-civ-spouse,Never-married,Craft-repair,Prof-specialty,Husband,Other-relative,White,White,Male,Male,0,0,0,0,40,21,United-States,Mexico,<=50K,<=50K
38,36,State-gov,State-gov,169926,109005,Bachelors,Some-college,13,10,Married-civ-spouse,Never-married,Prof-specialty,Exec-managerial,Wife,Not-in-family,White,White,Female,Male,0,0,0,0,21,45,United-States,United-States,>50K,<=50K
41,34,Private,Private,104196,340458,Masters,12th,14,8,Married-civ-spouse,Never-married,Exec-managerial,Adm-clerical,Husband,Own-child,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
34,43,Private,Private,320027,185670,HS-grad,1st-4th,9,2,Married-civ-spouse,Never-married,Other-service,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,50,21,United-States,Mexico,<=50K,<=50K
59,37,Private,Private,116637,199266,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Craft-repair,Sales,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,21,United-States,United-States,<=50K,<=50K
33,43,Private,Private,307640,334984,Assoc-voc,Bachelors,11,15,Never-married,Separated,Exec-managerial,Tech-support,Unmarried,Not-in-family,Black,White,Female,Male,0,0,0,0,40,43,United-States,Columbia,<=50K,>50K
69,42,?,Private,138386,190543,HS-grad,Some-college,9,10,Married-civ-spouse,Married-civ-spouse,?,Tech-support,Husband,Own-child,White,White,Male,Male,1409,0,0,0,35,40,United-States,United-States,<=50K,>50K
25,21,Private,Private,269015,69056,HS-grad,Some-college,9,10,Never-married,Never-married,Other-service,Other-service,Other-relative,Own-child,Black,White,Female,Male,0,0,0,0,40,26,United-States,United-States,<=50K,<=50K
30,49,Private,Self-emp-not-inc,90308,172475,Preschool,HS-grad,1,9,Never-married,Married-spouse-absent,Other-service,Sales,Unmarried,Own-child,White,White,Male,Male,0,0,0,0,28,52,El-Salvador,Greece,<=50K,<=50K
41,35,Local-gov,Private,39581,225291,HS-grad,HS-grad,9,9,Separated,Married-civ-spouse,Other-service,Other-service,Not-in-family,Other-relative,Black,Black,Female,Male,4101,0,0,0,40,35,United-States,United-States,<=50K,<=50K
49,49,Self-emp-not-inc,Self-emp-not-inc,241688,117634,HS-grad,Some-college,9,10,Married-civ-spouse,Never-married,Prof-specialty,Craft-repair,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,60,30,Cuba,United-States,<=50K,<=50K
22,28,Local-gov,Private,467759,81865,HS-grad,Some-college,9,10,Divorced,Never-married,Machine-op-inspct,Other-service,Own-child,Not-in-family,White,Black,Male,Male,0,0,0,0,48,35,United-States,United-States,<=50K,<=50K
39,51,Private,Private,303677,185551,Some-college,Masters,10,2,Divorced,Married-civ-spouse,Exec-managerial,Prof-specialty,Unmarried,Other-relative,White,White,Female,Male,0,0,0,0,15,35,United-States,Mexico,<=50K,<=50K
56,30,Private,Private,47392,186420,Assoc-voc,Bachelors,11,13,Married-civ-spouse,Never-married,Tech-support,?,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
37,19,Private,Private,97925,302606,HS-grad,Prof-school,9,4,Divorced,Never-married,Adm-clerical,Other-service,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,40,52,United-States,United-States,<=50K,>50K
18,56,Local-gov,Private,243240,349898,Some-college,9th,10,5,Never-married,Married-civ-spouse,Other-service,Other-service,Own-child,Own-child,White,White,Male,Male,0,0,0,0,15,35,United-States,United-States,<=50K,<=50K
29,20,Private,Private,472344,39380,5th-6th,Bachelors,3,9,Married-civ-spouse,Never-married,Handlers-cleaners,Other-service,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,40,7,Mexico,United-States,<=50K,<=50K
41,22,Private,Private,177054,64292,HS-grad,Some-college,9,10,Divorced,Never-married,Machine-op-inspct,Priv-house-serv,Unmarried,Not-in-family,White,White,Male,Male,0,0,0,0,40,37,United-States,United-States,<=50K,<=50K
43,33,Local-gov,Private,212206,189802,Assoc-voc,HS-grad,11,9,Married-civ-spouse,Never-married,Adm-clerical,Machine-op-inspct,Wife,Own-child,White,White,Female,Male,0,99999,0,0,40,48,United-States,United-States,>50K,>50K
34,54,Private,?,244147,188328,HS-grad,HS-grad,9,9,Married-civ-spouse,Divorced,Other-service,?,Husband,Other-relative,White,White,Male,Male,0,0,0,0,40,39,United-States,United-States,>50K,<=50K
29,22,Private,Private,167336,198668,Some-college,Some-college,10,10,Married-civ-spouse,Never-married,Adm-clerical,Prof-specialty,Wife,Not-in-family,White,White,Female,Male,0,0,0,0,50,43,United-States,United-States,<=50K,<=50K
43,68,State-gov,Private,135060,144137,Masters,Some-college,14,10,Married-civ-spouse,Never-married,Exec-managerial,Machine-op-inspct,Husband,Other-relative,White,White,Male,Male,0,0,0,0,50,30,?,United-States,>50K,<=50K
49,56,Private,Local-gov,52184,155657,HS-grad,Bachelors,9,13,Married-civ-spouse,Divorced,Machine-op-inspct,Exec-managerial,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
31,23,Private,?,159187,72055,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Craft-repair,?,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,25,35,United-States,United-States,<=50K,<=50K
35,69,Federal-gov,State-gov,22494,104454,Bachelors,9th,13,5,Divorced,Never-married,Prof-specialty,Adm-clerical,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,50,35,United-States,United-States,>50K,<=50K
36,41,Private,Private,219745,157229,HS-grad,Bachelors,9,13,Separated,Never-married,Craft-repair,Tech-support,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,40,35,United-States,United-States,<=50K,<=50K
67,33,Private,Private,113323,221324,Masters,HS-grad,14,9,Divorced,Married-civ-spouse,Adm-clerical,Machine-op-inspct,Unmarried,Not-in-family,White,White,Male,Male,0,0,0,0,41,40,United-States,United-States,<=50K,<=50K
36,18,Private,Private,181099,444822,Doctorate,11th,16,7,Married-civ-spouse,Never-married,Exec-managerial,Sales,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,8,United-States,Mexico,<=50K,<=50K
26,17,Private,Private,216741,148509,HS-grad,11th,9,7,Never-married,Never-married,Adm-clerical,Other-service,Not-in-family,Own-child,White,Black,Female,Male,0,0,0,0,40,14,United-States,Haiti,<=50K,<=50K
