age,age_nohours_per_week,workclass,workclass_nohours_per_week,fnlwgt,fnlwgt_nohours_per_week,education,education_nohours_per_week,education_num,education_num_nohours_per_week,marital_status,marital_status_nohours_per_week,occupation,occupation_nohours_per_week,relationship,relationship_nohours_per_week,race,race_nohours_per_week,sex,sex_nohours_per_week,capital_gain,capital_gain_nohours_per_week,capital_loss,capital_loss_nohours_per_week,hours_per_week,hours_per_week_nohours_per_week,native_country,native_country_nohours_per_week,income_per_year,income_per_year_nohours_per_week
22,42,Private,Private,51985,173740,Some-college,Some-college,10,9,Never-married,Married-civ-spouse,Other-service,Prof-specialty,Own-child,Husband,White,White,Male,Male,1055,2414,0,1564,15,40,United-States,United-States,<=50K,<=50K
31,42,Local-gov,Private,127651,173740,Some-college,Some-college,10,9,Married-civ-spouse,Never-married,Other-service,Other-service,Husband,Unmarried,White,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
25,42,Private,Private,152246,173740,Some-college,10th,10,9,Never-married,Married-civ-spouse,Handlers-cleaners,Craft-repair,Own-child,Husband,Asian-Pac-Islander,White,Male,Male,0,2414,0,1564,40,40,Outlying-US(Guam-USVI-etc),United-States,<=50K,<=50K
59,42,Private,Private,124137,173740,HS-grad,HS-grad,9,9,Divorced,Married-civ-spouse,Sales,Sales,Not-in-family,Not-in-family,White,White,Male,Male,2202,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
18,42,?,Self-emp-not-inc,209735,173740,Some-college,HS-grad,10,9,Never-married,Never-married,?,Sales,Own-child,Own-child,White,White,Female,Female,0,2414,0,1564,30,40,United-States,United-States,<=50K,<=50K
18,42,Private,Self-emp-not-inc,241552,173740,11th,Bachelors,7,9,Never-married,Married-civ-spouse,Other-service,Exec-managerial,Own-child,Husband,White,White,Female,Male,0,2414,1719,1564,20,40,United-States,United-States,<=50K,>50K
42,42,Private,Self-emp-inc,174295,173740,7th-8th,HS-grad,4,9,Married-civ-spouse,Married-civ-spouse,Handlers-cleaners,Machine-op-inspct,Husband,Husband,White,White,Male,Male,0,2414,0,1564,99,40,United-States,United-States,<=50K,<=50K
42,42,Self-emp-not-inc,Private,165815,173740,Bachelors,HS-grad,13,9,Married-civ-spouse,Never-married,Prof-specialty,Other-service,Husband,Not-in-family,White,White,Male,Female,0,2414,0,1564,52,40,United-States,United-States,>50K,<=50K
26,42,Local-gov,State-gov,566066,173740,Bachelors,Some-college,13,9,Never-married,Divorced,Protective-serv,Exec-managerial,Unmarried,Own-child,Black,White,Female,Female,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
18,42,?,Private,269373,173740,12th,HS-grad,8,9,Never-married,Divorced,?,Farming-fishing,Own-child,Unmarried,White,White,Female,Male,0,2414,0,1564,20,40,United-States,United-States,<=50K,<=50K
20,42,Private,Private,143604,173740,HS-grad,HS-grad,9,9,Never-married,Never-married,Other-service,Prof-specialty,Own-child,Not-in-family,White,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
18,42,Local-gov,Private,294605,173740,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Exec-managerial,Adm-clerical,Own-child,Not-in-family,White,White,Male,Male,0,2414,0,1564,12,40,United-States,United-States,<=50K,<=50K
44,42,Private,Self-emp-inc,122381,173740,Some-college,Bachelors,10,9,Married-civ-spouse,Married-civ-spouse,Other-service,Exec-managerial,Husband,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
76,42,Local-gov,Private,104443,173740,HS-grad,HS-grad,9,9,Widowed,Married-civ-spouse,Other-service,Prof-specialty,Not-in-family,Not-in-family,White,White,Female,Male,0,2414,1668,1564,40,40,United-States,United-States,<=50K,<=50K
34,42,Private,?,208116,173740,HS-grad,HS-grad,9,9,Never-married,Never-married,Other-service,Exec-managerial,Not-in-family,Own-child,Black,White,Female,Male,0,2414,0,1564,25,40,United-States,United-States,<=50K,<=50K
60,42,Self-emp-inc,Private,328011,173740,Some-college,12th,10,9,Married-civ-spouse,Never-married,Craft-repair,Other-service,Husband,Own-child,White,White,Male,Male,0,2414,0,1564,20,40,United-States,United-States,<=50K,<=50K
19,42,Private,Private,375079,173740,Some-college,Prof-school,10,9,Never-married,Never-married,Other-service,Other-service,Own-child,Not-in-family,White,White,Male,Male,0,2414,0,1564,35,40,United-States,Mexico,<=50K,<=50K
35,42,Private,Self-emp-not-inc,210945,173740,HS-grad,10th,9,9,Married-civ-spouse,Never-married,Tech-support,Other-service,Husband,Husband,White,White,Male,Female,7298,2414,0,1564,38,40,United-States,United-States,>50K,<=50K
26,42,Private,Self-emp-inc,169100,173740,HS-grad,Prof-school,9,9,Divorced,Married-civ-spouse,Machine-op-inspct,Farming-fishing,Not-in-family,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
41,42,Private,Local-gov,30126,173740,Bachelors,Bachelors,13,9,Divorced,Married-civ-spouse,Exec-managerial,Handlers-cleaners,Not-in-family,Unmarried,White,White,Female,Male,0,2414,0,1564,45,40,United-States,United-States,>50K,>50K
29,42,Private,Federal-gov,165737,173740,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Prof-specialty,?,Not-in-family,Husband,Asian-Pac-Islander,White,Male,Male,0,2414,0,1564,1,40,Japan,United-States,<=50K,>50K
24,42,Private,Private,200295,173740,Some-college,HS-grad,10,9,Never-married,Never-married,Other-service,Sales,Not-in-family,Not-in-family,White,White,Male,Female,0,2414,0,1564,35,40,United-States,United-States,<=50K,<=50K
39,42,Private,Private,553588,173740,HS-grad,Masters,9,9,Married-civ-spouse,Never-married,Craft-repair,Adm-clerical,Husband,Unmarried,White,White,Male,Female,0,2414,1848,1564,40,40,United-States,United-States,>50K,<=50K
58,42,Local-gov,Private,164970,173740,HS-grad,HS-grad,9,9,Divorced,Never-married,Adm-clerical,Other-service,Not-in-family,Husband,Black,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
40,42,Private,Private,199031,173740,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Farming-fishing,Husband,Unmarried,White,White,Male,Male,0,2414,0,1564,40,40,Mexico,United-States,<=50K,<=50K
29,42,Private,Private,187750,173740,Assoc-acdm,Some-college,12,9,Married-civ-spouse,Married-civ-spouse,Tech-support,Prof-specialty,Husband,Husband,White,Black,Male,Male,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
44,42,Self-emp-not-inc,Private,89413,173740,Bachelors,HS-grad,13,9,Married-civ-spouse,Never-married,Farming-fishing,Adm-clerical,Husband,Own-child,White,White,Male,Female,0,2414,0,1564,50,40,United-States,United-States,<=50K,<=50K
27,42,Private,?,188171,173740,HS-grad,HS-grad,9,9,Never-married,Married-spouse-absent,Handlers-cleaners,Sales,Own-child,Own-child,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
52,42,Self-emp-inc,Private,392502,173740,Bachelors,Some-college,13,9,Married-civ-spouse,Never-married,Exec-managerial,Other-service,Husband,Not-in-family,White,White,Male,Female,0,2414,0,1564,60,40,United-States,United-States,<=50K,<=50K
40,42,Federal-gov,Private,73883,173740,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Sales,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
59,42,Self-emp-inc,Private,76860,173740,5th-6th,Some-college,3,9,Married-civ-spouse,Divorced,Exec-managerial,Protective-serv,Husband,Not-in-family,Asian-Pac-Islander,White,Male,Male,99999,2414,0,1564,40,40,China,United-States,>50K,<=50K
19,42,Private,Self-emp-not-inc,376683,173740,HS-grad,Bachelors,9,9,Never-married,Married-civ-spouse,Sales,Exec-managerial,Own-child,Husband,Black,White,Female,Male,0,2414,0,1564,35,40,United-States,United-States,<=50K,<=50K
23,42,Private,Self-emp-not-inc,189013,173740,Some-college,Some-college,10,9,Never-married,Divorced,Adm-clerical,Craft-repair,Own-child,Not-in-family,White,White,Female,Male,0,2414,0,1564,37,40,United-States,United-States,<=50K,>50K
32,42,Private,Private,190385,173740,Assoc-voc,Masters,11,9,Divorced,Married-civ-spouse,Adm-clerical,Exec-managerial,Unmarried,Husband,White,White,Female,Male,0,2414,0,1564,35,40,United-States,United-States,<=50K,>50K
34,42,Private,Private,154874,173740,Assoc-voc,HS-grad,11,9,Married-civ-spouse,Divorced,Sales,Transport-moving,Husband,Unmarried,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
62,42,Private,Private,175032,173740,HS-grad,Masters,9,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Sales,Husband,Husband,White,White,Male,Male,0,2414,0,1564,42,40,United-States,United-States,<=50K,>50K
68,42,Self-emp-not-inc,Private,338432,173740,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Farming-fishing,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,2414,0,1564,50,40,United-States,United-States,<=50K,<=50K
64,42,Private,State-gov,30725,173740,HS-grad,Some-college,9,9,Married-civ-spouse,Divorced,Craft-repair,Adm-clerical,Husband,Husband,White,Black,Male,Female,0,2414,0,1564,50,40,United-States,United-States,<=50K,<=50K
33,42,Local-gov,Private,319280,173740,Some-college,9th,10,9,Never-married,Divorced,Tech-support,Adm-clerical,Not-in-family,Not-in-family,White,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
64,42,Private,Private,280957,173740,Some-college,11th,10,9,Married-civ-spouse,Married-civ-spouse,Other-service,Transport-moving,Husband,Husband,White,White,Male,Male,0,2414,0,1564,20,40,United-States,United-States,<=50K,>50K
42,42,Private,State-gov,256813,173740,Some-college,HS-grad,10,9,Never-married,Divorced,Exec-managerial,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
60,42,Private,Private,276213,173740,Some-college,Some-college,10,9,Divorced,Married-civ-spouse,Exec-managerial,Other-service,Not-in-family,Not-in-family,White,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
35,42,Private,Self-emp-not-inc,161496,173740,Some-college,Masters,10,9,Divorced,Never-married,Sales,Craft-repair,Not-in-family,Own-child,White,White,Male,Male,0,2414,0,1564,50,40,United-States,United-States,<=50K,<=50K
33,42,Private,Private,399531,173740,Bachelors,HS-grad,13,9,Married-civ-spouse,Divorced,Craft-repair,Adm-clerical,Husband,Not-in-family,Black,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
74,42,Self-emp-not-inc,Self-emp-not-inc,168951,173740,HS-grad,Some-college,9,9,Married-civ-spouse,Widowed,Farming-fishing,Sales,Husband,Husband,White,White,Male,Male,0,2414,0,1564,14,40,United-States,United-States,<=50K,<=50K
38,42,Self-emp-not-inc,Private,108140,173740,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2414,0,1564,30,40,United-States,United-States,<=50K,<=50K
43,42,Private,Private,358677,173740,Assoc-voc,HS-grad,11,9,Divorced,Never-married,Craft-repair,Other-service,Not-in-family,Husband,Black,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
36,42,Local-gov,Private,127424,173740,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Exec-managerial,Husband,Husband,Black,White,Male,Male,0,2414,0,1564,50,40,?,United-States,>50K,<=50K
45,42,Self-emp-not-inc,Private,163559,173740,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Craft-repair,Wife,Husband,Asian-Pac-Islander,White,Female,Male,0,2414,0,1564,48,40,?,United-States,<=50K,<=50K
45,42,Self-emp-not-inc,Private,390746,173740,HS-grad,Some-college,9,9,Married-civ-spouse,Never-married,Prof-specialty,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
28,42,Private,Private,187981,173740,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Farming-fishing,Husband,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
48,42,Private,Private,187715,173740,Assoc-acdm,7th-8th,12,9,Married-civ-spouse,Divorced,Craft-repair,Transport-moving,Husband,Unmarried,White,White,Male,Male,0,2414,1848,1564,46,40,United-States,United-States,>50K,<=50K
25,42,Private,Private,192449,173740,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Adm-clerical,Husband,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
42,42,State-gov,Private,381581,173740,HS-grad,11th,9,9,Divorced,Married-civ-spouse,Adm-clerical,Sales,Not-in-family,Unmarried,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
22,42,State-gov,Local-gov,211049,173740,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Sales,Other-service,Own-child,Husband,White,Asian-Pac-Islander,Female,Male,0,2414,0,1564,12,40,United-States,United-States,<=50K,<=50K
43,42,Private,Self-emp-not-inc,214242,173740,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Machine-op-inspct,Sales,Husband,Unmarried,White,White,Male,Female,0,2414,0,1564,40,40,Poland,United-States,<=50K,<=50K
35,42,Private,Self-emp-inc,190759,173740,11th,Bachelors,7,9,Separated,Married-civ-spouse,Craft-repair,Prof-specialty,Unmarried,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
42,42,Self-emp-not-inc,Private,209301,173740,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Exec-managerial,Husband,Husband,White,White,Male,Male,0,2414,0,1564,50,40,United-States,United-States,<=50K,>50K
56,42,Self-emp-not-inc,Private,118614,173740,Masters,HS-grad,14,9,Separated,Married-civ-spouse,Sales,Other-service,Unmarried,Husband,White,White,Female,Male,0,2414,0,1564,36,40,United-States,United-States,<=50K,<=50K
22,42,Private,?,124971,173740,Bachelors,11th,13,9,Never-married,Never-married,Exec-managerial,?,Not-in-family,Own-child,White,White,Male,Male,0,2414,0,1564,30,40,United-States,United-States,<=50K,<=50K
29,42,Private,State-gov,198704,173740,Assoc-voc,Some-college,11,9,Never-married,Never-married,Machine-op-inspct,Prof-specialty,Not-in-family,Not-in-family,White,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
38,42,Local-gov,Private,32587,173740,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Husband,Husband,Amer-Indian-Eskimo,White,Male,Male,0,2414,0,1564,50,40,United-States,United-States,>50K,>50K
51,42,Local-gov,Private,227261,173740,Some-college,Bachelors,10,9,Divorced,Never-married,Protective-serv,Farming-fishing,Unmarried,Not-in-family,Black,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
35,42,Private,Private,250988,173740,Bachelors,Masters,13,9,Married-civ-spouse,Married-civ-spouse,Sales,Exec-managerial,Husband,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
42,42,State-gov,Private,147206,173740,Assoc-voc,HS-grad,11,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Other-service,Husband,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
21,42,Private,Private,25265,173740,Some-college,Some-college,10,9,Never-married,Married-civ-spouse,Other-service,Handlers-cleaners,Own-child,Not-in-family,White,White,Male,Male,0,2414,0,1564,18,40,United-States,United-States,<=50K,<=50K
54,42,Local-gov,Private,188446,173740,HS-grad,Some-college,9,9,Married-civ-spouse,Never-married,Other-service,Other-service,Husband,Not-in-family,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
19,42,Private,Local-gov,206017,173740,Some-college,Masters,10,9,Never-married,Widowed,Adm-clerical,Prof-specialty,Own-child,Husband,White,White,Female,Male,0,2414,0,1564,15,40,United-States,United-States,<=50K,>50K
36,42,Local-gov,Private,287821,173740,Bachelors,Some-college,13,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Craft-repair,Wife,Husband,White,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,>50K,>50K
62,42,Federal-gov,Private,223163,173740,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Prof-specialty,Sales,Not-in-family,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
52,42,Private,Private,38973,173740,10th,HS-grad,6,9,Widowed,Married-civ-spouse,Sales,Adm-clerical,Unmarried,Husband,Black,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
45,42,Private,Private,370274,173740,12th,HS-grad,8,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
64,42,Private,Self-emp-not-inc,271559,173740,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Sales,Wife,Husband,White,White,Female,Male,0,2414,0,1564,30,40,Columbia,United-States,<=50K,<=50K
66,42,Private,Self-emp-not-inc,171331,173740,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,Transport-moving,Adm-clerical,Husband,Not-in-family,Black,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,>50K,>50K
53,42,Private,Private,201127,173740,HS-grad,Bachelors,9,9,Married-civ-spouse,Never-married,Craft-repair,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
36,42,Private,Private,64874,173740,Masters,Some-college,14,9,Married-civ-spouse,Never-married,Prof-specialty,Sales,Husband,Not-in-family,White,White,Male,Male,0,2414,0,1564,60,40,United-States,United-States,>50K,<=50K
37,42,Private,Private,202683,173740,Some-college,HS-grad,10,9,Never-married,Never-married,Tech-support,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Female,0,2414,0,1564,35,40,United-States,United-States,<=50K,>50K
17,42,Self-emp-not-inc,Self-emp-not-inc,103851,173740,11th,HS-grad,7,9,Never-married,Divorced,Prof-specialty,Other-service,Own-child,Unmarried,White,White,Female,Male,0,2414,0,1564,4,40,United-States,United-States,<=50K,<=50K
34,42,Private,Private,196266,173740,Assoc-acdm,Bachelors,12,9,Married-civ-spouse,Never-married,Sales,Protective-serv,Husband,Not-in-family,White,White,Male,Female,0,2414,0,1564,50,40,United-States,United-States,>50K,<=50K
28,42,Private,Private,303601,173740,12th,HS-grad,8,9,Married-civ-spouse,Never-married,Machine-op-inspct,Exec-managerial,Husband,Not-in-family,White,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
23,42,Private,Private,43150,173740,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Prof-specialty,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
18,42,?,Private,193889,173740,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,?,Machine-op-inspct,Own-child,Husband,White,White,Female,Male,0,2414,0,1564,20,40,?,United-States,<=50K,<=50K
28,42,Private,Private,177036,173740,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Adm-clerical,?,Not-in-family,Husband,White,White,Female,Male,0,2414,0,1564,15,40,United-States,United-States,<=50K,>50K
