age,age_norace,workclass,workclass_norace,fnlwgt,fnlwgt_norace,education,education_norace,education_num,education_num_norace,marital_status,marital_status_norace,occupation,occupation_norace,relationship,relationship_norace,race,race_norace,sex,sex_norace,capital_gain,capital_gain_norace,capital_loss,capital_loss_norace,hours_per_week,hours_per_week_norace,native_country,native_country_norace,income_per_year,income_per_year_norace
23,45,Private,Self-emp-not-inc,189013,381583,Some-college,Some-college,10,10,Never-married,Divorced,Adm-clerical,Craft-repair,Own-child,Not-in-family,White,White,Female,Male,0,594,0,213,37,8,United-States,Puerto-Rico,<=50K,>50K
32,44,Private,Private,190385,181652,Assoc-voc,Masters,11,14,Divorced,Married-civ-spouse,Adm-clerical,Exec-managerial,Unmarried,Own-child,White,White,Female,Male,0,594,0,213,35,36,United-States,United-States,<=50K,>50K
34,51,Private,?,154874,209782,Assoc-voc,HS-grad,11,9,Married-civ-spouse,Divorced,Sales,?,Husband,Unmarried,White,White,Male,Male,0,594,0,213,40,33,United-States,United-States,<=50K,<=50K
62,33,Private,Private,175032,206815,HS-grad,Some-college,9,13,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Other-service,Husband,Husband,White,White,Male,Male,0,594,0,1887,42,36,United-States,United-States,<=50K,>50K
68,24,Self-emp-not-inc,Private,338432,386806,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Farming-fishing,Machine-op-inspct,Husband,Not-in-family,White,White,Male,Female,0,594,0,213,50,43,United-States,United-States,<=50K,<=50K
64,39,Private,Private,30725,181032,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Craft-repair,Adm-clerical,Husband,Husband,White,White,Male,Female,0,594,0,213,50,40,United-States,United-States,<=50K,<=50K
33,28,Local-gov,Private,319280,118786,Some-college,9th,10,5,Never-married,Divorced,Tech-support,Adm-clerical,Not-in-family,Not-in-family,White,White,Male,Female,0,594,0,213,40,33,United-States,United-States,<=50K,<=50K
64,56,Private,Private,280957,181032,Some-college,11th,10,7,Married-civ-spouse,Married-civ-spouse,Other-service,Protective-serv,Husband,Unmarried,White,White,Male,Male,0,4416,0,213,20,32,United-States,United-States,<=50K,>50K
42,45,Private,State-gov,256813,232991,Some-college,Bachelors,10,13,Never-married,Divorced,Exec-managerial,Adm-clerical,Not-in-family,Not-in-family,White,White,Male,Female,0,594,0,213,40,33,United-States,United-States,>50K,<=50K
60,56,Private,Private,276213,286734,Some-college,Some-college,10,10,Divorced,Divorced,Exec-managerial,Other-service,Not-in-family,Not-in-family,White,White,Female,Male,0,594,0,213,40,33,United-States,United-States,<=50K,<=50K
35,39,Private,?,161496,260019,Some-college,11th,10,14,Divorced,Never-married,Sales,Farming-fishing,Not-in-family,Own-child,White,White,Male,Male,0,594,0,213,50,96,United-States,United-States,<=50K,<=50K
33,43,Private,Private,399531,155919,Bachelors,HS-grad,13,9,Married-civ-spouse,Divorced,Craft-repair,Transport-moving,Husband,Not-in-family,Black,White,Male,Male,0,594,0,213,40,48,United-States,United-States,<=50K,<=50K
74,45,Self-emp-not-inc,Self-emp-not-inc,168951,171839,HS-grad,Some-college,9,10,Married-civ-spouse,Married-civ-spouse,Farming-fishing,Sales,Husband,Husband,White,White,Male,Male,0,594,0,213,14,40,United-States,United-States,<=50K,<=50K
38,18,Self-emp-not-inc,Private,108140,233366,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Craft-repair,Adm-clerical,Husband,Own-child,White,White,Male,Female,0,594,0,213,30,15,United-States,United-States,<=50K,<=50K
43,22,Private,Private,358677,228598,Assoc-voc,Some-college,11,10,Divorced,Never-married,Craft-repair,Other-service,Not-in-family,Own-child,Black,White,Male,Male,0,594,0,213,40,22,United-States,United-States,<=50K,<=50K
36,28,Local-gov,Private,127424,345253,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Machine-op-inspct,Husband,Husband,Black,White,Male,Male,0,4865,0,213,50,33,?,United-States,>50K,<=50K
45,34,Self-emp-not-inc,Private,163559,62082,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Other-service,Wife,Unmarried,Asian-Pac-Islander,White,Female,Male,0,594,0,213,48,33,?,United-States,<=50K,<=50K
45,18,Self-emp-not-inc,?,390746,105585,HS-grad,Some-college,9,10,Married-civ-spouse,Never-married,Prof-specialty,?,Husband,Own-child,White,White,Male,Male,0,594,0,213,40,19,United-States,England,>50K,<=50K
28,50,Private,Private,187981,157569,HS-grad,Some-college,9,10,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Farming-fishing,Husband,Husband,White,White,Male,Male,0,594,0,213,40,45,United-States,United-States,<=50K,>50K
48,28,Private,Private,187715,131414,Assoc-acdm,7th-8th,12,4,Married-civ-spouse,Divorced,Craft-repair,Transport-moving,Husband,Unmarried,White,White,Male,Male,0,594,1848,213,46,19,United-States,United-States,>50K,<=50K
25,41,Private,Private,192449,311523,HS-grad,Some-college,9,10,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Adm-clerical,Husband,Husband,White,White,Male,Male,0,594,0,213,40,33,United-States,United-States,<=50K,<=50K
42,35,State-gov,Private,381581,204678,HS-grad,Masters,9,14,Divorced,Married-civ-spouse,Adm-clerical,Exec-managerial,Not-in-family,Husband,White,White,Male,Male,0,594,0,213,40,40,United-States,United-States,<=50K,>50K
22,56,State-gov,Local-gov,211049,326283,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Sales,Other-service,Own-child,Husband,White,White,Female,Male,0,594,0,213,12,42,United-States,United-States,<=50K,<=50K
43,28,Private,Private,214242,129508,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Machine-op-inspct,Exec-managerial,Husband,Unmarried,White,White,Male,Female,0,594,0,213,40,33,Poland,United-States,<=50K,<=50K
35,38,Private,Federal-gov,190759,130413,11th,Assoc-voc,7,13,Separated,Married-civ-spouse,Craft-repair,Prof-specialty,Unmarried,Husband,White,White,Male,Male,0,594,0,1887,40,33,United-States,United-States,<=50K,>50K
42,47,Self-emp-not-inc,Private,209301,102690,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Exec-managerial,Husband,Husband,White,White,Male,Male,0,594,0,213,50,30,United-States,United-States,<=50K,>50K
56,18,Self-emp-not-inc,Private,118614,161132,Masters,11th,14,7,Separated,Never-married,Sales,Other-service,Unmarried,Own-child,White,White,Female,Female,0,594,0,213,36,15,United-States,United-States,<=50K,<=50K
22,18,Private,?,124971,216145,Bachelors,11th,13,7,Never-married,Never-married,Exec-managerial,?,Not-in-family,Own-child,White,White,Male,Male,0,594,0,1564,30,50,United-States,United-States,<=50K,<=50K
29,19,Private,?,198704,328663,Assoc-voc,Some-college,11,10,Never-married,Never-married,Machine-op-inspct,?,Not-in-family,Not-in-family,White,White,Male,Female,0,594,0,213,40,30,United-States,United-States,<=50K,<=50K
38,26,Local-gov,Private,32587,269604,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Husband,Husband,Amer-Indian-Eskimo,White,Male,Male,0,594,0,1740,50,36,United-States,United-States,>50K,>50K
51,28,Local-gov,Private,227261,345253,Some-college,Bachelors,10,13,Divorced,Never-married,Protective-serv,Farming-fishing,Unmarried,Not-in-family,Black,White,Female,Male,0,594,0,213,40,33,United-States,United-States,<=50K,<=50K
35,46,Private,Federal-gov,250988,192596,Bachelors,Masters,13,14,Married-civ-spouse,Never-married,Sales,Exec-managerial,Husband,Husband,White,White,Male,Male,0,4865,0,213,40,33,United-States,United-States,>50K,<=50K
42,41,State-gov,Private,147206,385793,Assoc-voc,HS-grad,11,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Other-service,Husband,Other-relative,White,White,Male,Male,0,594,0,213,40,33,United-States,United-States,>50K,<=50K
21,28,Private,Private,25265,113080,Some-college,Some-college,10,10,Never-married,Never-married,Other-service,Other-service,Own-child,Not-in-family,White,White,Male,Male,0,594,0,213,18,20,United-States,United-States,<=50K,<=50K
54,24,Local-gov,Private,188446,68872,HS-grad,Bachelors,9,13,Married-civ-spouse,Never-married,Other-service,Other-service,Husband,Not-in-family,White,White,Male,Female,0,594,0,213,40,33,United-States,United-States,<=50K,<=50K
19,43,Private,Local-gov,206017,177087,Some-college,Masters,10,14,Never-married,Never-married,Adm-clerical,Prof-specialty,Own-child,Husband,White,White,Female,Male,0,594,0,213,15,40,United-States,United-States,<=50K,>50K
36,34,Local-gov,Private,287821,161132,Bachelors,Some-college,13,10,Married-civ-spouse,Never-married,Adm-clerical,Craft-repair,Wife,Husband,White,White,Female,Female,0,594,0,213,40,33,United-States,United-States,>50K,>50K
62,27,Federal-gov,Private,223163,292353,Some-college,9th,10,5,Never-married,Married-civ-spouse,Prof-specialty,Craft-repair,Not-in-family,Husband,White,White,Male,Male,0,594,0,213,40,33,United-States,United-States,>50K,<=50K
52,44,Private,Private,38973,165767,10th,HS-grad,6,9,Widowed,Married-civ-spouse,Sales,Exec-managerial,Unmarried,Husband,Black,White,Female,Male,0,7688,0,213,40,43,United-States,United-States,<=50K,>50K
45,23,Private,Private,370274,62082,12th,HS-grad,8,9,Married-civ-spouse,Divorced,Craft-repair,Machine-op-inspct,Husband,Not-in-family,White,White,Male,Male,0,594,0,213,40,33,United-States,United-States,<=50K,<=50K
64,64,Private,Self-emp-not-inc,271559,119474,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Sales,Wife,Husband,White,White,Female,Male,0,594,0,1977,30,19,Columbia,United-States,<=50K,<=50K
66,50,Private,Self-emp-not-inc,171331,161954,Some-college,5th-6th,10,3,Married-civ-spouse,Married-civ-spouse,Transport-moving,Other-service,Husband,Husband,Black,White,Male,Male,0,594,0,1887,40,50,United-States,United-States,>50K,>50K
53,35,Private,Federal-gov,201127,129508,HS-grad,Some-college,9,13,Married-civ-spouse,Never-married,Craft-repair,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,594,0,1740,40,33,United-States,United-States,<=50K,<=50K
36,21,Private,Private,64874,291568,Masters,HS-grad,14,9,Married-civ-spouse,Never-married,Prof-specialty,Transport-moving,Husband,Own-child,White,White,Male,Male,0,594,0,213,60,33,United-States,United-States,>50K,<=50K
37,27,Private,Private,202683,135839,Some-college,Bachelors,10,13,Never-married,Never-married,Tech-support,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Female,0,594,0,2129,35,36,United-States,United-States,<=50K,>50K
17,39,Self-emp-not-inc,Self-emp-not-inc,103851,187332,11th,HS-grad,7,9,Never-married,Divorced,Prof-specialty,Other-service,Own-child,Unmarried,White,White,Female,Male,0,594,0,213,4,36,United-States,United-States,<=50K,<=50K
34,22,Private,Private,196266,68872,Assoc-acdm,1st-4th,12,13,Married-civ-spouse,Never-married,Sales,Protective-serv,Husband,Not-in-family,White,White,Male,Female,0,3103,0,213,50,33,United-States,United-States,>50K,<=50K
28,24,Private,Private,303601,148549,12th,HS-grad,8,9,Married-civ-spouse,Never-married,Machine-op-inspct,Exec-managerial,Husband,Not-in-family,White,White,Male,Female,0,594,0,213,40,40,United-States,United-States,<=50K,<=50K
23,43,Private,Private,43150,34862,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Prof-specialty,Transport-moving,Not-in-family,Husband,White,White,Male,Male,0,594,0,213,40,45,United-States,United-States,<=50K,<=50K
18,26,?,Private,193889,200916,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,?,Machine-op-inspct,Own-child,Husband,White,White,Female,Male,0,594,0,213,20,43,?,United-States,<=50K,<=50K
28,40,Private,Private,177036,192107,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Adm-clerical,Machine-op-inspct,Not-in-family,Husband,White,White,Female,Male,0,594,0,213,15,36,United-States,United-States,<=50K,>50K
32,28,Self-emp-not-inc,Private,135304,400061,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Craft-repair,Protective-serv,Husband,Own-child,White,White,Male,Male,3942,594,0,213,32,52,United-States,United-States,<=50K,<=50K
17,32,Private,Private,25982,56645,12th,Some-college,8,10,Never-married,Never-married,Other-service,Adm-clerical,Own-child,Wife,White,White,Female,Female,0,7688,0,213,30,19,United-States,United-States,<=50K,>50K
51,30,State-gov,Private,103063,126133,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Protective-serv,Craft-repair,Husband,Husband,White,White,Male,Male,7298,594,0,213,40,33,United-States,United-States,>50K,<=50K
41,34,Private,Private,328239,100634,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Prof-specialty,Craft-repair,Not-in-family,Husband,White,White,Male,Male,0,594,0,213,40,33,United-States,United-States,<=50K,>50K
58,21,Private,Private,142724,148549,HS-grad,HS-grad,9,9,Never-married,Never-married,Exec-managerial,Farming-fishing,Not-in-family,Own-child,White,White,Female,Male,0,594,0,213,43,19,United-States,United-States,<=50K,<=50K
31,38,Private,Private,198452,50092,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Sales,Wife,Husband,White,White,Female,Male,0,594,0,213,18,33,United-States,United-States,<=50K,<=50K
28,43,Private,Federal-gov,285897,147551,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Adm-clerical,Husband,Unmarried,White,White,Male,Male,0,594,0,213,40,30,United-States,United-States,<=50K,<=50K
21,41,Private,Private,34568,24139,HS-grad,HS-grad,9,9,Never-married,Never-married,Craft-repair,Craft-repair,Unmarried,Not-in-family,White,White,Male,Female,0,594,0,213,50,37,United-States,United-States,<=50K,<=50K
44,33,Self-emp-not-inc,Private,136986,177633,Prof-school,5th-6th,15,3,Married-civ-spouse,Separated,Prof-specialty,Machine-op-inspct,Husband,Not-in-family,White,White,Male,Female,0,594,1977,213,50,33,United-States,United-States,>50K,<=50K
31,47,Self-emp-not-inc,Private,404062,163776,10th,HS-grad,6,9,Married-civ-spouse,Never-married,Farming-fishing,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,594,0,213,55,33,Portugal,United-States,>50K,<=50K
39,23,Private,Private,80479,199741,Bachelors,HS-grad,13,9,Divorced,Married-civ-spouse,Transport-moving,Adm-clerical,Not-in-family,Wife,White,White,Male,Female,0,594,0,213,55,33,United-States,United-States,<=50K,<=50K
30,24,Private,Local-gov,433325,379768,10th,HS-grad,6,9,Married-civ-spouse,Divorced,Craft-repair,Adm-clerical,Husband,Unmarried,White,White,Male,Female,0,594,0,213,40,22,Mexico,United-States,<=50K,<=50K
56,33,Self-emp-not-inc,Self-emp-inc,368797,116371,Masters,HS-grad,14,9,Married-civ-spouse,Married-civ-spouse,Sales,Transport-moving,Husband,Husband,White,White,Male,Male,0,594,0,213,40,44,United-States,United-States,>50K,<=50K
41,50,Private,Self-emp-not-inc,157473,196502,Masters,Assoc-acdm,14,13,Married-civ-spouse,Never-married,Adm-clerical,Prof-specialty,Wife,Not-in-family,White,White,Female,Male,0,594,0,213,50,19,United-States,United-States,>50K,<=50K
24,34,Private,Private,193130,177087,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Adm-clerical,Craft-repair,Own-child,Husband,White,White,Female,Male,0,594,0,213,40,33,United-States,United-States,<=50K,<=50K
33,24,Private,Private,91667,305327,HS-grad,Bachelors,9,13,Married-civ-spouse,Never-married,Craft-repair,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,594,0,213,44,33,United-States,United-States,<=50K,>50K
36,22,Private,Private,153078,188246,Masters,Bachelors,14,13,Married-civ-spouse,Never-married,Exec-managerial,Other-service,Husband,Own-child,Asian-Pac-Islander,White,Male,Female,15024,594,0,213,40,22,Hong,United-States,>50K,<=50K
31,22,Private,State-gov,179673,440607,HS-grad,Bachelors,9,13,Married-civ-spouse,Never-married,Machine-op-inspct,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,594,0,213,40,33,United-States,United-States,>50K,<=50K
39,36,Private,State-gov,236648,26502,Some-college,Bachelors,10,13,Married-civ-spouse,Never-married,Machine-op-inspct,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,594,1848,213,42,33,United-States,United-States,>50K,<=50K
41,49,Private,Private,77357,102092,Bachelors,Bachelors,13,13,Divorced,Married-civ-spouse,Prof-specialty,Machine-op-inspct,Not-in-family,Husband,White,White,Male,Male,0,594,0,213,45,40,United-States,United-States,<=50K,>50K
19,35,Private,Private,267796,167728,Some-college,Bachelors,10,13,Never-married,Married-civ-spouse,Adm-clerical,Prof-specialty,Own-child,Husband,White,White,Male,Male,0,594,0,213,30,33,United-States,United-States,<=50K,>50K
57,58,Private,Local-gov,335276,228723,Assoc-acdm,Assoc-acdm,12,12,Never-married,Separated,Exec-managerial,Exec-managerial,Not-in-family,Husband,White,White,Female,Female,0,594,0,213,35,30,United-States,United-States,<=50K,<=50K
35,52,Private,Private,189102,26502,HS-grad,HS-grad,9,9,Married-civ-spouse,Widowed,Exec-managerial,Sales,Husband,Not-in-family,White,White,Male,Female,0,594,0,213,55,40,United-States,United-States,>50K,<=50K
34,47,Self-emp-not-inc,Private,203051,102092,HS-grad,HS-grad,9,9,Married-spouse-absent,Widowed,Craft-repair,Sales,Not-in-family,Unmarried,White,White,Male,Female,0,594,0,213,50,33,United-States,United-States,>50K,<=50K
38,34,Private,Private,167440,192596,HS-grad,11th,9,14,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Prof-specialty,Husband,Husband,White,White,Male,Female,0,594,0,213,40,33,United-States,England,<=50K,>50K
21,47,Private,Private,186087,386806,Bachelors,Some-college,13,10,Never-married,Married-civ-spouse,Prof-specialty,Machine-op-inspct,Not-in-family,Husband,White,White,Male,Male,0,3103,0,213,40,42,United-States,United-States,>50K,>50K
25,44,Private,State-gov,334267,102092,HS-grad,Bachelors,9,13,Never-married,Married-civ-spouse,Craft-repair,?,Other-relative,Husband,White,White,Male,Male,0,594,0,213,45,35,United-States,United-States,<=50K,>50K
49,18,Private,Private,172246,84231,11th,HS-grad,7,9,Married-civ-spouse,Never-married,Transport-moving,Sales,Husband,Own-child,White,White,Male,Female,0,594,0,213,40,20,United-States,United-States,<=50K,<=50K
34,19,Local-gov,Private,117963,197609,Bachelors,Some-college,13,10,Married-civ-spouse,Never-married,Transport-moving,Craft-repair,Husband,Unmarried,White,White,Male,Male,0,594,0,213,40,33,United-States,United-States,>50K,<=50K
22,58,?,Private,374116,185279,HS-grad,HS-grad,9,9,Never-married,Widowed,?,Sales,Not-in-family,Other-relative,White,White,Female,Female,0,594,0,213,36,30,United-States,United-States,<=50K,<=50K
