age,age_nocapital_loss,workclass,workclass_nocapital_loss,fnlwgt,fnlwgt_nocapital_loss,education,education_nocapital_loss,education_num,education_num_nocapital_loss,marital_status,marital_status_nocapital_loss,occupation,occupation_nocapital_loss,relationship,relationship_nocapital_loss,race,race_nocapital_loss,sex,sex_nocapital_loss,capital_gain,capital_gain_nocapital_loss,capital_loss,capital_loss_nocapital_loss,hours_per_week,hours_per_week_nocapital_loss,native_country,native_country_nocapital_loss,income_per_year,income_per_year_nocapital_loss
66,42,?,Private,115880,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,?,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,24,40,United-States,United-States,<=50K,<=50K
21,42,Private,Private,29810,167793,Some-college,Some-college,10,10,Never-married,Divorced,Adm-clerical,Prof-specialty,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
19,42,Private,Private,277695,167793,Preschool,HS-grad,1,10,Never-married,Divorced,Farming-fishing,Exec-managerial,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,50,40,Mexico,United-States,<=50K,<=50K
35,42,Private,Private,277347,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Machine-op-inspct,Adm-clerical,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,55,40,United-States,United-States,<=50K,<=50K
43,42,?,Private,220445,167793,HS-grad,HS-grad,9,10,Widowed,Divorced,?,Adm-clerical,Own-child,Not-in-family,Black,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
29,42,Private,Self-emp-not-inc,231507,167793,HS-grad,Some-college,9,10,Never-married,Divorced,Craft-repair,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,35,40,United-States,United-States,<=50K,<=50K
28,42,Private,Private,184477,167793,Assoc-voc,HS-grad,11,10,Divorced,Divorced,Craft-repair,Adm-clerical,Not-in-family,Not-in-family,White,White,Male,Female,0,0,0,0,60,40,United-States,United-States,<=50K,<=50K
24,42,Private,Private,174714,167793,Some-college,Some-college,10,10,Never-married,Divorced,Handlers-cleaners,Exec-managerial,Own-child,Not-in-family,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,>50K
24,42,Private,Private,118792,167793,Some-college,Bachelors,10,10,Never-married,Divorced,Sales,Sales,Own-child,Not-in-family,White,White,Female,Male,0,0,0,0,12,40,United-States,United-States,<=50K,<=50K
46,42,Local-gov,Private,274689,167793,Assoc-acdm,Bachelors,12,10,Divorced,Divorced,Protective-serv,Sales,Not-in-family,Unmarried,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
24,42,Private,Private,148315,167793,HS-grad,Bachelors,9,10,Never-married,Divorced,Handlers-cleaners,Exec-managerial,Unmarried,Husband,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
24,42,Private,Private,99844,167793,Masters,HS-grad,14,10,Never-married,Divorced,Prof-specialty,Sales,Own-child,Husband,White,White,Male,Male,0,0,0,0,60,40,United-States,United-States,<=50K,<=50K
36,42,State-gov,Private,143437,167793,Bachelors,Bachelors,13,10,Divorced,Divorced,Prof-specialty,Exec-managerial,Not-in-family,Unmarried,Other,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
22,42,Private,Self-emp-not-inc,114357,167793,Some-college,Some-college,10,10,Never-married,Divorced,Adm-clerical,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,55,40,United-States,United-States,<=50K,<=50K
46,42,?,Private,427055,167793,Some-college,Bachelors,10,10,Divorced,Divorced,?,Sales,Not-in-family,Wife,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
68,42,Local-gov,Private,137518,167793,HS-grad,HS-grad,9,10,Widowed,Divorced,Adm-clerical,Prof-specialty,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,33,40,United-States,United-States,<=50K,>50K
33,42,Private,Self-emp-not-inc,183125,167793,HS-grad,Bachelors,9,10,Never-married,Divorced,Sales,Adm-clerical,Not-in-family,Other-relative,White,White,Female,Male,0,0,0,0,45,40,United-States,United-States,<=50K,>50K
28,42,Private,Private,269317,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Machine-op-inspct,Sales,Husband,Other-relative,White,White,Male,Female,0,0,0,0,42,40,United-States,United-States,<=50K,<=50K
46,42,State-gov,Private,107682,167793,HS-grad,Some-college,9,10,Divorced,Divorced,Adm-clerical,Adm-clerical,Not-in-family,Other-relative,White,White,Female,Male,0,0,0,0,38,40,United-States,United-States,<=50K,<=50K
30,42,Private,Private,159589,167793,Bachelors,Some-college,13,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,1848,0,50,40,United-States,United-States,>50K,>50K
50,42,Private,Private,46401,167793,Bachelors,HS-grad,13,10,Married-spouse-absent,Divorced,Sales,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,20,40,Germany,United-States,<=50K,<=50K
69,42,Self-emp-not-inc,Private,164754,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Prof-specialty,Adm-clerical,Husband,Husband,White,White,Male,Male,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
63,42,?,Private,109446,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,?,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
33,42,Private,Private,314068,167793,Assoc-voc,Some-college,11,10,Divorced,Divorced,Tech-support,Sales,Unmarried,Other-relative,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
22,42,Private,Private,242138,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Adm-clerical,Adm-clerical,Wife,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
39,42,Federal-gov,Private,203070,167793,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Adm-clerical,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
39,42,Private,Private,266960,167793,Some-college,HS-grad,10,10,Divorced,Divorced,Machine-op-inspct,Exec-managerial,Not-in-family,Husband,White,White,Female,Female,0,0,0,0,25,40,United-States,United-States,<=50K,<=50K
29,42,Self-emp-not-inc,Private,239511,167793,Some-college,Bachelors,10,10,Separated,Divorced,Adm-clerical,Sales,Unmarried,Husband,White,White,Female,Male,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
65,42,?,Private,244749,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,?,Adm-clerical,Husband,Own-child,White,White,Male,Male,0,0,0,0,20,40,Cuba,United-States,<=50K,<=50K
23,42,Private,Private,244698,167793,5th-6th,HS-grad,3,10,Never-married,Divorced,Farming-fishing,Exec-managerial,Other-relative,Not-in-family,White,White,Male,Male,0,0,0,0,35,40,Mexico,United-States,<=50K,<=50K
25,42,Private,Self-emp-not-inc,207258,167793,9th,Bachelors,5,10,Never-married,Divorced,Adm-clerical,Prof-specialty,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,Mexico,United-States,<=50K,<=50K
61,42,Private,Private,111563,167793,11th,Bachelors,7,10,Married-civ-spouse,Divorced,Transport-moving,Adm-clerical,Husband,Husband,White,White,Male,Male,0,0,0,0,27,40,United-States,United-States,<=50K,>50K
50,42,Private,Private,233149,167793,Assoc-voc,Some-college,11,10,Married-civ-spouse,Divorced,Sales,Sales,Husband,Own-child,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
61,42,Private,Private,166789,167793,Masters,HS-grad,14,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,2246,0,50,40,United-States,United-States,>50K,<=50K
54,42,Self-emp-inc,Private,22743,167793,Bachelors,Some-college,13,10,Divorced,Divorced,Exec-managerial,Sales,Not-in-family,Husband,White,White,Male,Female,99999,0,0,0,70,40,United-States,United-States,>50K,<=50K
41,42,Local-gov,Private,180599,167793,Masters,Bachelors,14,10,Married-civ-spouse,Divorced,Prof-specialty,Exec-managerial,Husband,Own-child,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,<=50K,>50K
38,42,Private,Private,28738,167793,Some-college,HS-grad,10,10,Never-married,Divorced,Adm-clerical,Prof-specialty,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
38,42,Private,Private,259846,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Craft-repair,Sales,Husband,Husband,White,White,Male,Male,0,0,0,0,60,40,United-States,United-States,>50K,>50K
24,42,Self-emp-inc,Private,158950,167793,Bachelors,Some-college,13,10,Married-civ-spouse,Divorced,Sales,Sales,Husband,Husband,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
23,42,Private,Self-emp-not-inc,185948,167793,HS-grad,HS-grad,9,10,Never-married,Divorced,Craft-repair,Sales,Unmarried,Unmarried,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
67,42,?,Self-emp-not-inc,187553,167793,7th-8th,HS-grad,4,10,Divorced,Divorced,?,Prof-specialty,Not-in-family,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
49,42,Private,Private,169092,167793,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Wife,Own-child,White,White,Female,Male,5178,0,0,0,40,40,Canada,United-States,>50K,>50K
40,42,Private,Private,129298,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Craft-repair,Sales,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
36,42,Private,Private,120204,167793,HS-grad,Some-college,9,10,Divorced,Divorced,Tech-support,Sales,Not-in-family,Wife,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
49,42,Local-gov,Private,229337,167793,HS-grad,Bachelors,9,10,Separated,Divorced,Other-service,Exec-managerial,Not-in-family,Unmarried,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
43,42,Private,Private,183674,167793,12th,HS-grad,8,10,Married-spouse-absent,Divorced,Sales,Adm-clerical,Unmarried,Other-relative,White,White,Female,Female,0,0,0,0,25,40,?,United-States,<=50K,<=50K
34,42,Private,Private,538243,167793,Some-college,Some-college,10,10,Separated,Divorced,Tech-support,Adm-clerical,Unmarried,Unmarried,Black,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
38,42,Private,Private,108947,167793,HS-grad,HS-grad,9,10,Divorced,Divorced,Machine-op-inspct,Prof-specialty,Not-in-family,Own-child,White,White,Male,Female,2174,0,0,0,40,40,United-States,United-States,<=50K,<=50K
35,42,Private,Private,128516,167793,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Exec-managerial,Prof-specialty,Wife,Husband,White,White,Female,Male,0,0,0,0,45,40,United-States,United-States,<=50K,>50K
28,42,Private,Private,147560,167793,Some-college,HS-grad,10,10,Never-married,Divorced,Sales,Prof-specialty,Own-child,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
36,42,Private,Private,131808,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Machine-op-inspct,Sales,Husband,Own-child,White,White,Male,Female,4386,0,0,0,40,40,United-States,United-States,>50K,<=50K
33,42,Private,Private,234537,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Craft-repair,Prof-specialty,Husband,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
46,42,Local-gov,Private,165160,167793,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Prof-specialty,Sales,Wife,Unmarried,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
51,42,Private,Private,90275,167793,HS-grad,HS-grad,9,10,Divorced,Divorced,Sales,Sales,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
26,42,Local-gov,Private,143583,167793,Masters,Some-college,14,10,Never-married,Divorced,Prof-specialty,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
27,42,Self-emp-not-inc,Private,210020,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Machine-op-inspct,Exec-managerial,Own-child,Own-child,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
26,42,Private,Private,135603,167793,Masters,HS-grad,14,10,Never-married,Divorced,Exec-managerial,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,48,40,United-States,United-States,<=50K,>50K
59,42,?,Self-emp-not-inc,441227,167793,Masters,Some-college,14,10,Married-civ-spouse,Divorced,?,Exec-managerial,Husband,Not-in-family,Black,White,Male,Male,7298,0,0,0,50,40,United-States,United-States,>50K,<=50K
38,42,Private,Private,341943,167793,HS-grad,Some-college,9,10,Divorced,Divorced,Exec-managerial,Prof-specialty,Unmarried,Husband,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
64,42,Private,Private,38274,167793,7th-8th,Some-college,4,10,Married-civ-spouse,Divorced,Farming-fishing,Sales,Husband,Own-child,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
35,42,Private,Private,327435,167793,Some-college,HS-grad,10,10,Separated,Divorced,Prof-specialty,Prof-specialty,Unmarried,Husband,White,White,Female,Male,0,0,0,0,45,40,United-States,United-States,>50K,>50K
27,42,Federal-gov,Private,175262,167793,Some-college,HS-grad,10,10,Never-married,Divorced,Machine-op-inspct,Exec-managerial,Own-child,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
24,42,Private,Private,376474,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Handlers-cleaners,Exec-managerial,Husband,Own-child,White,White,Male,Male,0,0,0,0,65,40,United-States,United-States,<=50K,>50K
38,42,Private,Private,171150,167793,7th-8th,HS-grad,4,10,Married-civ-spouse,Divorced,Craft-repair,Sales,Husband,Husband,White,White,Male,Male,3781,0,0,0,78,40,United-States,United-States,<=50K,<=50K
32,42,Private,Private,459465,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Craft-repair,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,El-Salvador,United-States,<=50K,>50K
37,42,Local-gov,Private,188391,167793,Assoc-acdm,Bachelors,12,10,Divorced,Divorced,Other-service,Prof-specialty,Unmarried,Own-child,White,White,Male,Female,0,0,0,0,60,40,United-States,United-States,>50K,>50K
37,42,Private,Private,196373,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Craft-repair,Adm-clerical,Husband,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
28,42,Private,Private,122913,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Sales,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
35,42,State-gov,Private,37314,167793,Doctorate,HS-grad,16,10,Never-married,Divorced,Prof-specialty,Sales,Not-in-family,Unmarried,White,White,Male,Male,0,0,0,0,55,40,United-States,United-States,<=50K,<=50K
37,42,Private,Private,198492,167793,HS-grad,HS-grad,9,10,Never-married,Divorced,Handlers-cleaners,Prof-specialty,Own-child,Unmarried,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
47,42,Self-emp-not-inc,Private,20946,167793,Bachelors,Bachelors,13,10,Divorced,Divorced,Other-service,Sales,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
20,42,Private,Private,281608,167793,Some-college,HS-grad,10,10,Never-married,Divorced,Sales,Exec-managerial,Not-in-family,Other-relative,White,White,Female,Female,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
31,42,Self-emp-not-inc,Private,213643,167793,Masters,HS-grad,14,10,Divorced,Divorced,Prof-specialty,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,0,1590,0,60,40,United-States,United-States,<=50K,<=50K
18,42,Private,Private,39222,167793,11th,HS-grad,7,10,Never-married,Divorced,Handlers-cleaners,Prof-specialty,Own-child,Not-in-family,White,White,Male,Male,0,0,0,0,30,40,United-States,United-States,<=50K,>50K
23,42,Private,Private,208238,167793,10th,Some-college,6,10,Never-married,Divorced,Sales,Sales,Own-child,Not-in-family,White,White,Female,Male,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
53,42,Private,Private,261207,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Other-service,Adm-clerical,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,40,40,Peru,United-States,<=50K,<=50K
36,42,Private,Private,131192,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Machine-op-inspct,Exec-managerial,Husband,Wife,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
75,42,Private,Private,148214,167793,HS-grad,Some-college,9,10,Widowed,Divorced,Adm-clerical,Prof-specialty,Not-in-family,Not-in-family,White,White,Female,Female,0,0,0,0,25,40,United-States,United-States,<=50K,<=50K
54,42,Self-emp-not-inc,Private,155965,167793,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Farming-fishing,Sales,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,56,40,United-States,United-States,<=50K,>50K
25,42,Private,Private,269004,167793,Assoc-voc,Some-college,11,10,Never-married,Divorced,Craft-repair,Prof-specialty,Own-child,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
47,42,Self-emp-not-inc,Private,97883,167793,HS-grad,Some-college,9,10,Divorced,Divorced,Other-service,Exec-managerial,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,48,40,Italy,United-States,<=50K,<=50K
52,42,Private,Private,177942,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Adm-clerical,Prof-specialty,Wife,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
38,42,Local-gov,Private,360494,167793,Prof-school,HS-grad,15,10,Never-married,Divorced,Prof-specialty,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Female,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
45,42,Self-emp-not-inc,Self-emp-not-inc,45136,167793,Prof-school,HS-grad,15,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,99999,0,0,0,60,40,United-States,United-States,>50K,<=50K
28,42,Private,Self-emp-not-inc,173483,167793,Bachelors,Some-college,13,10,Married-civ-spouse,Divorced,Prof-specialty,Exec-managerial,Wife,Own-child,White,White,Female,Female,5013,0,0,0,20,40,United-States,United-States,<=50K,<=50K
19,42,Private,Private,205953,167793,HS-grad,Some-college,9,10,Never-married,Divorced,Handlers-cleaners,Exec-managerial,Not-in-family,Own-child,Black,White,Male,Male,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
41,42,Private,Private,169823,167793,Prof-school,HS-grad,15,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,0,0,46,40,United-States,United-States,>50K,<=50K
18,42,Private,Private,99591,167793,11th,Bachelors,7,10,Never-married,Divorced,Other-service,Prof-specialty,Own-child,Own-child,White,White,Female,Female,0,0,0,0,16,40,United-States,United-States,<=50K,<=50K
42,42,Private,Self-emp-not-inc,32627,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Transport-moving,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
