age,age_nocapital_gain,workclass,workclass_nocapital_gain,fnlwgt,fnlwgt_nocapital_gain,education,education_nocapital_gain,education_num,education_num_nocapital_gain,marital_status,marital_status_nocapital_gain,occupation,occupation_nocapital_gain,relationship,relationship_nocapital_gain,race,race_nocapital_gain,sex,sex_nocapital_gain,capital_gain,capital_gain_nocapital_gain,capital_loss,capital_loss_nocapital_gain,hours_per_week,hours_per_week_nocapital_gain,native_country,native_country_nocapital_gain,income_per_year,income_per_year_nocapital_gain
21,44,Private,Private,154192,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Handlers-cleaners,Sales,Husband,Wife,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
36,44,Private,Private,48268,172354,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Craft-repair,Craft-repair,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
17,44,Private,Private,158762,172354,10th,HS-grad,6,10,Never-married,Divorced,Adm-clerical,Prof-specialty,Own-child,Husband,White,White,Female,Male,0,0,0,0,16,40,United-States,United-States,<=50K,<=50K
22,44,Private,Private,87569,172354,Assoc-voc,Bachelors,11,10,Never-married,Divorced,Other-service,?,Not-in-family,Not-in-family,White,White,Female,Female,0,0,1762,0,40,40,United-States,United-States,<=50K,<=50K
33,44,?,Private,274800,172354,HS-grad,Bachelors,9,10,Separated,Divorced,?,Adm-clerical,Own-child,Not-in-family,Black,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
42,44,Local-gov,Self-emp-not-inc,230684,172354,Assoc-acdm,Bachelors,12,10,Married-civ-spouse,Divorced,Exec-managerial,Craft-repair,Husband,Not-in-family,White,White,Male,Male,0,0,1579,0,40,40,United-States,United-States,<=50K,<=50K
52,44,Private,Private,155496,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Adm-clerical,Prof-specialty,Other-relative,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
37,44,Private,Private,22494,172354,Some-college,HS-grad,10,10,Married-spouse-absent,Divorced,Exec-managerial,Craft-repair,Unmarried,Not-in-family,White,White,Female,Female,0,0,0,0,41,40,United-States,United-States,<=50K,<=50K
42,44,Private,Local-gov,200610,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Craft-repair,Adm-clerical,Husband,Husband,White,White,Male,Female,0,0,1740,0,60,40,United-States,United-States,<=50K,>50K
48,44,State-gov,Private,54985,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Prof-specialty,Adm-clerical,Husband,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
46,44,Private,Local-gov,207807,172354,10th,HS-grad,6,10,Married-civ-spouse,Divorced,Machine-op-inspct,Adm-clerical,Wife,Unmarried,Black,White,Female,Male,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
18,44,Private,Self-emp-not-inc,294263,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Sales,Craft-repair,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,9,40,United-States,United-States,<=50K,<=50K
23,44,Private,Private,204226,172354,Some-college,Some-college,10,10,Never-married,Divorced,Adm-clerical,Adm-clerical,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
90,44,Local-gov,Private,188242,172354,HS-grad,Some-college,9,10,Never-married,Divorced,Craft-repair,Craft-repair,Own-child,Husband,White,White,Male,Male,11678,0,0,0,40,40,United-States,United-States,>50K,<=50K
47,44,Private,Private,20956,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Craft-repair,Adm-clerical,Husband,Unmarried,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
40,44,Private,Private,55567,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Wife,Own-child,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
23,44,State-gov,Private,251325,172354,Some-college,Some-college,10,10,Never-married,Divorced,Sales,Exec-managerial,Not-in-family,Not-in-family,Asian-Pac-Islander,White,Female,Female,0,0,0,0,8,40,?,United-States,<=50K,>50K
33,44,Self-emp-not-inc,Private,75417,172354,HS-grad,Some-college,9,10,Separated,Divorced,Other-service,Prof-specialty,Unmarried,Own-child,White,White,Female,Female,0,0,0,0,8,40,United-States,United-States,<=50K,<=50K
36,44,Local-gov,Private,185556,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Prof-specialty,Other-service,Husband,Husband,White,White,Male,Male,0,0,0,0,35,40,United-States,United-States,>50K,<=50K
38,44,Private,Local-gov,96732,172354,9th,Bachelors,5,10,Married-civ-spouse,Divorced,Farming-fishing,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,60,40,Mexico,United-States,<=50K,>50K
31,44,Private,Private,323985,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Exec-managerial,Craft-repair,Wife,Unmarried,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
52,44,Federal-gov,Private,198186,172354,10th,HS-grad,6,10,Separated,Divorced,Adm-clerical,Other-service,Unmarried,Husband,Black,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
21,44,Private,Private,147884,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Adm-clerical,Sales,Other-relative,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
35,44,Private,Private,285000,172354,Bachelors,HS-grad,13,10,Never-married,Divorced,Prof-specialty,Exec-managerial,Not-in-family,Unmarried,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
54,44,Private,?,91882,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Craft-repair,?,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,43,40,United-States,United-States,<=50K,<=50K
37,44,Private,Private,196434,172354,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Sales,?,Husband,Own-child,White,Black,Male,Female,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
52,44,Private,Private,191968,172354,HS-grad,Some-college,9,10,Never-married,Divorced,Adm-clerical,Adm-clerical,Not-in-family,Wife,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
42,44,Private,Self-emp-not-inc,222756,172354,Bachelors,Some-college,13,10,Divorced,Divorced,Prof-specialty,Prof-specialty,Unmarried,Own-child,White,White,Male,Male,7430,0,0,0,40,40,United-States,United-States,>50K,<=50K
34,44,Private,Private,66384,172354,Some-college,Bachelors,10,10,Never-married,Divorced,Prof-specialty,Machine-op-inspct,Own-child,Not-in-family,White,White,Male,Male,0,0,0,0,35,40,United-States,United-States,<=50K,<=50K
46,44,Private,Private,165937,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Craft-repair,Other-service,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
56,44,Private,Private,243076,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Craft-repair,Machine-op-inspct,Unmarried,Other-relative,White,Black,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
36,44,Self-emp-not-inc,Local-gov,193026,172354,HS-grad,Bachelors,9,10,Never-married,Divorced,Farming-fishing,Exec-managerial,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,60,40,United-States,United-States,<=50K,>50K
39,44,State-gov,Private,126894,172354,Doctorate,Some-college,16,10,Never-married,Divorced,Prof-specialty,Prof-specialty,Not-in-family,Husband,Black,White,Female,Male,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
24,44,Private,Self-emp-not-inc,214399,172354,Bachelors,HS-grad,13,10,Never-married,Divorced,Prof-specialty,Adm-clerical,Own-child,Husband,White,White,Female,Female,0,0,0,0,55,40,United-States,United-States,<=50K,>50K
70,44,?,Private,98979,172354,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,?,Other-service,Husband,Not-in-family,Black,White,Male,Female,0,0,0,0,20,40,United-States,United-States,>50K,<=50K
29,44,Private,Private,191177,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Adm-clerical,Craft-repair,Wife,Wife,White,White,Female,Male,0,0,0,0,18,40,United-States,United-States,<=50K,<=50K
27,44,Private,Private,420351,172354,HS-grad,Some-college,9,10,Never-married,Divorced,Adm-clerical,Prof-specialty,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,>50K
53,44,Private,Private,159849,172354,Some-college,HS-grad,10,10,Divorced,Divorced,Adm-clerical,Sales,Not-in-family,Other-relative,White,White,Female,Female,0,0,0,0,35,40,United-States,United-States,<=50K,<=50K
36,44,Private,Private,128392,172354,Bachelors,HS-grad,13,10,Divorced,Divorced,Exec-managerial,Adm-clerical,Not-in-family,Not-in-family,White,White,Male,Male,4787,0,0,0,40,40,United-States,United-States,>50K,>50K
27,44,Private,Private,130492,172354,11th,HS-grad,7,10,Divorced,Divorced,Craft-repair,Adm-clerical,Unmarried,Not-in-family,Other,White,Male,Female,0,0,0,0,35,40,United-States,United-States,<=50K,<=50K
48,44,Private,Private,59380,172354,Some-college,Bachelors,10,10,Never-married,Divorced,Prof-specialty,Prof-specialty,Unmarried,Husband,White,White,Female,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
59,44,Local-gov,Private,130532,172354,Bachelors,Bachelors,13,10,Divorced,Divorced,Adm-clerical,Exec-managerial,Not-in-family,Unmarried,White,White,Female,Female,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
29,44,Private,Private,535740,172354,HS-grad,Some-college,9,10,Never-married,Divorced,Craft-repair,Adm-clerical,Unmarried,Husband,Black,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
21,44,Private,Private,186452,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Other-service,Other-service,Own-child,Not-in-family,White,White,Male,Female,0,0,0,0,35,40,United-States,United-States,<=50K,<=50K
29,44,Private,Private,276418,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Machine-op-inspct,Adm-clerical,Wife,Not-in-family,Black,White,Female,Female,0,0,2051,0,32,40,United-States,United-States,<=50K,<=50K
19,44,?,Private,383715,172354,Some-college,Some-college,10,10,Never-married,Divorced,?,Craft-repair,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,25,40,United-States,United-States,<=50K,<=50K
32,44,Private,Private,418617,172354,Bachelors,HS-grad,13,10,Never-married,Divorced,Sales,Craft-repair,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,55,40,El-Salvador,United-States,<=50K,>50K
23,44,Private,Private,607118,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Other-service,Sales,Own-child,Husband,Black,White,Male,Male,0,0,0,0,36,40,United-States,United-States,<=50K,>50K
42,44,Self-emp-inc,Private,230592,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Sales,Adm-clerical,Husband,Husband,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,<=50K,>50K
68,44,Local-gov,Private,212932,172354,10th,Some-college,6,10,Married-civ-spouse,Divorced,Other-service,Exec-managerial,Husband,Own-child,Black,White,Male,Male,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
51,44,Self-emp-not-inc,Private,321865,172354,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Other-service,Sales,Husband,Husband,White,White,Male,Male,0,0,0,0,99,40,United-States,United-States,<=50K,>50K
36,44,Private,Self-emp-not-inc,240755,172354,9th,Bachelors,5,10,Married-civ-spouse,Divorced,Handlers-cleaners,Sales,Husband,Own-child,White,White,Male,Female,0,0,0,0,60,40,United-States,United-States,<=50K,<=50K
25,44,Private,Private,167571,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Other-service,Sales,Own-child,Not-in-family,White,White,Female,Female,0,0,0,0,25,40,United-States,United-States,<=50K,<=50K
70,44,Self-emp-not-inc,Local-gov,165586,172354,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Farming-fishing,Prof-specialty,Husband,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
29,44,Self-emp-not-inc,Private,132267,172354,Assoc-acdm,HS-grad,12,10,Married-civ-spouse,Divorced,Tech-support,Adm-clerical,Husband,Own-child,White,White,Male,Female,0,0,0,0,60,40,United-States,United-States,<=50K,<=50K
53,44,Private,Private,308082,172354,Preschool,HS-grad,1,10,Never-married,Divorced,Other-service,Adm-clerical,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,15,40,El-Salvador,United-States,<=50K,>50K
31,44,Self-emp-not-inc,Private,402812,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Craft-repair,Craft-repair,Husband,Husband,White,White,Male,Female,7298,0,0,0,45,40,United-States,United-States,>50K,<=50K
25,44,Local-gov,Private,136357,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Craft-repair,Adm-clerical,Husband,Own-child,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
17,44,Private,Private,117549,172354,11th,Some-college,7,10,Never-married,Divorced,Sales,Exec-managerial,Own-child,Husband,Black,White,Female,Male,0,0,0,0,35,40,United-States,United-States,<=50K,<=50K
41,44,Private,Local-gov,482677,172354,10th,HS-grad,6,10,Married-civ-spouse,Divorced,Adm-clerical,Adm-clerical,Wife,Husband,White,White,Female,Female,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
72,44,Self-emp-not-inc,Self-emp-not-inc,112658,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Farming-fishing,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,2653,0,0,0,42,40,United-States,United-States,<=50K,<=50K
34,44,Private,Private,120461,172354,HS-grad,HS-grad,9,10,Divorced,Divorced,Exec-managerial,Sales,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
48,44,Private,Private,83444,172354,Masters,Bachelors,14,10,Married-civ-spouse,Divorced,Prof-specialty,Sales,Husband,Not-in-family,White,White,Male,Female,7298,0,0,0,55,40,United-States,United-States,>50K,<=50K
34,44,Private,Private,93699,172354,HS-grad,Some-college,9,10,Separated,Divorced,Sales,?,Unmarried,Own-child,White,White,Female,Female,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
45,44,Private,Private,174794,172354,Some-college,HS-grad,10,10,Divorced,Divorced,Priv-house-serv,Sales,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,29,40,United-States,United-States,<=50K,<=50K
22,44,Private,Private,157332,172354,HS-grad,Some-college,9,10,Never-married,Divorced,Adm-clerical,Craft-repair,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,35,40,United-States,United-States,<=50K,>50K
20,44,Private,Private,420973,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Adm-clerical,Other-service,Own-child,Husband,White,White,Female,Female,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
30,44,Private,Private,176471,172354,HS-grad,HS-grad,9,10,Divorced,Divorced,Other-service,Adm-clerical,Unmarried,Own-child,White,White,Female,Female,0,0,0,0,38,40,United-States,United-States,<=50K,<=50K
31,44,Private,Private,113708,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Machine-op-inspct,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
21,44,State-gov,Private,82497,172354,Some-college,Some-college,10,10,Never-married,Divorced,Adm-clerical,Adm-clerical,Own-child,Not-in-family,White,White,Female,Female,0,0,0,0,20,40,United-States,United-States,<=50K,>50K
32,44,Private,Private,169512,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Sales,Craft-repair,Husband,Husband,Black,White,Male,Female,0,0,0,0,60,40,United-States,United-States,>50K,<=50K
44,44,Private,Private,157765,172354,HS-grad,Bachelors,9,10,Divorced,Divorced,Machine-op-inspct,Sales,Not-in-family,Husband,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
48,44,Private,Private,277946,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Craft-repair,Sales,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
21,44,?,Private,195808,172354,11th,HS-grad,7,10,Never-married,Divorced,?,Machine-op-inspct,Own-child,Husband,White,White,Male,Female,0,0,0,0,15,40,United-States,United-States,<=50K,<=50K
50,44,Private,Local-gov,57852,172354,Doctorate,Some-college,16,10,Married-civ-spouse,Divorced,Prof-specialty,Adm-clerical,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,55,40,United-States,United-States,>50K,<=50K
46,44,Private,Private,99699,172354,Bachelors,HS-grad,13,10,Separated,Divorced,Prof-specialty,Adm-clerical,Not-in-family,Own-child,Black,White,Female,Male,0,0,1876,0,40,40,United-States,United-States,<=50K,<=50K
32,44,Private,Private,296466,172354,Assoc-voc,HS-grad,11,10,Married-civ-spouse,Divorced,Craft-repair,Machine-op-inspct,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
44,44,Self-emp-inc,Private,248476,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Sales,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,>50K,<=50K
43,44,Private,Local-gov,409902,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Other-service,Exec-managerial,Not-in-family,Husband,Black,White,Female,Male,0,0,0,0,96,40,United-States,United-States,<=50K,>50K
19,44,?,Private,187161,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,?,Sales,Own-child,Wife,White,White,Female,Female,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
36,44,Local-gov,Private,220237,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Protective-serv,Adm-clerical,Husband,Husband,White,White,Male,Male,0,0,1977,0,40,40,United-States,United-States,>50K,>50K
21,44,Private,Private,303187,172354,Some-college,Some-college,10,10,Never-married,Divorced,Handlers-cleaners,Adm-clerical,Own-child,Not-in-family,Asian-Pac-Islander,White,Male,Male,0,0,0,0,40,40,Philippines,United-States,<=50K,<=50K
38,44,Private,Private,285890,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Tech-support,Sales,Husband,Husband,Black,White,Male,Male,0,0,0,0,55,40,United-States,United-States,>50K,<=50K
38,44,Self-emp-inc,Private,63322,172354,Bachelors,Some-college,13,10,Never-married,Divorced,Exec-managerial,Prof-specialty,Not-in-family,Own-child,White,White,Male,Female,0,0,0,0,60,40,United-States,United-States,<=50K,<=50K
56,44,Self-emp-not-inc,?,159937,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Unmarried,Amer-Indian-Eskimo,White,Male,Male,0,0,0,0,30,40,United-States,United-States,>50K,<=50K
28,44,Private,Private,208725,172354,Prof-school,HS-grad,15,10,Married-civ-spouse,Divorced,Prof-specialty,Adm-clerical,Husband,Own-child,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
41,44,Private,Private,325159,172354,Bachelors,Some-college,13,10,Married-civ-spouse,Divorced,Adm-clerical,Exec-managerial,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
56,44,Private,Private,89698,172354,HS-grad,HS-grad,9,10,Widowed,Divorced,Adm-clerical,Prof-specialty,Not-in-family,Not-in-family,Black,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
32,44,Private,Private,399088,172354,Bachelors,Some-college,13,10,Never-married,Divorced,Exec-managerial,Exec-managerial,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
35,44,Private,Local-gov,134922,172354,HS-grad,HS-grad,9,10,Divorced,Divorced,Machine-op-inspct,Adm-clerical,Unmarried,Unmarried,White,White,Female,Female,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
