age,age_nofnlwgt,workclass,workclass_nofnlwgt,fnlwgt,fnlwgt_nofnlwgt,education,education_nofnlwgt,education_num,education_num_nofnlwgt,marital_status,marital_status_nofnlwgt,occupation,occupation_nofnlwgt,relationship,relationship_nofnlwgt,race,race_nofnlwgt,sex,sex_nofnlwgt,capital_gain,capital_gain_nofnlwgt,capital_loss,capital_loss_nofnlwgt,hours_per_week,hours_per_week_nofnlwgt,native_country,native_country_nofnlwgt,income_per_year,income_per_year_nofnlwgt
29,39,Private,Private,57423,192779,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Handlers-cleaners,Adm-clerical,Husband,Husband,White,White,Male,Female,0,3325,0,0,45,39,United-States,United-States,<=50K,<=50K
45,39,Private,Private,103331,192779,Some-college,Bachelors,10,9,Married-civ-spouse,Married-civ-spouse,Other-service,Prof-specialty,Husband,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
64,39,State-gov,Private,417543,192779,Doctorate,HS-grad,16,9,Widowed,Separated,Prof-specialty,Machine-op-inspct,Not-in-family,Not-in-family,Black,Black,Male,Female,8614,3325,0,0,50,39,United-States,United-States,>50K,<=50K
56,39,Private,Private,253854,192779,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Other-service,Husband,Wife,White,White,Male,Female,0,3325,0,0,40,39,United-States,United-States,>50K,<=50K
56,39,Private,Private,106850,192779,Some-college,Some-college,10,9,Widowed,Never-married,Other-service,Adm-clerical,Not-in-family,Not-in-family,White,White,Female,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
38,39,Self-emp-inc,Private,314007,192779,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Sales,Craft-repair,Husband,Husband,White,White,Male,Male,0,3325,0,0,78,39,United-States,United-States,<=50K,>50K
23,39,Private,Private,494371,192779,HS-grad,Bachelors,9,9,Never-married,Married-civ-spouse,Handlers-cleaners,Craft-repair,Own-child,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
29,39,Local-gov,Private,270421,192779,Masters,HS-grad,14,9,Never-married,Married-civ-spouse,Prof-specialty,Transport-moving,Not-in-family,Husband,White,White,Male,Male,0,3325,0,0,50,39,United-States,United-States,<=50K,<=50K
33,39,Private,Private,203488,192779,Bachelors,Masters,13,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Sales,Husband,Husband,White,White,Male,Male,0,3325,1672,0,40,39,United-States,United-States,<=50K,<=50K
35,39,Private,Private,167691,192779,HS-grad,Bachelors,9,9,Never-married,Married-civ-spouse,Handlers-cleaners,Transport-moving,Own-child,Husband,White,White,Female,Female,0,3325,0,0,20,39,United-States,United-States,<=50K,<=50K
25,39,Private,Private,198318,192779,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Exec-managerial,Husband,Husband,White,White,Male,Male,0,3325,0,0,50,39,United-States,United-States,<=50K,<=50K
37,39,Private,Local-gov,319831,192779,HS-grad,Bachelors,9,9,Married-civ-spouse,Never-married,Transport-moving,Prof-specialty,Husband,Husband,White,White,Male,Male,0,3325,0,0,55,39,United-States,United-States,>50K,>50K
28,39,Private,Self-emp-inc,70240,192779,Masters,11th,14,9,Never-married,Divorced,Sales,Sales,Own-child,Not-in-family,Asian-Pac-Islander,White,Female,Male,0,3325,0,0,36,39,Philippines,United-States,<=50K,<=50K
67,39,Private,Private,227113,192779,Masters,HS-grad,14,9,Married-civ-spouse,Divorced,Prof-specialty,Exec-managerial,Husband,Own-child,White,White,Male,Male,0,3325,2457,0,40,39,United-States,United-States,<=50K,<=50K
22,39,Private,Private,168997,192779,Assoc-voc,Assoc-acdm,11,9,Never-married,Divorced,Exec-managerial,Adm-clerical,Not-in-family,Unmarried,White,White,Male,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
23,39,State-gov,Local-gov,231929,192779,12th,10th,8,9,Never-married,Never-married,Other-service,Other-service,Not-in-family,Husband,White,White,Male,Female,0,3325,0,0,20,39,United-States,United-States,<=50K,<=50K
22,39,Private,Self-emp-inc,207969,192779,Some-college,Some-college,10,9,Never-married,Married-civ-spouse,Exec-managerial,Prof-specialty,Own-child,Husband,Black,White,Male,Male,0,3325,0,0,35,39,United-States,United-States,<=50K,>50K
68,39,Private,Private,192656,192779,Some-college,HS-grad,10,9,Widowed,Divorced,Craft-repair,Exec-managerial,Not-in-family,Not-in-family,White,Black,Male,Female,0,3325,0,0,10,39,United-States,United-States,<=50K,<=50K
31,39,Private,Private,187215,192779,HS-grad,Bachelors,9,9,Never-married,Never-married,Priv-house-serv,Prof-specialty,Not-in-family,Not-in-family,White,White,Female,Female,0,3325,0,0,40,39,El-Salvador,United-States,<=50K,<=50K
51,39,Self-emp-inc,Private,119570,192779,Bachelors,HS-grad,13,9,Married-civ-spouse,Never-married,Craft-repair,Handlers-cleaners,Husband,Other-relative,White,White,Male,Male,0,3325,0,0,50,39,United-States,United-States,<=50K,<=50K
64,39,Private,Private,188659,192779,Masters,HS-grad,14,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Craft-repair,Husband,Husband,White,White,Male,Male,0,3325,0,0,20,39,United-States,United-States,>50K,<=50K
35,39,Private,Private,110013,192779,Bachelors,Bachelors,13,9,Divorced,Divorced,Other-service,Sales,Own-child,Unmarried,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,>50K
26,39,Private,Private,55860,192779,Masters,Bachelors,14,9,Never-married,Married-civ-spouse,Prof-specialty,Prof-specialty,Not-in-family,Husband,Black,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,>50K
42,39,Self-emp-inc,Private,282069,192779,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Transport-moving,Husband,Husband,White,Black,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
20,39,Federal-gov,Private,26585,192779,HS-grad,HS-grad,9,9,Never-married,Married-civ-spouse,Other-service,Exec-managerial,Not-in-family,Wife,Amer-Indian-Eskimo,White,Female,Female,0,3325,0,0,25,39,United-States,United-States,<=50K,>50K
46,39,Self-emp-inc,Private,218890,192779,HS-grad,HS-grad,9,9,Divorced,Never-married,Other-service,Exec-managerial,Not-in-family,Other-relative,White,White,Female,Male,0,3325,0,0,60,39,United-States,Mexico,<=50K,<=50K
35,39,Private,Private,211154,192779,HS-grad,11th,9,9,Married-civ-spouse,Never-married,Sales,Other-service,Husband,Own-child,White,Black,Male,Male,0,3325,0,0,45,39,United-States,United-States,<=50K,<=50K
51,39,Private,Private,230095,192779,10th,10th,6,9,Widowed,Married-civ-spouse,Other-service,Machine-op-inspct,Not-in-family,Husband,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
34,39,Private,Private,737315,192779,Prof-school,Some-college,15,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Prof-specialty,Husband,Husband,White,White,Male,Male,0,3325,0,0,65,39,United-States,United-States,>50K,<=50K
50,39,Private,Private,144084,192779,Bachelors,9th,13,9,Divorced,Married-civ-spouse,Adm-clerical,Craft-repair,Not-in-family,Husband,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
48,39,Self-emp-not-inc,Private,48384,192779,Bachelors,Bachelors,13,9,Divorced,Married-civ-spouse,Sales,Craft-repair,Not-in-family,Husband,White,White,Male,Male,0,3325,0,0,60,39,United-States,United-States,<=50K,<=50K
51,39,Private,Private,541755,192779,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Adm-clerical,Husband,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
27,39,Private,Self-emp-not-inc,178778,192779,Bachelors,Some-college,13,9,Never-married,Married-civ-spouse,Tech-support,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,3325,1340,0,40,39,United-States,United-States,<=50K,<=50K
28,39,Private,Private,436198,192779,Some-college,HS-grad,10,9,Married-civ-spouse,Divorced,Prof-specialty,Machine-op-inspct,Husband,Not-in-family,White,Black,Male,Male,0,3325,0,0,30,39,United-States,United-States,<=50K,<=50K
37,39,Private,Private,82521,192779,Some-college,Assoc-voc,10,9,Married-civ-spouse,Never-married,Prof-specialty,Prof-specialty,Husband,Not-in-family,White,Black,Male,Female,4064,3325,0,0,46,39,United-States,United-States,<=50K,<=50K
39,39,Private,Private,367020,192779,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Exec-managerial,Prof-specialty,Own-child,Not-in-family,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,>50K
22,39,Private,Private,174461,192779,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Adm-clerical,Craft-repair,Not-in-family,Husband,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,>50K
28,39,Private,Private,162501,192779,HS-grad,HS-grad,9,9,Never-married,Never-married,Adm-clerical,Exec-managerial,Own-child,Unmarried,White,Black,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
38,39,Private,Local-gov,193026,192779,HS-grad,HS-grad,9,9,Never-married,Divorced,Exec-managerial,Craft-repair,Not-in-family,Not-in-family,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
41,39,Private,Private,218172,192779,Bachelors,Bachelors,13,9,Married-spouse-absent,Married-civ-spouse,Exec-managerial,Sales,Not-in-family,Husband,White,White,Female,Male,13550,3325,0,0,60,39,United-States,United-States,>50K,<=50K
41,39,Private,Private,110318,192779,Masters,HS-grad,14,9,Divorced,Never-married,Other-service,Craft-repair,Unmarried,Own-child,White,White,Female,Female,0,3325,0,0,30,39,United-States,United-States,<=50K,<=50K
36,39,Private,?,126675,192779,11th,Some-college,7,9,Married-civ-spouse,Never-married,Exec-managerial,?,Husband,Own-child,White,White,Male,Male,0,3325,1579,0,40,39,United-States,United-States,<=50K,<=50K
24,39,Private,?,116788,192779,Some-college,HS-grad,10,9,Married-civ-spouse,Separated,Other-service,?,Husband,Husband,White,White,Male,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
24,39,Private,State-gov,161092,192779,Bachelors,Some-college,13,9,Never-married,Married-civ-spouse,Exec-managerial,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,>50K
28,39,Private,Private,159109,192779,11th,Some-college,7,9,Separated,Never-married,Other-service,Farming-fishing,Not-in-family,Own-child,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
28,39,Private,Private,213191,192779,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Other-service,Other-service,Husband,Husband,White,White,Male,Male,0,3325,0,0,50,39,United-States,?,<=50K,<=50K
49,39,Private,Private,240629,192779,HS-grad,Assoc-acdm,9,9,Never-married,Married-civ-spouse,Other-service,Craft-repair,Not-in-family,Husband,White,White,Male,Male,0,3325,0,0,38,39,United-States,United-States,<=50K,<=50K
17,39,Private,Private,227960,192779,11th,Some-college,7,9,Never-married,Never-married,Other-service,Exec-managerial,Own-child,Not-in-family,White,White,Male,Male,0,3325,0,0,10,39,Puerto-Rico,United-States,<=50K,<=50K
54,39,Private,Private,151580,192779,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Exec-managerial,Husband,Husband,White,White,Male,Male,0,3325,0,0,40,39,France,United-States,>50K,<=50K
41,39,Private,Private,160893,192779,Assoc-acdm,HS-grad,12,9,Never-married,Never-married,Adm-clerical,Adm-clerical,Not-in-family,Own-child,White,White,Female,Male,0,3325,0,0,45,39,United-States,United-States,<=50K,<=50K
35,39,Local-gov,Private,184117,192779,Masters,Some-college,14,9,Never-married,Never-married,Prof-specialty,Other-service,Own-child,Not-in-family,White,White,Female,Female,0,3325,0,0,25,39,United-States,United-States,<=50K,<=50K
18,39,Private,Self-emp-not-inc,32059,192779,11th,Some-college,7,9,Never-married,Married-civ-spouse,Other-service,Other-service,Own-child,Husband,White,White,Male,Male,0,3325,0,0,23,39,United-States,United-States,<=50K,<=50K
42,39,Private,Private,361219,192779,11th,HS-grad,7,9,Married-civ-spouse,Married-civ-spouse,Other-service,Machine-op-inspct,Husband,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
60,39,Private,Private,334984,192779,HS-grad,Some-college,9,9,Divorced,Never-married,Adm-clerical,Other-service,Unmarried,Own-child,White,White,Female,Male,0,3325,2231,0,40,39,United-States,United-States,>50K,<=50K
49,39,Self-emp-not-inc,Self-emp-not-inc,33300,192779,HS-grad,Bachelors,9,9,Married-civ-spouse,Never-married,Farming-fishing,Prof-specialty,Husband,Unmarried,White,White,Male,Male,0,3325,0,0,84,39,United-States,United-States,<=50K,>50K
57,39,Private,Private,199713,192779,HS-grad,Some-college,9,9,Married-civ-spouse,Never-married,Machine-op-inspct,Other-service,Husband,Own-child,White,White,Male,Male,0,3325,0,0,55,39,United-States,United-States,<=50K,<=50K
43,39,Private,Private,401134,192779,Assoc-acdm,Some-college,12,9,Divorced,Married-civ-spouse,Other-service,Sales,Unmarried,Husband,White,White,Female,Male,0,3325,2238,0,40,39,United-States,United-States,<=50K,<=50K
37,39,Private,Self-emp-inc,132702,192779,Bachelors,HS-grad,13,9,Married-spouse-absent,Divorced,Exec-managerial,Other-service,Not-in-family,Not-in-family,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
28,39,?,Private,306693,192779,Some-college,Bachelors,10,9,Married-civ-spouse,Married-civ-spouse,?,Prof-specialty,Other-relative,Husband,White,White,Female,Male,0,3325,0,0,20,39,United-States,United-States,<=50K,<=50K
20,39,Private,Self-emp-not-inc,286166,192779,HS-grad,Some-college,9,9,Never-married,Married-civ-spouse,Sales,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,3325,0,0,60,39,United-States,United-States,<=50K,>50K
57,39,Private,Private,123515,192779,Assoc-voc,HS-grad,11,9,Never-married,Married-civ-spouse,Machine-op-inspct,Other-service,Not-in-family,Husband,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
24,39,Private,Private,132053,192779,Assoc-acdm,Bachelors,12,9,Never-married,Divorced,Adm-clerical,?,Own-child,Not-in-family,White,White,Female,Female,0,3325,0,0,35,39,United-States,United-States,<=50K,<=50K
20,39,Self-emp-inc,Private,266400,192779,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Handlers-cleaners,Other-service,Own-child,Husband,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
42,39,Local-gov,Private,335248,192779,Assoc-voc,Some-college,11,9,Divorced,Never-married,Prof-specialty,Other-service,Not-in-family,Not-in-family,White,White,Female,Male,0,3325,0,0,36,39,United-States,United-States,<=50K,<=50K
81,39,Private,Private,36147,192779,Prof-school,HS-grad,15,9,Married-civ-spouse,Married-civ-spouse,Farming-fishing,Adm-clerical,Husband,Wife,White,White,Male,Female,10605,3325,0,0,2,39,United-States,United-States,>50K,<=50K
21,39,Private,Local-gov,266467,192779,HS-grad,Bachelors,9,9,Never-married,Divorced,Craft-repair,Prof-specialty,Own-child,Not-in-family,White,White,Male,Female,0,3325,2205,0,40,39,United-States,United-States,<=50K,<=50K
43,39,Private,Private,143809,192779,HS-grad,Bachelors,9,9,Married-civ-spouse,Married-civ-spouse,Tech-support,Sales,Husband,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,>50K
39,39,Private,Private,334366,192779,Bachelors,Some-college,13,9,Separated,Married-civ-spouse,Prof-specialty,Craft-repair,Unmarried,Husband,White,White,Female,Male,0,3325,0,0,50,39,United-States,United-States,>50K,<=50K
41,39,Private,Private,347653,192779,Masters,7th-8th,14,9,Married-civ-spouse,Divorced,Prof-specialty,Craft-repair,Husband,Not-in-family,White,White,Male,Male,0,3325,0,0,40,39,?,United-States,>50K,<=50K
32,39,Private,Self-emp-not-inc,386806,192779,5th-6th,HS-grad,3,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Craft-repair,Husband,Husband,Other,White,Male,Female,0,3325,0,0,45,39,Mexico,United-States,>50K,<=50K
48,39,Private,Private,202322,192779,1st-4th,HS-grad,2,9,Married-civ-spouse,Married-civ-spouse,Handlers-cleaners,Adm-clerical,Husband,Wife,White,White,Male,Female,0,3325,0,0,40,39,El-Salvador,United-States,<=50K,<=50K
50,39,Private,Private,594521,192779,9th,Some-college,5,9,Divorced,Married-civ-spouse,Adm-clerical,Prof-specialty,Unmarried,Own-child,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,>50K
26,39,Private,Private,174267,192779,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Handlers-cleaners,Craft-repair,Not-in-family,Husband,White,White,Male,Male,0,3325,0,0,64,39,United-States,United-States,<=50K,>50K
18,39,?,Private,169542,192779,12th,Some-college,8,9,Never-married,Married-civ-spouse,?,Craft-repair,Not-in-family,Husband,White,White,Female,Male,0,3325,0,0,30,39,United-States,United-States,<=50K,>50K
54,39,Private,?,227392,192779,Masters,Some-college,14,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,?,Husband,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
59,39,Federal-gov,Private,99131,192779,HS-grad,HS-grad,9,9,Never-married,Divorced,Exec-managerial,Adm-clerical,Other-relative,Not-in-family,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
38,39,Self-emp-inc,Private,225860,192779,HS-grad,Some-college,9,9,Divorced,Never-married,Exec-managerial,Farming-fishing,Unmarried,Own-child,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
53,39,Private,Local-gov,287317,192779,HS-grad,HS-grad,9,9,Divorced,Married-civ-spouse,Other-service,Adm-clerical,Not-in-family,Husband,Black,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,>50K
42,39,Private,Private,46091,192779,Bachelors,Some-college,13,9,Divorced,Divorced,Exec-managerial,Adm-clerical,Unmarried,Own-child,White,White,Female,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
53,39,Private,Private,170050,192779,Some-college,HS-grad,10,9,Never-married,Never-married,Exec-managerial,Craft-repair,Not-in-family,Own-child,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
18,39,State-gov,Private,352317,192779,Some-college,Bachelors,10,9,Never-married,Never-married,Other-service,Adm-clerical,Own-child,Not-in-family,White,White,Female,Female,0,3325,0,0,20,39,United-States,United-States,<=50K,<=50K
56,39,Private,Private,225267,192779,Some-college,Some-college,10,9,Divorced,Divorced,Sales,Prof-specialty,Not-in-family,Unmarried,White,Black,Male,Female,14084,3325,0,0,60,39,United-States,United-States,>50K,<=50K
28,39,Private,Private,217545,192779,HS-grad,HS-grad,9,9,Divorced,Never-married,Craft-repair,Handlers-cleaners,Unmarried,Own-child,White,White,Male,Male,0,3325,0,0,40,39,?,United-States,<=50K,<=50K
33,39,Private,Private,183778,192779,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Exec-managerial,Husband,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,>50K,<=50K
43,39,Private,Private,210013,192779,HS-grad,Some-college,9,9,Married-civ-spouse,Never-married,Craft-repair,Adm-clerical,Husband,Own-child,White,Black,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
