age,age_nooccupation,workclass,workclass_nooccupation,fnlwgt,fnlwgt_nooccupation,education,education_nooccupation,education_num,education_num_nooccupation,marital_status,marital_status_nooccupation,occupation,occupation_nooccupation,relationship,relationship_nooccupation,race,race_nooccupation,sex,sex_nooccupation,capital_gain,capital_gain_nooccupation,capital_loss,capital_loss_nooccupation,hours_per_week,hours_per_week_nooccupation,native_country,native_country_nooccupation,income_per_year,income_per_year_nooccupation
40,33,Private,Private,206927,205195,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Craft-repair,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,2407,1887,1590,40,55,United-States,United-States,>50K,<=50K
35,46,Private,Private,60135,168212,10th,Some-college,6,10,Married-civ-spouse,Divorced,Other-service,Prof-specialty,Wife,Not-in-family,White,White,Female,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
74,39,?,Private,95630,222848,9th,HS-grad,5,8,Married-civ-spouse,Never-married,?,Prof-specialty,Husband,Own-child,White,White,Male,Female,0,2407,0,1590,10,77,United-States,United-States,<=50K,<=50K
19,46,Private,Private,229516,331649,7th-8th,Some-college,4,13,Never-married,Divorced,Machine-op-inspct,Prof-specialty,Other-relative,Unmarried,White,White,Male,Female,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
36,39,Self-emp-not-inc,Private,127740,248446,HS-grad,HS-grad,9,8,Married-civ-spouse,Divorced,Exec-managerial,Prof-specialty,Husband,Other-relative,White,White,Male,Female,0,2407,0,1590,99,40,United-States,United-States,<=50K,<=50K
39,39,State-gov,Private,252662,411037,Doctorate,Some-college,16,10,Never-married,Separated,Prof-specialty,Prof-specialty,Not-in-family,Not-in-family,White,White,Male,Male,0,2407,2824,2051,50,40,United-States,Honduras,>50K,<=50K
17,52,?,Private,171080,192894,12th,HS-grad,8,1,Never-married,Married-civ-spouse,?,Prof-specialty,Own-child,Husband,White,Black,Male,Male,0,2407,0,1590,40,55,United-States,?,<=50K,>50K
47,26,?,Private,118358,282948,HS-grad,HS-grad,9,13,Never-married,Never-married,?,Prof-specialty,Other-relative,Not-in-family,White,White,Female,Male,0,2407,0,1590,50,40,?,United-States,<=50K,<=50K
32,59,Private,Private,160594,180955,Bachelors,9th,13,4,Never-married,Married-civ-spouse,Sales,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,2407,1564,1590,50,77,United-States,United-States,>50K,<=50K
32,26,Local-gov,Private,393376,180955,Bachelors,Bachelors,13,8,Never-married,Married-civ-spouse,Protective-serv,Prof-specialty,Not-in-family,Husband,White,White,Female,Male,0,2407,0,1590,48,55,United-States,United-States,<=50K,>50K
51,46,Federal-gov,Private,321494,192894,HS-grad,HS-grad,9,13,Never-married,Married-civ-spouse,Other-service,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,2407,0,2051,40,40,United-States,United-States,<=50K,>50K
48,39,?,Self-emp-not-inc,289517,282948,Some-college,11th,10,15,Never-married,Married-civ-spouse,?,Prof-specialty,Not-in-family,Husband,White,Amer-Indian-Eskimo,Male,Male,0,2407,0,2051,35,55,United-States,United-States,<=50K,>50K
38,39,Private,Private,331395,180955,Bachelors,HS-grad,13,8,Married-civ-spouse,Never-married,Sales,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,2407,0,1590,38,40,United-States,United-States,<=50K,<=50K
19,26,?,Private,199609,133061,Some-college,Assoc-voc,10,10,Never-married,Divorced,?,Prof-specialty,Own-child,Not-in-family,White,White,Female,Female,0,2407,0,1590,20,40,United-States,United-States,<=50K,<=50K
52,52,Private,Private,178596,133061,Masters,HS-grad,14,8,Married-civ-spouse,Divorced,Craft-repair,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2407,0,1590,45,40,United-States,United-States,>50K,<=50K
21,20,Private,Private,198996,152652,Some-college,HS-grad,10,8,Never-married,Divorced,Machine-op-inspct,Prof-specialty,Own-child,Own-child,White,White,Female,Male,0,2407,0,1590,30,40,United-States,United-States,<=50K,<=50K
33,39,Private,Private,222654,115358,HS-grad,Some-college,9,10,Divorced,Married-civ-spouse,Craft-repair,Prof-specialty,Other-relative,Husband,White,White,Male,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
18,26,Private,Private,293510,248446,12th,HS-grad,8,8,Never-married,Divorced,Handlers-cleaners,Prof-specialty,Other-relative,Unmarried,White,White,Male,Male,0,2407,0,1590,20,25,United-States,United-States,<=50K,<=50K
32,52,Self-emp-not-inc,Private,176185,205195,Bachelors,Bachelors,13,13,Married-civ-spouse,Married-civ-spouse,Tech-support,Prof-specialty,Husband,Other-relative,White,Asian-Pac-Islander,Male,Male,7298,2407,0,1590,40,40,Japan,Philippines,>50K,<=50K
28,26,Private,Private,370509,115358,HS-grad,Some-college,9,10,Married-civ-spouse,Never-married,Craft-repair,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,2407,0,1590,44,40,United-States,United-States,>50K,<=50K
45,33,Private,Private,167381,152652,HS-grad,HS-grad,9,13,Divorced,Married-civ-spouse,Sales,Prof-specialty,Unmarried,Other-relative,White,White,Female,Male,0,2407,0,1590,32,40,United-States,United-States,<=50K,<=50K
21,26,Private,Private,300445,98746,HS-grad,Some-college,9,10,Never-married,Separated,Other-service,Prof-specialty,Own-child,Not-in-family,Black,White,Female,Female,0,2407,0,1590,40,55,United-States,United-States,<=50K,<=50K
24,33,Private,Private,339602,205195,Some-college,HS-grad,10,8,Never-married,Never-married,Adm-clerical,Prof-specialty,Not-in-family,Husband,White,White,Female,Male,0,2407,0,1590,40,55,United-States,United-States,<=50K,<=50K
53,20,Private,Private,329222,248446,Bachelors,HS-grad,13,8,Married-civ-spouse,Never-married,Craft-repair,Prof-specialty,Husband,Husband,Asian-Pac-Islander,Black,Male,Male,0,2407,1740,1590,40,40,Laos,United-States,<=50K,<=50K
54,26,Self-emp-not-inc,Private,183668,180955,5th-6th,HS-grad,3,8,Married-civ-spouse,Married-civ-spouse,Farming-fishing,Prof-specialty,Husband,Other-relative,White,White,Male,Male,0,2407,0,1590,55,40,United-States,United-States,<=50K,<=50K
28,59,Private,Private,30014,168212,Some-college,Assoc-voc,10,10,Never-married,Married-civ-spouse,Adm-clerical,Prof-specialty,Not-in-family,Husband,White,White,Female,Male,0,2407,0,1590,40,25,United-States,United-States,<=50K,<=50K
20,72,?,Private,120820,98746,Some-college,Some-college,10,8,Never-married,Married-civ-spouse,?,Prof-specialty,Own-child,Husband,White,White,Female,Male,0,2407,0,1590,30,25,United-States,United-States,<=50K,>50K
23,39,Private,Private,33021,192894,HS-grad,HS-grad,9,8,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Prof-specialty,Husband,Wife,White,White,Male,Female,0,6514,0,1590,40,40,United-States,United-States,<=50K,<=50K
33,46,State-gov,Private,295662,68326,Bachelors,HS-grad,13,15,Never-married,Married-civ-spouse,Adm-clerical,Prof-specialty,Unmarried,Husband,White,White,Female,Male,0,2407,0,1590,40,55,United-States,United-States,<=50K,>50K
45,65,Private,Self-emp-not-inc,183168,133061,Some-college,7th-8th,10,4,Married-civ-spouse,Married-civ-spouse,Tech-support,Prof-specialty,Wife,Husband,White,White,Female,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
47,39,Self-emp-not-inc,Private,148738,411037,7th-8th,Bachelors,4,13,Married-civ-spouse,Married-civ-spouse,Farming-fishing,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2407,0,1590,72,77,United-States,?,>50K,<=50K
35,26,Private,Private,214738,68326,HS-grad,HS-grad,9,8,Married-civ-spouse,Widowed,Craft-repair,Prof-specialty,Husband,Unmarried,White,White,Male,Female,0,2407,0,1590,48,25,United-States,United-States,<=50K,<=50K
20,52,Private,Private,196758,411037,Assoc-acdm,10th,12,13,Never-married,Never-married,Sales,Prof-specialty,Own-child,Husband,White,White,Female,Male,0,2407,0,1590,20,40,United-States,United-States,<=50K,>50K
35,59,Federal-gov,Private,105527,248446,HS-grad,10th,9,6,Divorced,Never-married,Exec-managerial,Prof-specialty,Unmarried,Unmarried,White,Black,Female,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,>50K
50,20,Private,Private,221495,34918,Bachelors,HS-grad,13,8,Married-civ-spouse,Never-married,Sales,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,2407,0,1590,40,25,United-States,United-States,<=50K,<=50K
40,20,Private,Private,211938,180955,10th,HS-grad,6,8,Never-married,Never-married,Transport-moving,Prof-specialty,Not-in-family,Own-child,White,White,Male,Male,0,2407,0,1590,40,25,United-States,United-States,<=50K,<=50K
50,33,Private,Private,209320,98746,10th,Bachelors,6,8,Married-civ-spouse,Married-civ-spouse,Farming-fishing,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2407,0,1590,32,55,United-States,United-States,<=50K,<=50K
33,20,Private,Private,298785,222848,9th,Assoc-voc,5,6,Divorced,Never-married,Craft-repair,Prof-specialty,Not-in-family,Husband,White,White,Male,Female,0,2407,0,1590,50,8,United-States,United-States,<=50K,<=50K
37,46,Private,Private,459192,331649,Bachelors,HS-grad,13,8,Never-married,Married-civ-spouse,Sales,Prof-specialty,Not-in-family,Husband,White,Asian-Pac-Islander,Female,Male,0,6514,0,1590,44,40,United-States,United-States,<=50K,>50K
37,33,Private,Private,342642,180955,Some-college,Some-college,10,10,Married-civ-spouse,Married-spouse-absent,Craft-repair,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,2407,0,1590,40,25,United-States,United-States,>50K,<=50K
25,52,Self-emp-not-inc,Local-gov,46015,115358,HS-grad,HS-grad,9,8,Married-civ-spouse,Married-civ-spouse,Sales,Prof-specialty,Husband,Husband,White,White,Male,Female,0,2407,0,1590,50,40,United-States,United-States,<=50K,<=50K
17,46,Private,Private,219199,152652,10th,HS-grad,6,8,Never-married,Never-married,Other-service,Prof-specialty,Own-child,Husband,Black,White,Male,Male,0,2407,0,1590,15,40,United-States,United-States,<=50K,<=50K
49,26,Self-emp-not-inc,Private,285858,282948,HS-grad,HS-grad,9,8,Married-civ-spouse,Never-married,Exec-managerial,Prof-specialty,Husband,Own-child,White,White,Male,Female,0,2407,0,1590,50,40,United-States,United-States,<=50K,<=50K
66,26,Private,Private,592029,152652,HS-grad,Assoc-voc,9,10,Widowed,Married-civ-spouse,Sales,Prof-specialty,Not-in-family,Husband,Black,White,Female,Male,0,2407,0,1590,24,40,United-States,United-States,<=50K,<=50K
24,26,Private,Private,132247,180955,HS-grad,HS-grad,9,10,Married-civ-spouse,Never-married,Other-service,Prof-specialty,Wife,Husband,White,White,Female,Female,0,2407,0,1590,24,40,United-States,United-States,<=50K,<=50K
50,65,Private,Private,330543,411037,Preschool,Assoc-acdm,1,13,Married-civ-spouse,Divorced,Other-service,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,2407,0,1590,40,8,Mexico,Germany,<=50K,<=50K
56,26,Private,Private,176613,205195,Bachelors,HS-grad,13,13,Divorced,Never-married,Prof-specialty,Prof-specialty,Not-in-family,Not-in-family,Asian-Pac-Islander,White,Female,Male,0,2407,0,1590,40,40,Philippines,United-States,<=50K,<=50K
68,33,Private,Private,174895,331649,HS-grad,HS-grad,9,10,Married-civ-spouse,Married-civ-spouse,Other-service,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2407,0,1590,40,40,United-States,India,<=50K,<=50K
65,26,Private,Private,200408,180955,HS-grad,HS-grad,9,10,Divorced,Never-married,Adm-clerical,Prof-specialty,Not-in-family,Own-child,White,White,Female,Male,0,2407,0,1590,40,55,United-States,United-States,<=50K,<=50K
67,46,Private,Self-emp-not-inc,219687,248446,Some-college,Assoc-acdm,10,4,Widowed,Married-civ-spouse,Sales,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,2407,0,1590,18,40,United-States,Mexico,<=50K,<=50K
17,26,Private,Private,174466,115358,11th,10th,7,10,Never-married,Never-married,Other-service,Prof-specialty,Own-child,Husband,White,White,Male,Male,0,2407,0,1590,18,8,United-States,United-States,<=50K,<=50K
27,39,Private,Private,339921,205195,Some-college,Assoc-voc,10,10,Never-married,Never-married,Other-service,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,2407,0,1590,38,40,Mexico,United-States,<=50K,>50K
47,59,Local-gov,Private,330080,152652,11th,Some-college,7,1,Married-spouse-absent,Never-married,Craft-repair,Prof-specialty,Not-in-family,Not-in-family,Black,White,Male,Male,0,2407,0,1590,40,40,United-States,Dominican-Republic,<=50K,<=50K
40,26,Private,Private,151504,115358,HS-grad,HS-grad,9,8,Married-civ-spouse,Never-married,Transport-moving,Prof-specialty,Husband,Own-child,White,White,Male,Female,0,2407,0,1590,50,25,United-States,United-States,<=50K,<=50K
39,46,State-gov,Private,275300,282948,HS-grad,Some-college,9,10,Married-civ-spouse,Separated,Craft-repair,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,2407,0,1590,40,25,Mexico,United-States,<=50K,<=50K
36,59,Private,Private,178322,168212,HS-grad,HS-grad,9,8,Divorced,Married-civ-spouse,Transport-moving,Prof-specialty,Unmarried,Husband,White,White,Male,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
49,39,State-gov,Private,209482,222848,HS-grad,Bachelors,9,13,Widowed,Married-civ-spouse,Exec-managerial,Prof-specialty,Not-in-family,Husband,White,White,Female,Male,0,2407,0,1590,40,55,United-States,United-States,<=50K,<=50K
59,26,Private,Private,157831,331649,HS-grad,Bachelors,9,13,Divorced,Never-married,Adm-clerical,Prof-specialty,Not-in-family,Not-in-family,White,White,Female,Male,0,2407,0,1590,16,40,United-States,United-States,<=50K,<=50K
46,39,Private,State-gov,224314,180955,Bachelors,Some-college,13,13,Widowed,Never-married,Exec-managerial,Prof-specialty,Unmarried,Not-in-family,White,Black,Female,Female,0,2407,0,1590,20,40,United-States,United-States,<=50K,<=50K
71,46,?,Private,144461,180955,Bachelors,HS-grad,13,13,Married-civ-spouse,Married-spouse-absent,?,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,3456,2407,0,1590,16,77,United-States,United-States,<=50K,>50K
42,33,Self-emp-not-inc,Private,114580,282948,Masters,Some-college,14,8,Divorced,Never-married,Exec-managerial,Prof-specialty,Unmarried,Husband,White,Black,Female,Female,0,2407,0,1590,70,40,United-States,United-States,<=50K,>50K
46,39,Self-emp-inc,Private,321764,205195,Prof-school,HS-grad,15,8,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2407,0,1590,50,40,United-States,United-States,>50K,>50K
41,33,Private,Private,197907,331649,HS-grad,HS-grad,9,8,Never-married,Separated,Tech-support,Prof-specialty,Not-in-family,Not-in-family,Black,White,Female,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
20,20,State-gov,Private,199884,282948,Some-college,Some-college,10,10,Never-married,Never-married,Other-service,Prof-specialty,Own-child,Not-in-family,White,White,Female,Male,0,2407,0,1590,10,25,United-States,United-States,<=50K,<=50K
30,33,Private,Private,332975,68326,11th,HS-grad,7,10,Married-civ-spouse,Never-married,Machine-op-inspct,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,2407,0,1590,55,25,United-States,United-States,<=50K,<=50K
29,33,Private,Private,37599,98746,Some-college,Bachelors,10,8,Divorced,Separated,Adm-clerical,Prof-specialty,Not-in-family,Not-in-family,White,White,Male,Male,0,2407,0,1590,36,40,United-States,United-States,<=50K,<=50K
28,39,Private,Private,52199,411037,Bachelors,HS-grad,13,8,Never-married,Divorced,Other-service,Prof-specialty,Not-in-family,Unmarried,White,White,Male,Female,0,2407,0,1590,50,40,United-States,United-States,<=50K,<=50K
61,39,Self-emp-not-inc,Private,45795,68326,HS-grad,12th,9,15,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Prof-specialty,Wife,Husband,White,White,Female,Male,0,2407,0,1590,36,40,United-States,United-States,<=50K,>50K
30,46,Private,Private,154120,152652,Bachelors,Some-college,13,13,Married-civ-spouse,Never-married,Exec-managerial,Prof-specialty,Husband,Unmarried,White,White,Male,Male,0,2407,1977,1590,60,40,United-States,United-States,>50K,<=50K
27,46,Private,Self-emp-not-inc,217530,331649,Some-college,HS-grad,10,15,Never-married,Divorced,Tech-support,Prof-specialty,Own-child,Unmarried,White,White,Male,Male,0,6514,0,1590,40,55,El-Salvador,United-States,<=50K,>50K
58,65,Self-emp-not-inc,Private,426263,180955,Some-college,Masters,10,13,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2407,0,1590,32,8,United-States,United-States,<=50K,<=50K
37,46,Private,Private,406664,192894,7th-8th,HS-grad,4,8,Married-civ-spouse,Divorced,Craft-repair,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,2407,0,1590,45,40,Mexico,United-States,<=50K,<=50K
24,39,Private,Private,269799,115358,Assoc-voc,HS-grad,11,8,Never-married,Divorced,Exec-managerial,Prof-specialty,Not-in-family,Unmarried,White,White,Male,Female,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
48,33,Private,Self-emp-not-inc,127738,331649,9th,HS-grad,5,13,Divorced,Married-civ-spouse,Transport-moving,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,>50K
24,26,Private,Private,330724,331649,Bachelors,9th,13,4,Never-married,Married-civ-spouse,Prof-specialty,Prof-specialty,Not-in-family,Husband,Asian-Pac-Islander,White,Male,Male,0,2407,0,1590,16,40,?,Mexico,<=50K,<=50K
47,46,Private,Private,138999,98746,9th,HS-grad,5,13,Married-civ-spouse,Separated,Craft-repair,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,4386,2407,0,1590,48,77,United-States,United-States,>50K,<=50K
33,33,Private,Private,152744,192894,Some-college,11th,10,8,Never-married,Divorced,Exec-managerial,Prof-specialty,Own-child,Not-in-family,Asian-Pac-Islander,White,Female,Male,0,2407,0,1590,40,55,United-States,United-States,<=50K,<=50K
26,39,Private,Private,155459,115358,Bachelors,7th-8th,13,13,Never-married,Married-civ-spouse,Protective-serv,Prof-specialty,Other-relative,Husband,White,Asian-Pac-Islander,Male,Male,0,2407,0,1590,45,40,United-States,Vietnam,<=50K,<=50K
43,20,Private,State-gov,222596,192894,Bachelors,Bachelors,13,6,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Husband,Husband,White,White,Male,Male,15024,2407,0,1590,50,25,United-States,United-States,>50K,<=50K
29,52,Private,Private,209173,331649,Assoc-acdm,HS-grad,12,8,Never-married,Married-civ-spouse,Sales,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,2407,0,1590,40,55,United-States,United-States,<=50K,<=50K
33,59,Private,Private,513977,205195,Some-college,HS-grad,10,8,Married-civ-spouse,Never-married,Tech-support,Prof-specialty,Husband,Other-relative,Black,Black,Male,Female,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
45,33,Private,Private,186410,133061,HS-grad,Bachelors,9,13,Married-civ-spouse,Married-civ-spouse,Transport-moving,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,2407,0,1590,40,40,United-States,United-States,>50K,>50K
44,26,Private,Private,230684,180955,HS-grad,9th,9,4,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Prof-specialty,Husband,Husband,White,Amer-Indian-Eskimo,Male,Male,0,2407,0,1590,40,40,United-States,United-States,<=50K,<=50K
