age,age_nomarital_status,workclass,workclass_nomarital_status,fnlwgt,fnlwgt_nomarital_status,education,education_nomarital_status,education_num,education_num_nomarital_status,marital_status,marital_status_nomarital_status,occupation,occupation_nomarital_status,relationship,relationship_nomarital_status,race,race_nomarital_status,sex,sex_nomarital_status,capital_gain,capital_gain_nomarital_status,capital_loss,capital_loss_nomarital_status,hours_per_week,hours_per_week_nomarital_status,native_country,native_country_nomarital_status,income_per_year,income_per_year_nomarital_status
43,49,Private,Self-emp-not-inc,255586,133166,HS-grad,HS-grad,9,9,Divorced,Married-civ-spouse,Machine-op-inspct,Farming-fishing,Unmarried,Other-relative,White,White,Male,Male,0,1151,0,1340,40,54,United-States,United-States,<=50K,<=50K
21,45,Private,Private,342575,47022,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Sales,Exec-managerial,Own-child,Unmarried,Black,White,Female,Female,0,1151,0,1340,35,43,United-States,United-States,<=50K,<=50K
28,29,Private,Private,181466,35854,HS-grad,Assoc-voc,9,11,Never-married,Married-civ-spouse,Machine-op-inspct,Prof-specialty,Own-child,Not-in-family,White,White,Male,Male,0,14084,0,1340,40,43,United-States,United-States,<=50K,>50K
23,25,Private,Private,234108,180280,Assoc-acdm,Some-college,12,9,Never-married,Married-civ-spouse,Machine-op-inspct,Priv-house-serv,Unmarried,Not-in-family,White,White,Male,Female,0,1151,0,1340,40,36,United-States,United-States,<=50K,<=50K
28,29,Private,State-gov,66414,76612,Bachelors,Masters,13,13,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Prof-specialty,Husband,Not-in-family,White,Black,Male,Male,0,1151,0,1340,40,8,United-States,United-States,<=50K,<=50K
21,29,Private,Private,227307,156953,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Exec-managerial,Wife,Not-in-family,White,White,Female,Male,0,14084,0,1340,43,49,United-States,United-States,>50K,>50K
23,39,Private,Private,157145,370045,HS-grad,Assoc-acdm,9,11,Separated,Married-civ-spouse,Machine-op-inspct,Exec-managerial,Not-in-family,Other-relative,White,White,Male,Male,0,1151,0,1340,40,36,United-States,United-States,<=50K,>50K
63,25,Private,Private,252457,253814,HS-grad,Some-college,9,9,Widowed,Married-civ-spouse,Exec-managerial,Other-service,Not-in-family,Unmarried,White,White,Male,Female,0,1151,0,1340,40,31,United-States,United-States,<=50K,<=50K
60,25,Federal-gov,Private,142769,231793,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Protective-serv,Husband,Unmarried,White,White,Male,Male,0,1151,0,1340,40,43,United-States,United-States,>50K,<=50K
32,32,Private,Private,49539,104879,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Other-service,Other-service,Not-in-family,Not-in-family,White,White,Female,Male,3674,1151,0,1340,40,36,United-States,United-States,<=50K,<=50K
33,36,Private,State-gov,249438,111385,HS-grad,Bachelors,9,13,Never-married,Married-civ-spouse,Other-service,Adm-clerical,Own-child,Not-in-family,Black,White,Female,Female,0,1151,0,1340,40,40,United-States,United-States,<=50K,<=50K
30,25,Private,Private,289293,513660,12th,7th-8th,8,7,Married-civ-spouse,Married-civ-spouse,Craft-repair,Transport-moving,Husband,Own-child,White,Black,Male,Male,3908,1151,0,1340,40,40,Dominican-Republic,United-States,<=50K,<=50K
68,25,Self-emp-not-inc,Private,198884,408318,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Transport-moving,Husband,Not-in-family,White,Black,Male,Female,0,1151,0,1340,25,40,United-States,United-States,<=50K,<=50K
53,39,Local-gov,Private,229259,210844,Assoc-acdm,Some-college,12,9,Married-civ-spouse,Married-civ-spouse,Tech-support,Tech-support,Husband,Not-in-family,White,White,Male,Female,0,1151,0,1340,45,36,United-States,Poland,>50K,<=50K
36,25,Private,Private,289223,62539,Some-college,Assoc-voc,10,11,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Tech-support,Wife,Not-in-family,White,White,Female,Female,0,1151,1848,1340,40,36,United-States,United-States,>50K,<=50K
23,25,Private,Private,42401,513660,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Exec-managerial,Farming-fishing,Not-in-family,Not-in-family,White,White,Male,Female,0,1151,0,1340,50,43,United-States,United-States,<=50K,<=50K
26,36,Private,Self-emp-inc,295055,269068,HS-grad,Bachelors,9,13,Never-married,Married-civ-spouse,Machine-op-inspct,Sales,Own-child,Not-in-family,Black,White,Male,Male,0,14084,0,1340,40,36,United-States,United-States,<=50K,>50K
42,36,State-gov,Private,214781,370045,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Prof-specialty,Farming-fishing,Unmarried,Not-in-family,White,White,Male,Male,0,1151,1876,1340,38,46,United-States,United-States,<=50K,<=50K
20,29,Private,Private,95552,231793,HS-grad,Assoc-voc,9,11,Never-married,Married-civ-spouse,Sales,Tech-support,Own-child,Not-in-family,White,White,Male,Female,0,1151,0,1340,40,40,United-States,United-States,<=50K,<=50K
53,49,Private,Private,308764,104879,HS-grad,HS-grad,9,9,Divorced,Married-civ-spouse,Adm-clerical,Other-service,Not-in-family,Not-in-family,White,Black,Female,Female,0,1151,0,1340,45,36,United-States,United-States,<=50K,<=50K
36,36,Private,Private,185394,149049,HS-grad,9th,9,5,Never-married,Married-civ-spouse,Adm-clerical,Machine-op-inspct,Unmarried,Not-in-family,White,White,Female,Female,0,1151,0,1340,40,36,United-States,United-States,<=50K,<=50K
47,45,Private,Self-emp-not-inc,358382,156953,Some-college,Doctorate,10,15,Separated,Married-civ-spouse,Prof-specialty,Craft-repair,Not-in-family,Not-in-family,Black,White,Male,Female,0,1151,0,1340,40,43,United-States,United-States,<=50K,<=50K
35,22,Private,Private,195946,195602,Assoc-acdm,Some-college,12,9,Married-civ-spouse,Married-civ-spouse,Other-service,Other-service,Husband,Unmarried,Asian-Pac-Islander,White,Male,Male,0,1151,0,1340,40,40,Thailand,United-States,<=50K,<=50K
32,36,Private,Private,296897,62539,Bachelors,Bachelors,13,13,Never-married,Married-civ-spouse,Prof-specialty,Prof-specialty,Own-child,Not-in-family,Black,Asian-Pac-Islander,Female,Female,0,1151,0,1340,40,40,United-States,Philippines,<=50K,>50K
41,36,Self-emp-not-inc,Private,230961,224421,Prof-school,1st-4th,15,1,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Handlers-cleaners,Husband,Other-relative,White,White,Male,Female,0,1151,0,1340,45,36,United-States,Mexico,>50K,<=50K
22,62,Private,?,169022,104879,HS-grad,Some-college,9,9,Never-married,Married-civ-spouse,Exec-managerial,?,Not-in-family,Other-relative,White,White,Female,Male,0,1151,0,1340,48,36,United-States,United-States,<=50K,<=50K
28,42,Private,Private,209301,370045,HS-grad,Masters,9,13,Married-civ-spouse,Married-civ-spouse,Transport-moving,Adm-clerical,Husband,Not-in-family,White,White,Male,Female,0,1151,1848,1755,40,43,United-States,United-States,>50K,>50K
42,18,Private,Private,252058,253814,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Other-service,Husband,Unmarried,White,White,Male,Female,0,1151,0,1340,40,18,United-States,United-States,<=50K,<=50K
51,18,Self-emp-not-inc,Private,30012,133166,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,Sales,Craft-repair,Husband,Not-in-family,White,White,Male,Female,0,1151,0,1340,50,24,United-States,United-States,>50K,<=50K
33,36,Private,Private,202046,301628,Bachelors,Some-college,13,15,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,1151,0,1340,45,36,United-States,United-States,>50K,<=50K
22,49,Private,Private,52262,117503,Some-college,Bachelors,10,13,Married-civ-spouse,Married-civ-spouse,Sales,Prof-specialty,Husband,Unmarried,White,White,Male,Female,0,1151,0,1340,45,40,United-States,United-States,<=50K,<=50K
60,32,Private,?,96660,513660,HS-grad,Assoc-voc,9,11,Divorced,Married-civ-spouse,Sales,?,Other-relative,Not-in-family,White,White,Female,Female,0,1151,0,1340,33,40,United-States,United-States,<=50K,>50K
50,25,Self-emp-not-inc,Private,200618,301628,Masters,Some-college,14,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,?,Husband,Not-in-family,White,White,Male,Male,0,1151,0,1340,60,36,United-States,United-States,>50K,>50K
58,32,Private,Local-gov,177368,104879,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Adm-clerical,Husband,Unmarried,White,White,Male,Female,3137,1151,0,1340,16,31,United-States,United-States,<=50K,<=50K
22,59,Private,State-gov,311311,156953,Some-college,Masters,10,13,Never-married,Married-civ-spouse,Other-service,Prof-specialty,Not-in-family,Unmarried,White,White,Male,Female,0,1151,0,1340,60,40,United-States,United-States,<=50K,<=50K
47,25,State-gov,Self-emp-inc,142856,185369,Masters,5th-6th,14,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Transport-moving,Husband,Own-child,White,White,Male,Male,0,1151,0,1340,45,40,United-States,United-States,>50K,<=50K
28,42,Private,Private,134890,104879,Bachelors,Some-college,13,15,Never-married,Married-civ-spouse,Sales,Prof-specialty,Own-child,Own-child,White,White,Male,Male,0,1151,1974,1340,50,49,United-States,United-States,<=50K,>50K
38,52,Self-emp-inc,Self-emp-not-inc,179579,35854,Doctorate,Bachelors,16,13,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Craft-repair,Husband,Not-in-family,White,White,Male,Male,0,1151,0,1340,60,49,United-States,United-States,>50K,<=50K
67,22,State-gov,Private,173623,27444,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Adm-clerical,Husband,Unmarried,White,White,Male,Female,4931,1151,0,1340,30,40,United-States,United-States,<=50K,<=50K
76,29,Self-emp-inc,Self-emp-not-inc,99328,35854,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Farming-fishing,Other-service,Husband,Other-relative,White,White,Male,Female,6514,1151,0,1340,40,36,United-States,United-States,>50K,<=50K
41,22,Local-gov,Private,224799,104879,Masters,Assoc-acdm,14,11,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Other-service,Husband,Unmarried,White,White,Male,Female,0,1151,0,1340,55,8,United-States,United-States,>50K,<=50K
57,18,Self-emp-inc,Private,231781,35854,Masters,12th,14,7,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Other-service,Husband,Unmarried,White,White,Male,Female,0,1151,0,1340,50,31,United-States,United-States,>50K,<=50K
22,18,Private,Private,41763,124569,Some-college,9th,10,5,Never-married,Married-civ-spouse,Prof-specialty,Sales,Not-in-family,Unmarried,White,Other,Male,Female,0,1151,0,1340,40,31,United-States,United-States,<=50K,<=50K
38,29,Local-gov,Private,51240,111385,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Craft-repair,Husband,Not-in-family,White,White,Male,Male,0,1151,0,1340,45,36,United-States,United-States,<=50K,<=50K
30,29,Private,Self-emp-not-inc,206923,224421,Assoc-acdm,HS-grad,12,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Transport-moving,Wife,Not-in-family,Other,White,Female,Male,0,1151,1977,1340,40,40,United-States,United-States,>50K,<=50K
30,42,Self-emp-inc,Private,132601,98561,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Husband,Other-relative,White,White,Male,Female,0,1151,0,1340,40,43,United-States,United-States,>50K,<=50K
27,32,Private,Private,357348,321456,HS-grad,HS-grad,9,9,Never-married,Married-civ-spouse,Adm-clerical,Other-service,Not-in-family,Not-in-family,White,White,Female,Male,2202,1151,0,1340,40,40,United-States,United-States,<=50K,<=50K
22,62,Private,Private,150683,210844,HS-grad,10th,9,5,Never-married,Married-civ-spouse,Transport-moving,Other-service,Own-child,Not-in-family,White,Black,Male,Female,0,1151,0,1340,20,24,United-States,United-States,<=50K,<=50K
40,88,Self-emp-inc,Private,188615,321456,11th,HS-grad,7,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,15024,1151,0,1340,20,8,United-States,United-States,>50K,<=50K
73,32,Private,Private,159007,117503,Bachelors,12th,13,11,Divorced,Married-civ-spouse,Farming-fishing,Machine-op-inspct,Other-relative,Not-in-family,White,White,Female,Male,0,1151,0,1340,12,36,United-States,United-States,<=50K,<=50K
23,45,Private,Private,130959,156953,Bachelors,HS-grad,13,13,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Adm-clerical,Husband,Unmarried,White,White,Male,Female,2407,1151,0,1340,6,36,Canada,United-States,<=50K,>50K
51,49,Private,?,158746,62539,Bachelors,Assoc-voc,13,11,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Sales,Husband,Other-relative,White,White,Male,Female,0,1151,1902,1340,60,49,United-States,United-States,>50K,>50K
29,29,Private,Private,498833,210844,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Machine-op-inspct,Wife,Not-in-family,White,White,Female,Male,0,1151,0,1340,40,36,Nicaragua,United-States,<=50K,<=50K
46,22,Private,Private,193188,185369,Masters,Some-college,14,9,Never-married,Married-civ-spouse,Exec-managerial,Adm-clerical,Unmarried,Not-in-family,White,White,Male,Female,0,2653,0,1340,40,40,United-States,United-States,<=50K,<=50K
29,62,Self-emp-inc,Private,136277,141580,HS-grad,Some-college,9,9,Never-married,Married-civ-spouse,Exec-managerial,Adm-clerical,Not-in-family,Not-in-family,Black,White,Female,Female,0,1151,0,1340,16,40,United-States,United-States,<=50K,<=50K
34,69,Private,Local-gov,137991,89667,Bachelors,Masters,13,13,Never-married,Married-civ-spouse,Sales,Prof-specialty,Own-child,Unmarried,White,White,Female,Female,0,14084,0,1340,35,46,United-States,United-States,<=50K,>50K
38,29,Self-emp-not-inc,Local-gov,187098,301628,Masters,Assoc-acdm,14,11,Never-married,Married-civ-spouse,Prof-specialty,Adm-clerical,Not-in-family,Not-in-family,White,White,Female,Female,0,1151,0,1755,48,40,United-States,United-States,<=50K,<=50K
62,49,Private,Private,176839,104879,Doctorate,Assoc-voc,16,11,Never-married,Married-civ-spouse,Exec-managerial,Handlers-cleaners,Not-in-family,Not-in-family,White,White,Male,Female,0,1151,0,1340,50,36,United-States,Dominican-Republic,>50K,<=50K
30,18,State-gov,?,185384,205359,HS-grad,Some-college,9,9,Divorced,Married-civ-spouse,Other-service,?,Unmarried,Unmarried,White,White,Female,Female,0,1151,0,1340,50,40,United-States,United-States,<=50K,<=50K
20,32,Private,State-gov,87867,156953,Some-college,Bachelors,10,13,Never-married,Married-civ-spouse,Tech-support,Prof-specialty,Own-child,Not-in-family,White,White,Male,Male,0,4934,0,1340,40,49,United-States,United-States,<=50K,<=50K
40,29,Private,Private,111779,133166,11th,HS-grad,7,9,Divorced,Married-civ-spouse,Other-service,Adm-clerical,Unmarried,Not-in-family,Black,White,Female,Male,0,1151,0,1340,36,40,United-States,United-States,<=50K,<=50K
37,52,Local-gov,Private,185556,98561,HS-grad,Bachelors,9,13,Separated,Married-civ-spouse,Protective-serv,Other-service,Not-in-family,Not-in-family,White,White,Male,Male,0,1151,1980,1340,35,40,United-States,United-States,<=50K,<=50K
56,72,Private,Private,59469,190290,7th-8th,Some-college,4,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,1151,0,1340,40,36,Canada,United-States,<=50K,<=50K
63,32,Private,Local-gov,164435,286146,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Other-service,Husband,Unmarried,White,White,Male,Female,0,1151,0,1340,50,36,United-States,United-States,<=50K,<=50K
25,25,Private,Private,259336,321456,HS-grad,Bachelors,9,13,Never-married,Married-civ-spouse,Other-service,Tech-support,Own-child,Unmarried,White,White,Male,Female,0,1151,0,1340,40,36,Peru,United-States,<=50K,>50K
40,22,Self-emp-not-inc,Private,277488,47022,HS-grad,Some-college,9,9,Separated,Married-civ-spouse,Craft-repair,Craft-repair,Own-child,Not-in-family,White,White,Male,Female,0,1151,0,1340,40,40,United-States,United-States,<=50K,<=50K
53,36,Private,Local-gov,104258,253814,10th,HS-grad,6,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Craft-repair,Husband,Unmarried,White,White,Male,Female,0,1151,0,1340,40,36,United-States,Cuba,<=50K,>50K
23,42,Private,Local-gov,141427,190290,Bachelors,Bachelors,13,13,Never-married,Married-civ-spouse,Exec-managerial,?,Not-in-family,Not-in-family,Black,White,Female,Male,0,1151,0,1755,40,36,United-States,United-States,<=50K,>50K
32,36,Private,?,267052,370045,10th,HS-grad,6,9,Never-married,Married-civ-spouse,Farming-fishing,Machine-op-inspct,Unmarried,Own-child,Black,White,Female,Male,0,1151,0,1340,40,36,United-States,United-States,<=50K,<=50K
33,59,Private,?,114764,190290,Some-college,HS-grad,10,9,Divorced,Married-civ-spouse,Other-service,?,Not-in-family,Not-in-family,White,White,Female,Female,0,1151,0,1340,40,36,United-States,United-States,<=50K,<=50K
50,32,Local-gov,Private,151143,133166,HS-grad,HS-grad,9,9,Never-married,Married-civ-spouse,Adm-clerical,Protective-serv,Own-child,Unmarried,White,White,Female,Female,0,2653,0,1340,40,14,United-States,United-States,<=50K,<=50K
37,42,Private,Private,176357,156953,Some-college,Some-college,10,9,Divorced,Married-civ-spouse,Machine-op-inspct,Exec-managerial,Not-in-family,Unmarried,White,White,Male,Female,0,1151,0,1340,40,54,United-States,United-States,<=50K,<=50K
29,18,Private,Private,190303,240467,Bachelors,Some-college,13,9,Divorced,Married-civ-spouse,Prof-specialty,Sales,Not-in-family,Not-in-family,White,White,Male,Female,2463,1151,0,1340,15,40,United-States,United-States,<=50K,<=50K
28,39,Private,Private,220692,180280,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Adm-clerical,Craft-repair,Own-child,Own-child,Black,White,Female,Male,0,1151,0,1340,40,36,United-States,United-States,<=50K,<=50K
46,25,Private,Private,181970,408318,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Adm-clerical,Husband,Not-in-family,White,Black,Male,Male,0,1151,0,1340,40,40,United-States,United-States,>50K,<=50K
42,29,Private,Private,263339,240467,HS-grad,Bachelors,9,13,Married-civ-spouse,Married-civ-spouse,Craft-repair,Exec-managerial,Husband,Not-in-family,White,White,Male,Female,5178,1151,0,1340,40,43,United-States,United-States,>50K,<=50K
21,32,Self-emp-not-inc,Private,83704,156953,9th,Bachelors,5,13,Never-married,Married-civ-spouse,Sales,Prof-specialty,Own-child,Not-in-family,White,Black,Male,Male,0,1151,0,1340,30,36,United-States,United-States,<=50K,>50K
24,36,Private,Self-emp-not-inc,324960,104879,Assoc-acdm,HS-grad,12,9,Never-married,Married-civ-spouse,Adm-clerical,Farming-fishing,Not-in-family,Not-in-family,White,White,Male,Male,0,1151,0,1340,30,80,United-States,Puerto-Rico,<=50K,<=50K
53,42,Private,Private,96062,215074,9th,Some-college,5,9,Divorced,Married-civ-spouse,Craft-repair,Craft-repair,Not-in-family,Not-in-family,White,White,Male,Male,0,1151,0,1340,50,36,United-States,United-States,<=50K,<=50K
54,18,Private,Private,96678,205359,HS-grad,Assoc-voc,9,11,Married-civ-spouse,Married-civ-spouse,Craft-repair,Other-service,Husband,Unmarried,White,White,Male,Female,0,1151,0,1340,45,24,United-States,United-States,<=50K,<=50K
36,42,Private,Federal-gov,33435,27444,Assoc-voc,Masters,11,13,Divorced,Married-civ-spouse,Sales,Prof-specialty,Unmarried,Not-in-family,White,White,Female,Male,0,1151,0,1340,40,36,United-States,United-States,<=50K,>50K
