sex,sex_norace,age,age_norace,age_cat,age_cat_norace,race,race_norace,juv_fel_count,juv_fel_count_norace,juv_misd_count,juv_misd_count_norace,juv_other_count,juv_other_count_norace,priors_count,priors_count_norace,c_charge_degree,c_charge_degree_norace,c_charge_desc,c_charge_desc_norace,decile_score,decile_score_norace,score_text,score_text_norace
Male,Male,31,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,M,M,DWLS Canceled Disqul 1st Off,Battery,5,4,Low,Medium
Female,Female,25,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,6,4,F,F,arrest case no charge,arrest case no charge,7,6,Medium,Medium
Female,Female,40,37,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,2,1,M,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Male,Male,27,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,9,4,F,M,Poss Pyrrolidinovalerophenone,Grand Theft in the 3rd Degree,9,9,High,High
Male,Male,20,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,1,1,0,1,F,F,Grand Theft Dwell Property,Grand Theft (Motor Vehicle),6,6,Low,Medium
Male,Male,36,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,9,4,F,F,arrest case no charge,arrest case no charge,6,6,Medium,Medium
Male,Male,39,37,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,21,8,F,F,Driving While License Revoked,Driving While License Revoked,10,9,High,Low
Male,Male,29,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,3,1,F,F,Pos Cannabis W/Intent Sel/Del,Possession of Cocaine,6,6,Low,Low
Male,Male,23,20,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,1,1,2,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,7,6,Medium,Medium
Female,Female,68,67,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,5,1,F,F,Possession of Cocaine,Battery,2,1,Low,Low
Female,Female,26,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,2,1,M,M,Battery,Battery,5,4,Low,Medium
Male,Male,25,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,2,1,Low,Low
Male,Male,40,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,5,1,F,F,Felony Driving While Lic Suspd,Driving While License Revoked,9,9,Low,Low
Male,Male,51,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,14,4,F,F,arrest case no charge,arrest case no charge,5,4,High,Low
Male,Male,49,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,11,4,M,M,Viol Prot Injunc Repeat Viol,Grand Theft in the 3rd Degree,5,4,High,Low
Male,Male,36,37,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,20,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Burglary Dwelling Assault/Batt,arrest case no charge,3,3,Low,Low
Male,Male,21,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,2,1,F,F,Possession of Cocaine,Possession of Cocaine,10,9,Medium,High
Male,Male,57,53,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Female,Female,61,53,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,8,4,F,F,Resist Officer w/Violence,Resist Officer w/Violence,3,3,Low,Low
Male,Male,54,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,3,1,F,M,arrest case no charge,arrest case no charge,6,6,Low,Medium
Male,Male,39,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Possession of Cocaine,Possession of Cocaine,3,3,Low,Low
Male,Male,24,26,Less than 25,25 - 45,African-American,African-American,0,1,1,0,0,1,1,1,F,F,Possession of Cocaine,Grand Theft in the 3rd Degree,7,6,Medium,Low
Female,Female,29,26,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,0,1,F,F,Aggrav Battery w/Deadly Weapon,Aggrav Battery w/Deadly Weapon,4,4,Low,High
Male,Male,48,42,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,1,1,8,4,F,F,Possession of Cocaine,Possession of Cocaine,9,9,Medium,Low
Male,Male,30,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,1,1,6,1,M,M,Resist/Obstruct W/O Violence,arrest case no charge,7,6,Medium,Low
Male,Male,37,37,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,12,4,F,F,Pos Cannabis W/Intent Sel/Del,Battery,9,9,High,High
Male,Male,26,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,4,1,F,F,Burglary Dwelling Occupied,Burglary Dwelling Occupied,6,6,Low,Medium
Male,Male,29,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,7,1,M,M,Petit Theft,arrest case no charge,10,9,Medium,High
Male,Male,60,53,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,2,1,F,F,Possession of Cocaine,Possession of Cocaine,1,1,Low,Low
Male,Male,27,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,2,1,F,F,Poss/Sell/Del/Man Amobarbital,arrest case no charge,7,6,Low,Medium
Male,Male,28,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,3,1,F,F,arrest case no charge,Grand Theft (Motor Vehicle),7,6,Low,Medium
Male,Male,33,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,13,4,F,F,Carrying Concealed Firearm,Battery,6,6,High,Medium
Male,Male,21,20,Less than 25,Less than 25,African-American,African-American,0,1,1,0,0,1,6,1,F,F,Burglary Unoccupied Dwelling,Possess Cannabis/20 Grams Or Less,8,8,Medium,Medium
Female,Female,29,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,6,4,F,F,Possession of Cocaine,Possession of Cocaine,7,6,Medium,Medium
Male,Male,24,26,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,1,2,1,M,M,Tresspass Struct/Conveyance,Battery,8,8,Medium,Low
Male,Male,24,26,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,1,1,1,M,M,Battery,Battery,6,6,Medium,Low
Male,Male,47,42,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Male,Male,54,47,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,6,4,F,F,Aggravated Battery / Pregnant,Possession of Cocaine,1,1,Low,Low
Male,Male,30,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Driving While License Revoked,Burglary Structure Unoccup,4,4,Low,Low
Male,Male,53,47,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,Dealing in Stolen Property,Aggravated Battery / Pregnant,1,1,Low,Low
Male,Male,31,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Pos Cannabis W/Intent Sel/Del,Battery,2,1,Low,Low
Male,Male,23,20,Less than 25,25 - 45,Other,African-American,0,1,0,0,0,1,4,4,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,10,9,Medium,High
Male,Male,47,42,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,9,4,F,F,Felony Battery w/Prior Convict,Possession of Cocaine,4,4,Medium,Low
Male,Male,24,26,Less than 25,Less than 25,African-American,African-American,0,1,1,0,0,1,9,4,M,M,Operating W/O Valid License,Battery,9,9,High,Low
Female,Female,22,20,Less than 25,Greater than 45,African-American,African-American,0,1,1,0,0,1,2,1,F,F,Aggrav Battery w/Deadly Weapon,Aggrav Battery w/Deadly Weapon,9,9,Medium,Low
Male,Male,45,42,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,1,1,1,M,M,Possess Cannabis/20 Grams Or Less,Possess Cannabis/20 Grams Or Less,1,1,Low,Low
Female,Female,30,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,2,1,F,M,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,2,1,Low,Low
Male,Male,30,32,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,1,5,4,M,M,arrest case no charge,arrest case no charge,8,8,Medium,High
Female,Female,43,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,22,15,M,M,Trespass Private Property,Aggravated Assault,10,9,High,High
Female,Female,24,20,Less than 25,Less than 25,Other,African-American,0,1,0,0,0,1,2,1,F,F,Possession Of Methamphetamine,Aggrav Battery w/Deadly Weapon,4,4,Medium,Low
Female,Female,42,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,3,1,F,F,False Ownership Info/Pawn Item,Driving While License Revoked,5,4,Low,Low
Male,Male,25,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,5,1,F,F,arrest case no charge,arrest case no charge,9,9,Medium,High
Male,Male,31,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,23,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Aggravated Assault W/dead Weap,Battery,4,4,Low,Low
Male,Male,29,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,4,1,M,M,Viol Injunct Domestic Violence,Battery,6,6,Low,Medium
Male,Male,51,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,11,4,M,M,Petit Theft $100- $300,Battery,5,4,High,Medium
Male,Male,34,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Pos Cannabis W/Intent Sel/Del,arrest case no charge,5,4,Low,Medium
Male,Male,29,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,12,4,F,F,Driving While License Revoked,arrest case no charge,2,1,High,Low
Female,Female,36,37,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,0,1,M,M,Burglary Structure Unoccup,Grand Theft in the 3rd Degree,2,1,Low,Low
Male,Male,31,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,15,4,F,F,Felony Driving While Lic Suspd,Felony Driving While Lic Suspd,8,8,High,Low
Male,Male,53,47,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Resist/Obstruct W/O Violence,Battery,1,1,Low,Low
Male,Male,34,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,12,4,F,F,Unauth C/P/S Sounds>1000/Audio,Battery,7,6,High,Low
Female,Female,63,58,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Possession of Cannabis,Pos Cannabis W/Intent Sel/Del,1,1,Low,Low
Female,Female,21,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Possession Of Alprazolam,Driving Under The Influence,7,6,Medium,Medium
Male,Male,47,42,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,28,15,F,F,Corrupt Public Servant,"Poss3,4 Methylenedioxymethcath",9,9,High,High
Male,Male,34,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,7,1,F,F,Possession of Cocaine,Battery,5,4,Low,Medium
Male,Male,58,53,Greater than 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,4,1,F,F,Felony Petit Theft,Felony Petit Theft,5,4,Low,Medium
Female,Female,23,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,4,4,Medium,Low
Female,Male,52,47,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Aggrav Battery w/Deadly Weapon,Aggrav Battery w/Deadly Weapon,1,1,Low,Low
Male,Male,56,53,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,False Imprisonment,False Imprisonment,2,1,Low,Low
Female,Female,37,37,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Exposes Culpable Negligence,Battery,1,1,Low,Low
Male,Male,25,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,2,1,Low,Low
Female,Male,43,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,F,Battery,Battery,1,1,Low,Low
Male,Male,30,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,1,1,M,F,Battery,Battery,2,1,Low,Low
Male,Male,24,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Pos Cannabis W/Intent Sel/Del,Driving Under The Influence,2,1,Low,Low
Female,Female,24,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Possession Of Heroin,arrest case no charge,4,4,Medium,Low
Male,Male,29,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,5,1,F,F,Driving While License Revoked,Driving While License Revoked,2,1,Medium,Low
Male,Male,29,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,M,M,Battery,Battery,6,6,Low,Medium
Female,Female,26,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,5,4,Low,Low
Male,Male,22,20,Less than 25,Less than 25,African-American,African-American,0,1,1,0,0,1,3,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,4,4,Medium,Low
Male,Male,51,47,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,Possession Of Alprazolam,Battery,1,1,Low,Low
Female,Female,35,32,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,0,1,M,F,Battery,Battery,2,1,Low,Low
Male,Male,24,26,Less than 25,Less than 25,African-American,African-American,0,1,0,0,2,1,1,1,M,M,arrest case no charge,arrest case no charge,9,9,Medium,High
Female,Female,23,20,Less than 25,Less than 25,Hispanic,African-American,0,1,1,0,0,1,2,1,M,M,Battery,Battery,4,4,Medium,Low
Female,Female,33,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,5,1,F,F,Aggravated Assault W/Dead Weap,Aggravated Assault W/Dead Weap,7,6,Medium,Medium
Male,Male,28,26,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,2,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,8,8,Low,High
Male,Male,23,20,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,1,2,1,F,F,arrest case no charge,arrest case no charge,5,4,Medium,Medium
Male,Male,52,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,56,53,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,12,4,F,F,Possession of Cocaine,arrest case no charge,5,4,Medium,Low
Male,Male,40,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,1,1,M,M,DUI Property Damage/Injury,Battery,4,4,Low,Low
Female,Female,48,42,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,8,4,M,F,Felony Battery w/Prior Convict,arrest case no charge,4,4,Low,Low
Female,Female,26,26,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,4,4,Low,Low
Male,Male,66,58,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Female,Female,54,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,6,1,F,F,Felony Petit Theft,Felony Petit Theft,4,4,Low,Low
Male,Male,31,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,4,1,M,M,Battery,Battery,7,6,Low,Medium
Male,Male,34,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,3,3,Low,Low
Male,Male,25,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,9,4,F,F,arrest case no charge,arrest case no charge,9,9,High,Low
Male,Male,47,42,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,2,1,F,F,Possession of Cocaine,Possession of Cocaine,4,4,Low,Low
Male,Male,51,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,1,1,12,4,F,F,Felony Driving While Lic Suspd,Battery,8,8,High,High
Female,Female,31,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,2,1,F,F,Aggravated Assault W/Dead Weap,Aggravated Assault W/Dead Weap,2,1,Low,Low
Male,Male,36,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Male,Male,31,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,7,6,Low,Medium
Male,Male,30,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,1,1,1,1,F,F,Uttering a Forged Instrument,Driving While License Revoked,3,3,Low,Low
Male,Male,29,26,25 - 45,Greater than 45,African-American,African-American,1,1,0,0,0,1,3,1,F,F,Att Burgl Unoccupied Dwel,arrest case no charge,9,9,Low,High
Female,Female,53,47,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,6,4,F,F,Possession of Cocaine,Possession of Cocaine,5,4,Low,Medium
Female,Female,65,58,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,1,1,Low,Low
Female,Female,59,53,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Driving Under The Influence,Possession of Cocaine,1,1,Low,Low
Male,Male,59,53,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,DUI Property Damage/Injury,DUI Property Damage/Injury,1,1,Low,Low
Male,Male,24,26,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,7,6,Low,Low
Male,Male,40,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Aggravated Battery,Battery,1,1,Low,Low
Male,Male,51,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Criminal Mischief,Aggravated Assault W/Dead Weap,1,1,Low,Low
Male,Male,34,32,25 - 45,25 - 45,African-American,African-American,1,1,0,0,0,1,10,4,F,F,Possession Of Alprazolam,Possession Of Alprazolam,9,9,Medium,High
Male,Male,30,32,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,1,1,F,F,Poss Unlaw Issue Driver Licenc,Possess Cannabis/20 Grams Or Less,2,1,Low,Low
Male,Male,38,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,2,1,F,F,Aggrav Battery w/Deadly Weapon,Disorderly Conduct,3,3,Low,Low
Female,Female,22,20,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Poss of Methylethcathinone,arrest case no charge,8,8,Medium,Low
Male,Male,32,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,5,1,F,F,Possession of Cocaine,Possession of Cocaine,9,9,Medium,High
Female,Female,47,47,Greater than 45,Greater than 45,Other,African-American,0,1,0,0,0,1,0,1,F,F,Aggravated Assault W/dead Weap,Battery,1,1,Low,Low
Male,Male,28,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,1,1,M,M,Driving License Suspended,Driving License Suspended,2,1,Low,Low
Male,Male,27,26,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,0,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,2,1,Low,Low
Male,Male,26,26,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,F,M,Felony Batt(Great Bodily Harm),DUI Level 0.15 Or Minor In Veh,2,1,Low,Low
Male,Male,43,42,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Uttering a Forged Instrument,Driving While License Revoked,5,4,Low,Medium
Male,Male,33,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,21,8,M,M,Viol Pretrial Release Dom Viol,Battery,7,6,High,Medium
Male,Male,21,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,1,1,0,1,M,M,Burglary Structure Unoccup,Burglary Structure Unoccup,3,3,Low,Low
Female,Female,32,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,1,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,51,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,3,1,F,F,Possession of Cocaine,Possession of Cocaine,1,1,Low,Low
Male,Male,20,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,1,1,2,1,F,F,Resist Officer w/Violence,arrest case no charge,10,9,High,High
Female,Female,37,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,3,1,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,28,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Susp Drivers Lic 1st Offense,Battery,7,6,Low,Low
Male,Male,41,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,3,1,M,M,Battery,Battery,5,4,Low,Medium
Male,Male,24,26,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,8,8,Low,Low
Female,Female,30,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,4,1,F,F,arrest case no charge,arrest case no charge,6,6,Low,Medium
Male,Male,20,20,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Burglary Unoccupied Dwelling,Grand Theft in the 3rd Degree,7,6,High,Low
Female,Female,42,42,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,Possession of Cocaine,1,1,Low,Low
Female,Female,40,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,15,4,F,F,arrest case no charge,arrest case no charge,7,6,High,Medium
Male,Male,39,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Poss Unlaw Issue Id,Battery,4,4,Low,Low
Male,Male,39,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,2,1,F,F,Poss Contr Subst W/o Prescript,arrest case no charge,2,1,Low,Low
